seed,run_type,duration_ticks,completion_s,mean_k
13,dur20_adaptDef,20,0.029300000000000326,1.125
13,dur100_k1,100,0.03090000000000037,1.0
13,dur100_k8,100,0.02915000000000032,8.0
13,dur100_adaptDef,100,0.02870000000000031,1.125
13,dur2_k2,2,0.02905000000000032,2.0
13,dur2_k4,2,0.02905000000000032,4.0
13,dur2_adaptCD5,2,0.02910000000000032,1.25
13,dur2_adaptCD2,2,0.02775000000000028,1.4375
13,dur2_adaptCD1,2,0.02765000000000028,1.4375
13,dur2_adaptAggr,2,0.027800000000000283,1.4375
15,dur2_k1,2,0.031750000000000396,1.0
15,dur2_k8,2,0.02670000000000025,8.0
15,dur2_adaptDef,2,0.028850000000000313,1.125
15,dur20_k1,20,0.03270000000000042,1.0
15,dur20_k8,20,0.02425000000000018,8.0
15,dur20_adaptDef,20,0.03020000000000035,1.125
15,dur100_k1,100,0.0353500000000005,1.0
15,dur100_k8,100,0.026200000000000237,8.0
15,dur100_adaptDef,100,0.029300000000000326,1.125
15,dur2_k2,2,0.029200000000000323,2.0
15,dur2_k4,2,0.02555000000000022,4.0
15,dur2_adaptCD5,2,0.027150000000000264,1.25
15,dur2_adaptCD2,2,0.02595000000000023,1.3125
15,dur2_adaptCD1,2,0.02555000000000022,1.4375
15,dur2_adaptAggr,2,0.02530000000000021,1.4375
18,dur2_k1,2,0.03045000000000036,1.0
18,dur2_k8,2,0.02385000000000017,8.0
18,dur2_adaptDef,2,0.026850000000000256,1.125
18,dur20_k1,20,0.028300000000000297,1.0
18,dur20_k8,20,0.023600000000000163,8.0
18,dur20_adaptDef,20,0.025750000000000224,1.125
18,dur100_k1,100,0.022050000000000118,1.0
18,dur100_k8,100,0.02565000000000022,8.0
18,dur100_adaptDef,100,0.022050000000000118,1
18,dur2_k2,2,0.02555000000000022,2.0
18,dur2_k4,2,0.02555000000000022,4.0
18,dur2_adaptCD5,2,0.02600000000000023,1.25
18,dur2_adaptCD2,2,0.025150000000000207,1.3125
18,dur2_adaptCD1,2,0.025000000000000203,1.375
18,dur2_adaptAggr,2,0.024300000000000183,1.4375
14,dur2_k1,2,0.029700000000000337,1.0
14,dur2_k8,2,0.028250000000000296,8.0
14,dur2_adaptDef,2,0.02875000000000031,1.125
14,dur20_k1,20,0.03265000000000042,1.0
14,dur20_k8,20,0.029650000000000336,8.0
14,dur20_adaptDef,20,0.03080000000000037,1.1875
14,dur100_k1,100,0.03980000000000063,1.0
14,dur100_k8,100,0.032450000000000416,8.0
14,dur100_adaptDef,100,0.03810000000000058,1.1875
14,dur2_k2,2,0.028500000000000303,2.0
14,dur2_k4,2,0.028500000000000303,4.0
14,dur2_adaptCD5,2,0.02880000000000031,1.3125
14,dur2_adaptCD2,2,0.0283500000000003,1.4375
14,dur2_adaptCD1,2,0.028300000000000297,1.4375
14,dur2_adaptAggr,2,0.0283500000000003,1.4375
16,dur2_k1,2,0.04450000000000076,1.0
16,dur2_k8,2,0.027450000000000273,8.0
16,dur2_adaptDef,2,0.034500000000000475,1.1875
16,dur20_k1,20,0.03960000000000062,1.0
16,dur20_k8,20,0.029000000000000317,8.0
16,dur20_adaptDef,20,0.03215000000000041,1.1875
16,dur100_k1,100,0.04555000000000079,1.0
16,dur100_k8,100,0.030700000000000366,8.0
16,dur100_adaptDef,100,0.0353500000000005,1.125
16,dur2_k2,2,0.03465000000000048,2.0
16,dur2_k4,2,0.026900000000000257,4.0
16,dur2_adaptCD5,2,0.030400000000000357,1.3125
16,dur2_adaptCD2,2,0.027900000000000286,1.4375
16,dur2_adaptCD1,2,0.02730000000000027,1.4375
16,dur2_adaptAggr,2,0.027800000000000283,1.4375
19,dur2_k1,2,0.03010000000000035,1.0
19,dur2_k8,2,0.02560000000000022,8.0
19,dur2_adaptDef,2,0.030300000000000354,1.125
19,dur20_k1,20,0.03715000000000055,1.0
19,dur20_k8,20,0.025750000000000224,8.0
19,dur20_adaptDef,20,0.03410000000000046,1.1875
19,dur100_k1,100,0.03985000000000063,1.0
19,dur100_k8,100,0.025800000000000226,8.0
19,dur100_adaptDef,100,0.03580000000000051,1.1875
19,dur2_k2,2,0.03265000000000042,2.0
19,dur2_k4,2,0.02555000000000022,4.0
19,dur2_adaptCD5,2,0.027100000000000263,1.3125
19,dur2_adaptCD2,2,0.025450000000000216,1.3125
19,dur2_adaptCD1,2,0.025150000000000207,1.4375
19,dur2_adaptAggr,2,0.02565000000000022,1.4375
20,dur2_k1,2,0.021500000000000102,1.0
20,dur2_k8,2,0.02415000000000018,8.0
20,dur2_adaptDef,2,0.021500000000000102,1
20,dur20_k1,20,0.021500000000000102,1.0
20,dur20_k8,20,0.02695000000000026,8.0
20,dur20_adaptDef,20,0.021500000000000102,1
20,dur100_k1,100,0.021500000000000102,1.0
20,dur100_k8,100,0.024750000000000195,8.0
20,dur100_adaptDef,100,0.021500000000000102,1
20,dur2_k2,2,0.025000000000000203,2.0
20,dur2_k4,2,0.024050000000000175,4.0
20,dur2_adaptCD5,2,0.021500000000000102,1
20,dur2_adaptCD2,2,0.021500000000000102,1
20,dur2_adaptCD1,2,0.021500000000000102,1
20,dur2_adaptAggr,2,0.021500000000000102,1
21,dur2_k1,2,0.030350000000000356,1.0
21,dur2_k8,2,0.024650000000000193,8.0
21,dur2_adaptDef,2,0.02700000000000026,1.125
21,dur20_k1,20,0.0318000000000004,1.0
21,dur20_k8,20,0.024750000000000195,8.0
21,dur20_adaptDef,20,0.02875000000000031,1.125
21,dur100_k1,100,0.026500000000000246,1.0
21,dur100_k8,100,0.022700000000000137,8.0
21,dur100_adaptDef,100,0.025100000000000205,1.0625
21,dur2_k2,2,0.02665000000000025,2.0
21,dur2_k4,2,0.025500000000000217,4.0
21,dur2_adaptCD5,2,0.02595000000000023,1.125
21,dur2_adaptCD2,2,0.02520000000000021,1.1875
21,dur2_adaptCD1,2,0.025000000000000203,1.25
21,dur2_adaptAggr,2,0.023400000000000157,1.4375
22,dur2_k1,2,0.021500000000000102,1.0
22,dur2_k8,2,0.023650000000000164,8.0
22,dur2_adaptDef,2,0.021500000000000102,1
22,dur20_k1,20,0.021500000000000102,1.0
22,dur20_k8,20,0.02350000000000016,8.0
22,dur20_adaptDef,20,0.021500000000000102,1
22,dur100_k1,100,0.021500000000000102,1.0
22,dur100_k8,100,0.022000000000000117,8.0
22,dur100_adaptDef,100,0.021500000000000102,1
22,dur2_k2,2,0.021500000000000102,2.0
22,dur2_k4,2,0.023300000000000154,4.0
22,dur2_adaptCD5,2,0.021500000000000102,1
22,dur2_adaptCD2,2,0.021500000000000102,1
22,dur2_adaptCD1,2,0.021500000000000102,1
22,dur2_adaptAggr,2,0.021500000000000102,1
23,dur2_k1,2,0.021500000000000102,1.0
23,dur2_k8,2,0.03445000000000047,8.0
23,dur2_adaptDef,2,0.021500000000000102,1
23,dur20_k1,20,0.021500000000000102,1.0
23,dur20_k8,20,0.03215000000000041,8.0
23,dur20_adaptDef,20,0.021500000000000102,1
23,dur100_k1,100,0.021500000000000102,1.0
23,dur100_k8,100,0.0319000000000004,8.0
23,dur100_adaptDef,100,0.021500000000000102,1
23,dur2_k2,2,0.03115000000000038,2.0
23,dur2_k4,2,0.03115000000000038,4.0
23,dur2_adaptCD5,2,0.021500000000000102,1
23,dur2_adaptCD2,2,0.021500000000000102,1
23,dur2_adaptCD1,2,0.021500000000000102,1
23,dur2_adaptAggr,2,0.021500000000000102,1
27,dur2_k1,2,0.021500000000000102,1.0
27,dur2_k8,2,0.02800000000000029,8.0
27,dur2_adaptDef,2,0.021500000000000102,1
27,dur20_k1,20,0.021500000000000102,1.0
27,dur20_k8,20,0.025150000000000207,8.0
27,dur20_adaptDef,20,0.021500000000000102,1
27,dur100_k1,100,0.021500000000000102,1.0
27,dur100_k8,100,0.02945000000000033,8.0
27,dur100_adaptDef,100,0.021500000000000102,1
27,dur2_k2,2,0.0318500000000004,2.0
27,dur2_k4,2,0.02765000000000028,4.0
27,dur2_adaptCD5,2,0.021500000000000102,1
27,dur2_adaptCD2,2,0.021500000000000102,1
27,dur2_adaptCD1,2,0.021500000000000102,1
27,dur2_adaptAggr,2,0.021500000000000102,1
25,dur2_k1,2,0.03085000000000037,1.0
25,dur2_k8,2,0.024100000000000177,8.0
25,dur2_adaptDef,2,0.02660000000000025,1.125
25,dur20_k1,20,0.03265000000000042,1.0
25,dur20_k8,20,0.025350000000000213,8.0
25,dur20_adaptDef,20,0.02700000000000026,1.125
25,dur100_k1,100,0.022050000000000118,1.0
25,dur100_k8,100,0.02420000000000018,8.0
25,dur100_adaptDef,100,0.022050000000000118,1
25,dur2_k2,2,0.025450000000000216,2.0
25,dur2_k4,2,0.023800000000000168,4.0
25,dur2_adaptCD5,2,0.02560000000000022,1.1875
25,dur2_adaptCD2,2,0.025100000000000205,1.25
25,dur2_adaptCD1,2,0.024700000000000194,1.3125
25,dur2_adaptAggr,2,0.023250000000000152,1.375
24,dur2_k1,2,0.029700000000000337,1.0
24,dur2_k8,2,0.02700000000000026,8.0
24,dur2_adaptDef,2,0.02810000000000029,1.125
24,dur20_k1,20,0.03445000000000047,1.0
24,dur20_k8,20,0.02665000000000025,8.0
24,dur20_adaptDef,20,0.031050000000000376,1.125
24,dur100_k1,100,0.026500000000000246,1.0
24,dur100_k8,100,0.0248500000000002,8.0
24,dur100_adaptDef,100,0.026150000000000236,1.125
24,dur2_k2,2,0.02765000000000028,2.0
24,dur2_k4,2,0.02765000000000028,4.0
24,dur2_adaptCD5,2,0.02770000000000028,1.25
24,dur2_adaptCD2,2,0.02700000000000026,1.4375
24,dur2_adaptCD1,2,0.026800000000000254,1.4375
24,dur2_adaptAggr,2,0.026850000000000256,1.4375
28,dur2_k1,2,0.021500000000000102,1.0
28,dur2_k8,2,0.02385000000000017,8.0
28,dur2_adaptDef,2,0.021500000000000102,1
28,dur20_k1,20,0.021500000000000102,1.0
28,dur20_k8,20,0.023650000000000164,8.0
28,dur20_adaptDef,20,0.021500000000000102,1
28,dur100_k1,100,0.021500000000000102,1.0
28,dur100_k8,100,0.022900000000000142,8.0
28,dur100_adaptDef,100,0.021500000000000102,1
28,dur2_k2,2,0.024800000000000197,2.0
28,dur2_k4,2,0.02285000000000014,4.0
28,dur2_adaptCD5,2,0.021500000000000102,1
28,dur2_adaptCD2,2,0.021500000000000102,1
28,dur2_adaptCD1,2,0.021500000000000102,1
28,dur2_adaptAggr,2,0.021500000000000102,1
26,dur2_k1,2,0.031000000000000374,1.0
26,dur2_k8,2,0.034850000000000485,8.0
26,dur2_adaptDef,2,0.032100000000000406,1.1875
26,dur20_k1,20,0.030950000000000373,1.0
26,dur20_k8,20,0.03400000000000046,8.0
26,dur20_adaptDef,20,0.03145000000000039,1.1875
26,dur100_k1,100,0.02210000000000012,1.0
26,dur100_k8,100,0.03150000000000039,8.0
26,dur100_adaptDef,100,0.02210000000000012,1
26,dur2_k2,2,0.03435000000000047,2.0
26,dur2_k4,2,0.03435000000000047,4.0
26,dur2_adaptCD5,2,0.03255000000000042,1.375
26,dur2_adaptCD2,2,0.03440000000000047,1.4375
26,dur2_adaptCD1,2,0.03465000000000048,1.4375
26,dur2_adaptAggr,2,0.03475000000000048,1.4375
29,dur2_k1,2,0.02985000000000034,1.0
29,dur2_k8,2,0.02595000000000023,8.0
29,dur2_adaptDef,2,0.028300000000000297,1.125
29,dur20_k1,20,0.028300000000000297,1.0
29,dur20_k8,20,0.027500000000000274,8.0
29,dur20_adaptDef,20,0.02805000000000029,1.125
29,dur100_k1,100,0.03090000000000037,1.0
29,dur100_k8,100,0.02385000000000017,8.0
29,dur100_adaptDef,100,0.030300000000000354,1.0625
29,dur2_k2,2,0.0283500000000003,2.0
29,dur2_k4,2,0.024750000000000195,4.0
29,dur2_adaptCD5,2,0.026450000000000244,1.1875
29,dur2_adaptCD2,2,0.025000000000000203,1.3125
29,dur2_adaptCD1,2,0.0248500000000002,1.375
29,dur2_adaptAggr,2,0.02450000000000019,1.4375
30,dur2_k1,2,0.021500000000000102,1.0
30,dur2_k8,2,0.02595000000000023,8.0
30,dur2_adaptDef,2,0.021500000000000102,1
30,dur20_k1,20,0.021500000000000102,1.0
30,dur20_k8,20,0.02910000000000032,8.0
30,dur20_adaptDef,20,0.021500000000000102,1
30,dur100_k1,100,0.021500000000000102,1.0
30,dur100_k8,100,0.023700000000000165,8.0
30,dur100_adaptDef,100,0.021500000000000102,1
30,dur2_k2,2,0.021500000000000102,2.0
30,dur2_k4,2,0.023800000000000168,4.0
30,dur2_adaptCD5,2,0.021500000000000102,1
30,dur2_adaptCD2,2,0.021500000000000102,1
30,dur2_adaptCD1,2,0.021500000000000102,1
30,dur2_adaptAggr,2,0.021500000000000102,1
31,dur2_k1,2,0.030750000000000367,1.0
31,dur2_k8,2,0.024700000000000194,8.0
31,dur2_adaptDef,2,0.029950000000000344,1.125
31,dur20_k1,20,0.030950000000000373,1.0
31,dur20_k8,20,0.025700000000000223,8.0
31,dur20_adaptDef,20,0.031400000000000386,1.125
31,dur100_k1,100,0.030950000000000373,1.0
31,dur100_k8,100,0.023400000000000157,8.0
31,dur100_adaptDef,100,0.0319500000000004,1.125
31,dur2_k2,2,0.029350000000000327,2.0
31,dur2_k4,2,0.02635000000000024,4.0
31,dur2_adaptCD5,2,0.0284500000000003,1.3125
31,dur2_adaptCD2,2,0.02665000000000025,1.4375
31,dur2_adaptCD1,2,0.02590000000000023,1.4375
31,dur2_adaptAggr,2,0.02530000000000021,1.4375
35,dur2_k1,2,0.021500000000000102,1.0
35,dur2_k8,2,0.02285000000000014,8.0
35,dur2_adaptDef,2,0.021500000000000102,1
35,dur20_k1,20,0.021500000000000102,1.0
35,dur20_k8,20,0.02280000000000014,8.0
35,dur20_adaptDef,20,0.021500000000000102,1
35,dur100_k1,100,0.021500000000000102,1.0
35,dur100_k8,100,0.023050000000000147,8.0
35,dur100_adaptDef,100,0.021500000000000102,1
35,dur2_k2,2,0.021500000000000102,2.0
35,dur2_k4,2,0.021500000000000102,4.0
35,dur2_adaptCD5,2,0.021500000000000102,1
35,dur2_adaptCD2,2,0.021500000000000102,1
35,dur2_adaptCD1,2,0.021500000000000102,1
35,dur2_adaptAggr,2,0.021500000000000102,1
36,dur2_k1,2,0.021500000000000102,1.0
36,dur2_k8,2,0.027950000000000287,8.0
36,dur2_adaptDef,2,0.021500000000000102,1
36,dur20_k1,20,0.021500000000000102,1.0
36,dur20_k8,20,0.02765000000000028,8.0
36,dur20_adaptDef,20,0.021500000000000102,1
36,dur100_k1,100,0.021500000000000102,1.0
36,dur100_k8,100,0.027450000000000273,8.0
36,dur100_adaptDef,100,0.021500000000000102,1
36,dur2_k2,2,0.026050000000000233,2.0
36,dur2_k4,2,0.026050000000000233,4.0
36,dur2_adaptCD5,2,0.021500000000000102,1
36,dur2_adaptCD2,2,0.021500000000000102,1
36,dur2_adaptCD1,2,0.021500000000000102,1
36,dur2_adaptAggr,2,0.021500000000000102,1
32,dur2_k1,2,0.04450000000000076,1.0
32,dur2_k8,2,0.028550000000000304,8.0
32,dur2_adaptDef,2,0.03505000000000049,1.3125
32,dur20_k1,20,0.038050000000000576,1.0
32,dur20_k8,20,0.02740000000000027,8.0
32,dur20_adaptDef,20,0.033500000000000446,1.375
32,dur100_k1,100,0.04490000000000077,1.0
32,dur100_k8,100,0.028500000000000303,8.0
32,dur100_adaptDef,100,0.033850000000000456,1.3125
32,dur2_k2,2,0.03395000000000046,2.0
32,dur2_k4,2,0.029200000000000323,4.0
32,dur2_adaptCD5,2,0.03090000000000037,1.625
32,dur2_adaptCD2,2,0.028950000000000316,1.875
32,dur2_adaptCD1,2,0.02870000000000031,1.875
32,dur2_adaptAggr,2,0.02870000000000031,1.875
33,dur2_k1,2,0.031100000000000377,1.0
33,dur2_k8,2,0.028500000000000303,8.0
33,dur2_adaptDef,2,0.029550000000000333,1.125
33,dur20_k1,20,0.0318000000000004,1.0
33,dur20_k8,20,0.0283500000000003,8.0
33,dur20_adaptDef,20,0.029950000000000344,1.125
33,dur100_k1,100,0.026550000000000247,1.0
33,dur100_k8,100,0.03755000000000056,8.0
33,dur100_adaptDef,100,0.02775000000000028,1.125
33,dur2_k2,2,0.02905000000000032,2.0
33,dur2_k4,2,0.02905000000000032,4.0
33,dur2_adaptCD5,2,0.02915000000000032,1.3125
33,dur2_adaptCD2,2,0.028850000000000313,1.4375
33,dur2_adaptCD1,2,0.02875000000000031,1.4375
33,dur2_adaptAggr,2,0.0284500000000003,1.4375
37,dur2_k1,2,0.03015000000000035,1.0
37,dur2_k8,2,0.027150000000000264,8.0
37,dur2_adaptDef,2,0.028250000000000296,1.125
37,dur20_k1,20,0.0318000000000004,1.0
37,dur20_k8,20,0.0284000000000003,8.0
37,dur20_adaptDef,20,0.031100000000000377,1.125
37,dur100_k1,100,0.022050000000000118,1.0
37,dur100_k8,100,0.028650000000000307,8.0
