pair_id,arm_id,sample_id,family,runner,policy,allocator,execution_position,completion_time_s,completion_time_hex,simulated_ticks,wall_time_s,cpu_time_s,simulation_wall_time_s,simulation_cpu_time_s,config_sha256,topology_sha256,ring_sha256,route_sha256,process_initial_sha256,conservation_max_error_B,conservation_remaining_B,foreground_flow_count,adaptive_event_count,final_k_mean,final_k_max,step_count,mean_step_s,p99_step_s,max_step_s,oracle_status,pilot_use,fabric,ring_size,k,campaign_use,remaining_nonzero_count,remaining_min_B,remaining_max_B,historical_completion_time_s,historical_completion_time_hex,historical_simulated_ticks,corrected_minus_historical_s,corrected_minus_historical_ticks,corrected_historical_relative_delta,historical_binary64_equal,equal_pair_id,equal_completion_time_s,equal_completion_time_hex,equal_simulated_ticks,equal_over_corrected_proportional,corrected_proportional_minus_equal_ticks,equal_claim_review_trigger
a057_proportional_3tier_os2_p16_k2__s070,proportional_3tier_os2_p16_k2,70,static_split,proportional,proportional,network_maxmin,1,0.005399999999999995,3f761e4f765fd8a8,108,0.036414100002730265,0.046875,0.02870470000198111,0.03125,cddd66ffa6f55af614bb80c2c69d3d6e13479c1fd9e1050048af7b6223006558,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,9e18d94b31bae17db9c4d8babf624f6d8caa4c03feaaf14a3f3dd135cd5d18d0,1e14c7169e537956aa1243083e619be34372c570e25dea8274e3c399eb79645e,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s070,0.005399999999999995,3f761e4f765fd8a8,108,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s071,proportional_3tier_os2_p16_k2,71,static_split,proportional,proportional,link_local_equal_share,1,0.005399999999999995,3f761e4f765fd8a8,108,0.02430590000585653,0.03125,0.016719799983548,0.015625,54a6ee81b49c8138828d381841c407c9ac92087377474c5017108acd036c9aea,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,195933579c8e284f584872b9710e6392de21688320a1dceb28496cfab6476e36,5bd234fb6d7808a2854b00622890a87731b645a851b232a08c03c5254b63a12d,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s071,0.005399999999999995,3f761e4f765fd8a8,108,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s071,proportional_3tier_os2_p16_k2,71,static_split,proportional,proportional,network_maxmin,0,0.005399999999999995,3f761e4f765fd8a8,108,0.035177100013243034,0.03125,0.028209300013259053,0.015625,54a6ee81b49c8138828d381841c407c9ac92087377474c5017108acd036c9aea,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,195933579c8e284f584872b9710e6392de21688320a1dceb28496cfab6476e36,5bd234fb6d7808a2854b00622890a87731b645a851b232a08c03c5254b63a12d,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s071,0.005399999999999995,3f761e4f765fd8a8,108,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s072,proportional_3tier_os2_p16_k2,72,static_split,proportional,proportional,link_local_equal_share,0,0.005399999999999995,3f761e4f765fd8a8,108,0.0212372999812942,0.015625,0.014809100015554577,0.015625,fc7b3ff1085d54c89a93e7ebc8abbe0ffcba8821bd0a716b9a8fcc27acd3d428,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,7f820ccfd9968cd1e753cb4752ea87bafaddd0e4c9f334e8adbfe747888a0d93,67ec8ce59a218422d9d768a875d7f0dd5964a6417cd1f44b6b20b08123683601,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s072,0.005399999999999995,3f761e4f765fd8a8,108,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s072,proportional_3tier_os2_p16_k2,72,static_split,proportional,proportional,network_maxmin,1,0.005399999999999995,3f761e4f765fd8a8,108,0.03454219998093322,0.03125,0.0274335999856703,0.015625,fc7b3ff1085d54c89a93e7ebc8abbe0ffcba8821bd0a716b9a8fcc27acd3d428,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,7f820ccfd9968cd1e753cb4752ea87bafaddd0e4c9f334e8adbfe747888a0d93,67ec8ce59a218422d9d768a875d7f0dd5964a6417cd1f44b6b20b08123683601,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s072,0.005399999999999995,3f761e4f765fd8a8,108,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s073,proportional_3tier_os2_p16_k2,73,static_split,proportional,proportional,link_local_equal_share,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.02809740000520833,0.03125,0.020793300005607307,0.03125,ad3367941619bec30c9ff25ddf4c60c319312f926d0de4b2d83297eaee76bd39,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,518c7d322ac0d01e76442f28211b65e0877c5ebab9f9b1c8f2a9aa768de469fd,5683563b9c83da8085977e4855dc12f498728e455a823852088dc62c41483039,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s073,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s073,proportional_3tier_os2_p16_k2,73,static_split,proportional,proportional,network_maxmin,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0378121999965515,0.046875,0.03143919998547062,0.03125,ad3367941619bec30c9ff25ddf4c60c319312f926d0de4b2d83297eaee76bd39,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,518c7d322ac0d01e76442f28211b65e0877c5ebab9f9b1c8f2a9aa768de469fd,5683563b9c83da8085977e4855dc12f498728e455a823852088dc62c41483039,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s073,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s074,proportional_3tier_os2_p16_k2,74,static_split,proportional,proportional,link_local_equal_share,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.024392699997406453,0.015625,0.018191500013926998,0.015625,d02579f84639a01dcda854e5cc5f0d7056dbc064396b901de15e3fe8b1a28832,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,c7728e434eb5a7cdadf922cebfc3ee94cdd839f197e8730369824718edb95b4e,a87733b5fa475a10a1cf870dced45f07759343113cc676e0e7e96a2c91b6ca4b,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s074,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s074,proportional_3tier_os2_p16_k2,74,static_split,proportional,proportional,network_maxmin,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.03329009999288246,0.046875,0.02724090000265278,0.03125,d02579f84639a01dcda854e5cc5f0d7056dbc064396b901de15e3fe8b1a28832,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,c7728e434eb5a7cdadf922cebfc3ee94cdd839f197e8730369824718edb95b4e,a87733b5fa475a10a1cf870dced45f07759343113cc676e0e7e96a2c91b6ca4b,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s074,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s075,proportional_3tier_os2_p16_k2,75,static_split,proportional,proportional,link_local_equal_share,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.02282730001024902,0.03125,0.01688890001969412,0.03125,dea4c3267455d52b9cd6c38bd0fdd38270daea9865a51a3d101ca55bc893d133,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8bfb8278f2934194cc527cbeea040ffeb0e35a1ce92a04e2c8f2d49bbaea5e54,2f82e23bd317131ac1c74870a590f9e2a4388972fbe54027980865d1c1064217,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s075,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s075,proportional_3tier_os2_p16_k2,75,static_split,proportional,proportional,network_maxmin,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.03763869998510927,0.03125,0.030943599995225668,0.03125,dea4c3267455d52b9cd6c38bd0fdd38270daea9865a51a3d101ca55bc893d133,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,8bfb8278f2934194cc527cbeea040ffeb0e35a1ce92a04e2c8f2d49bbaea5e54,2f82e23bd317131ac1c74870a590f9e2a4388972fbe54027980865d1c1064217,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s075,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s076,proportional_3tier_os2_p16_k2,76,static_split,proportional,proportional,link_local_equal_share,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.021174299996346235,0.015625,0.014981199987232685,0.015625,a0d4708452ec1dcb0ed15cdf251bde2995cf17d914926734446d62fa6202c9fd,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,f8226d5a3de2163783c301545407158e26479ca8de370f8a253a7f75b5748d3d,74482bec8f2b9de0c39e942fc001e6480a6ef4fa31abef0580dd55f749e7a8ef,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s076,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s076,proportional_3tier_os2_p16_k2,76,static_split,proportional,proportional,network_maxmin,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.03377909999107942,0.03125,0.027572199993301183,0.015625,a0d4708452ec1dcb0ed15cdf251bde2995cf17d914926734446d62fa6202c9fd,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,f8226d5a3de2163783c301545407158e26479ca8de370f8a253a7f75b5748d3d,74482bec8f2b9de0c39e942fc001e6480a6ef4fa31abef0580dd55f749e7a8ef,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s076,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s077,proportional_3tier_os2_p16_k2,77,static_split,proportional,proportional,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.025621100008720532,0.03125,0.015118399984203279,0.015625,3f75880b1185bac9099679bffc91ae1a664d84fbcc6a3584773b9f66bb6bdef7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,d3c8444830a122780e0d8c335f29c9be4369ddb332535601cbc8788b0b743cf2,98caf6a8f64133e27179fa4445e41225b39884bed42c3550a1f9c0422b8af160,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s077,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s077,proportional_3tier_os2_p16_k2,77,static_split,proportional,proportional,network_maxmin,0,0.010749999999999963,3f8604189374bc55,215,0.03761830000439659,0.03125,0.031209100008709356,0.03125,3f75880b1185bac9099679bffc91ae1a664d84fbcc6a3584773b9f66bb6bdef7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,d3c8444830a122780e0d8c335f29c9be4369ddb332535601cbc8788b0b743cf2,98caf6a8f64133e27179fa4445e41225b39884bed42c3550a1f9c0422b8af160,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s077,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s078,proportional_3tier_os2_p16_k2,78,static_split,proportional,proportional,link_local_equal_share,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.024647400015965104,0.015625,0.017042700026649982,0.015625,fcc3bd90ae4def6c7c521adfaecc68180de7179bcb9aef829256bb88591afe47,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,476c8e57aecae1868d7346eb9514488aebe9dffb536c4b83e1b4fb7129198b2d,70005479c8764be9e6bc8840962c773c9fd9e3638afe75b610fc1db7f6aa3efc,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s078,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s078,proportional_3tier_os2_p16_k2,78,static_split,proportional,proportional,network_maxmin,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.03816039999946952,0.046875,0.030636000010417774,0.03125,fcc3bd90ae4def6c7c521adfaecc68180de7179bcb9aef829256bb88591afe47,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,476c8e57aecae1868d7346eb9514488aebe9dffb536c4b83e1b4fb7129198b2d,70005479c8764be9e6bc8840962c773c9fd9e3638afe75b610fc1db7f6aa3efc,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s078,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s079,proportional_3tier_os2_p16_k2,79,static_split,proportional,proportional,link_local_equal_share,1,0.005399999999999995,3f761e4f765fd8a8,108,0.020641000010073185,0.03125,0.014230600005248562,0.015625,95b3e0f12b40768ac3889c39a610397c003c2429df03c0fac42752d4f51c30ec,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,658add4f6c1c5a980403aef2b3a7893652615686df65fce91b334430d74ba766,6ea94594337438a45334d28b81ef1f47e102c423c98d126e11ad19b9a741b103,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s079,0.005399999999999995,3f761e4f765fd8a8,108,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s079,proportional_3tier_os2_p16_k2,79,static_split,proportional,proportional,network_maxmin,0,0.005399999999999995,3f761e4f765fd8a8,108,0.0392493000254035,0.03125,0.03343670000322163,0.03125,95b3e0f12b40768ac3889c39a610397c003c2429df03c0fac42752d4f51c30ec,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,658add4f6c1c5a980403aef2b3a7893652615686df65fce91b334430d74ba766,6ea94594337438a45334d28b81ef1f47e102c423c98d126e11ad19b9a741b103,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s079,0.005399999999999995,3f761e4f765fd8a8,108,1.0,0,False
a057_proportional_3tier_os2_p16_k2__s080,proportional_3tier_os2_p16_k2,80,static_split,proportional,proportional,link_local_equal_share,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.023885400005383417,0.03125,0.016151499992702156,0.015625,eb92c42ac41a34b959c49e12293184d2bbfe32e31d22acf998a30dd634c057de,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a2c25c53e20b013240f8e2a3dd7e9e4ccbe48a1bdde1809107a71a777909139b,36826c93b98f530b178500329f97c66c72926eaf3389b3d42bfa7307dbed2b8d,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s080,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s080,proportional_3tier_os2_p16_k2,80,static_split,proportional,proportional,network_maxmin,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.03871529997559264,0.03125,0.031252299988409504,0.03125,eb92c42ac41a34b959c49e12293184d2bbfe32e31d22acf998a30dd634c057de,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,a2c25c53e20b013240f8e2a3dd7e9e4ccbe48a1bdde1809107a71a777909139b,36826c93b98f530b178500329f97c66c72926eaf3389b3d42bfa7307dbed2b8d,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s080,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s081,proportional_3tier_os2_p16_k2,81,static_split,proportional,proportional,link_local_equal_share,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.030553899996448308,0.015625,0.02451739998650737,0.015625,077d9416c11d5722e689736aed851e7c260a9e989900c23594982bd2ffc6afb8,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,28b9d7ddbeb3882bd5e4e8906d0c82364cc47a9fddd7d015e97782a7e0a24a2d,207831dfb3d684365437f9f268668fc5a621fd52e3d02a33d2532467b81c129f,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s081,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s081,proportional_3tier_os2_p16_k2,81,static_split,proportional,proportional,network_maxmin,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.033298299997113645,0.03125,0.02623349998611957,0.015625,077d9416c11d5722e689736aed851e7c260a9e989900c23594982bd2ffc6afb8,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,28b9d7ddbeb3882bd5e4e8906d0c82364cc47a9fddd7d015e97782a7e0a24a2d,207831dfb3d684365437f9f268668fc5a621fd52e3d02a33d2532467b81c129f,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s081,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s082,proportional_3tier_os2_p16_k2,82,static_split,proportional,proportional,link_local_equal_share,0,0.007199999999999984,3f7d7dbf487fcb80,144,0.02264770001056604,0.03125,0.016061000002082437,0.015625,ebe125c77b8028981cfaad0215a91036edb2788e25f4f8c847ad176bcbea6b83,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,942dc613dc2cb8ab6277ceacf70f1b90dc1b19493ab13076ca0cd51537187b73,fa6d3691f07d2f509e993323cf8d2c1aa57234606a50d0acf697100c299be171,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s082,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s082,proportional_3tier_os2_p16_k2,82,static_split,proportional,proportional,network_maxmin,1,0.007199999999999984,3f7d7dbf487fcb80,144,0.03821349999634549,0.03125,0.03124880001996644,0.03125,ebe125c77b8028981cfaad0215a91036edb2788e25f4f8c847ad176bcbea6b83,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,942dc613dc2cb8ab6277ceacf70f1b90dc1b19493ab13076ca0cd51537187b73,fa6d3691f07d2f509e993323cf8d2c1aa57234606a50d0acf697100c299be171,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.007199999999999984,3f7d7dbf487fcb80,144,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s082,0.010749999999999963,3f8604189374bc55,215,1.4930555555555536,-71,False
a057_proportional_3tier_os2_p16_k2__s083,proportional_3tier_os2_p16_k2,83,static_split,proportional,proportional,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.02417079999577254,0.015625,0.01649899999029003,0.015625,8f6341b97eb51735145b461e06868d09732f1fb23dabc58a8fef6b05fc9e8420,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,3e62d8591a0006de438e67b2b7964984190d16fd3385fa00cc46cb7245a75a84,c72de3c02a1f931ca82450d9f3a6fb7151e62ac6790f6f37c4a7c82fdf944c86,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,32,,,,,,,,,timing_and_coverage_only_not_a_scientific_estimate,3tier_os2,16,2,corrected_proportional_paired_n100_revalidation,0,0.0,0.0,0.010749999999999963,3f8604189374bc55,215,0.0,0,0.0,True,a014_equal_3tier_os2_p16_k2__s083,0.010749999999999963,3f8604189374bc55,215,1.0,0,False
