pair_id,arm_id,sample_id,allocator,corrected_completion_time_s,corrected_completion_time_hex,corrected_simulated_ticks,historical_completion_time_s,historical_completion_time_hex,historical_simulated_ticks,corrected_minus_historical_s,corrected_minus_historical_ticks,relative_delta,completion_binary64_equal
a054_proportional_3tier_nb_p64_k4__s093,proportional_3tier_nb_p64_k4,93,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s093,proportional_3tier_nb_p64_k4,93,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s094,proportional_3tier_nb_p64_k4,94,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s094,proportional_3tier_nb_p64_k4,94,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s095,proportional_3tier_nb_p64_k4,95,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s095,proportional_3tier_nb_p64_k4,95,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s096,proportional_3tier_nb_p64_k4,96,link_local_equal_share,0.00629999999999999,3f79ce075f6fd214,126,0.006349999999999989,3f7a027525460a9a,127,-4.99999999999997e-05,-1,-0.007874015748031482,False
a054_proportional_3tier_nb_p64_k4__s096,proportional_3tier_nb_p64_k4,96,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s097,proportional_3tier_nb_p64_k4,97,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s097,proportional_3tier_nb_p64_k4,97,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s098,proportional_3tier_nb_p64_k4,98,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s098,proportional_3tier_nb_p64_k4,98,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s099,proportional_3tier_nb_p64_k4,99,link_local_equal_share,0.00624999999999999,3f7999999999998e,125,0.00624999999999999,3f7999999999998e,125,0.0,0,0.0,True
a054_proportional_3tier_nb_p64_k4__s099,proportional_3tier_nb_p64_k4,99,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a055_proportional_3tier_nb_p64_k8__s000,proportional_3tier_nb_p64_k8,0,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a055_proportional_3tier_nb_p64_k8__s000,proportional_3tier_nb_p64_k8,0,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a055_proportional_3tier_nb_p64_k8__s001,proportional_3tier_nb_p64_k8,1,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a055_proportional_3tier_nb_p64_k8__s001,proportional_3tier_nb_p64_k8,1,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a055_proportional_3tier_nb_p64_k8__s002,proportional_3tier_nb_p64_k8,2,link_local_equal_share,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
a055_proportional_3tier_nb_p64_k8__s002,proportional_3tier_nb_p64_k8,2,network_maxmin,0.005399999999999995,3f761e4f765fd8a8,108,0.005399999999999995,3f761e4f765fd8a8,108,0.0,0,0.0,True
