pair_id,arm_id,sample_id,fabric,ring_size,k,link_local_time_s,network_maxmin_time_s,network_over_link_local,log_network_over_link_local,network_minus_link_local_s,network_minus_link_local_ms,network_minus_link_local_ticks,tick_class,historical_network_minus_link_local_ticks,historical_tick_class,material_historical_ordering_reversal,equal_over_corrected_link_local,equal_over_corrected_network_maxmin,link_local_prop_minus_equal_ticks,network_maxmin_prop_minus_equal_ticks,equal_claim_review_trigger
a054_proportional_3tier_nb_p64_k4__s088,proportional_3tier_nb_p64_k4,88,3tier_nb,64,4,0.00629999999999999,0.005399999999999995,0.8571428571428578,-0.15415067982725758,-0.0008999999999999946,-0.8999999999999946,-18,maxmin_faster_by_2plus,-19,maxmin_faster_by_2plus,False,1.0714285714285712,1.2499999999999987,-9,-27,False
a054_proportional_3tier_nb_p64_k4__s089,proportional_3tier_nb_p64_k4,89,3tier_nb,64,4,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a054_proportional_3tier_nb_p64_k4__s090,proportional_3tier_nb_p64_k4,90,3tier_nb,64,4,0.00629999999999999,0.005399999999999995,0.8571428571428578,-0.15415067982725758,-0.0008999999999999946,-0.8999999999999946,-18,maxmin_faster_by_2plus,-19,maxmin_faster_by_2plus,False,1.0714285714285712,1.2499999999999987,-9,-27,False
a054_proportional_3tier_nb_p64_k4__s091,proportional_3tier_nb_p64_k4,91,3tier_nb,64,4,0.0059999999999999915,0.005399999999999995,0.9000000000000005,-0.10536051565782578,-0.0005999999999999964,-0.5999999999999963,-12,maxmin_faster_by_2plus,-12,maxmin_faster_by_2plus,False,1.1249999999999993,1.2499999999999987,-15,-27,False
a054_proportional_3tier_nb_p64_k4__s092,proportional_3tier_nb_p64_k4,92,3tier_nb,64,4,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a054_proportional_3tier_nb_p64_k4__s093,proportional_3tier_nb_p64_k4,93,3tier_nb,64,4,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a054_proportional_3tier_nb_p64_k4__s094,proportional_3tier_nb_p64_k4,94,3tier_nb,64,4,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a054_proportional_3tier_nb_p64_k4__s095,proportional_3tier_nb_p64_k4,95,3tier_nb,64,4,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a054_proportional_3tier_nb_p64_k4__s096,proportional_3tier_nb_p64_k4,96,3tier_nb,64,4,0.00629999999999999,0.005399999999999995,0.8571428571428578,-0.15415067982725758,-0.0008999999999999946,-0.8999999999999946,-18,maxmin_faster_by_2plus,-19,maxmin_faster_by_2plus,False,1.0714285714285712,1.2499999999999987,-9,-27,False
a054_proportional_3tier_nb_p64_k4__s097,proportional_3tier_nb_p64_k4,97,3tier_nb,64,4,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a054_proportional_3tier_nb_p64_k4__s098,proportional_3tier_nb_p64_k4,98,3tier_nb,64,4,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a054_proportional_3tier_nb_p64_k4__s099,proportional_3tier_nb_p64_k4,99,3tier_nb,64,4,0.00624999999999999,0.005399999999999995,0.8640000000000007,-0.14618251017808068,-0.0008499999999999949,-0.8499999999999949,-17,maxmin_faster_by_2plus,-17,maxmin_faster_by_2plus,False,1.0799999999999996,1.2499999999999987,-10,-27,False
a055_proportional_3tier_nb_p64_k8__s000,proportional_3tier_nb_p64_k8,0,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s001,proportional_3tier_nb_p64_k8,1,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s002,proportional_3tier_nb_p64_k8,2,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s003,proportional_3tier_nb_p64_k8,3,3tier_nb,64,8,0.005799999999999993,0.005399999999999995,0.931034482758621,-0.07145896398214463,-0.0003999999999999976,-0.3999999999999976,-8,maxmin_faster_by_2plus,-8,maxmin_faster_by_2plus,False,1.0431034482758619,1.1203703703703698,-5,-13,False
a055_proportional_3tier_nb_p64_k8__s004,proportional_3tier_nb_p64_k8,4,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s005,proportional_3tier_nb_p64_k8,5,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s006,proportional_3tier_nb_p64_k8,6,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s007,proportional_3tier_nb_p64_k8,7,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s008,proportional_3tier_nb_p64_k8,8,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s009,proportional_3tier_nb_p64_k8,9,3tier_nb,64,8,0.005699999999999993,0.005399999999999995,0.9473684210526319,-0.054067221270275474,-0.0002999999999999982,-0.29999999999999816,-6,maxmin_faster_by_2plus,-6,maxmin_faster_by_2plus,False,1.0614035087719296,1.1203703703703698,-7,-13,False
a055_proportional_3tier_nb_p64_k8__s010,proportional_3tier_nb_p64_k8,10,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s011,proportional_3tier_nb_p64_k8,11,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s012,proportional_3tier_nb_p64_k8,12,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s013,proportional_3tier_nb_p64_k8,13,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s014,proportional_3tier_nb_p64_k8,14,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s015,proportional_3tier_nb_p64_k8,15,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s016,proportional_3tier_nb_p64_k8,16,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s017,proportional_3tier_nb_p64_k8,17,3tier_nb,64,8,0.005699999999999993,0.005399999999999995,0.9473684210526319,-0.054067221270275474,-0.0002999999999999982,-0.29999999999999816,-6,maxmin_faster_by_2plus,-6,maxmin_faster_by_2plus,False,1.0614035087719296,1.1203703703703698,-7,-13,False
a055_proportional_3tier_nb_p64_k8__s018,proportional_3tier_nb_p64_k8,18,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s019,proportional_3tier_nb_p64_k8,19,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s020,proportional_3tier_nb_p64_k8,20,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s021,proportional_3tier_nb_p64_k8,21,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s022,proportional_3tier_nb_p64_k8,22,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s023,proportional_3tier_nb_p64_k8,23,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s024,proportional_3tier_nb_p64_k8,24,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s025,proportional_3tier_nb_p64_k8,25,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s026,proportional_3tier_nb_p64_k8,26,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s027,proportional_3tier_nb_p64_k8,27,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s028,proportional_3tier_nb_p64_k8,28,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s029,proportional_3tier_nb_p64_k8,29,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s030,proportional_3tier_nb_p64_k8,30,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s031,proportional_3tier_nb_p64_k8,31,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s032,proportional_3tier_nb_p64_k8,32,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s033,proportional_3tier_nb_p64_k8,33,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s034,proportional_3tier_nb_p64_k8,34,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s035,proportional_3tier_nb_p64_k8,35,3tier_nb,64,8,0.005699999999999993,0.005399999999999995,0.9473684210526319,-0.054067221270275474,-0.0002999999999999982,-0.29999999999999816,-6,maxmin_faster_by_2plus,-6,maxmin_faster_by_2plus,False,1.0614035087719296,1.1203703703703698,-7,-13,False
a055_proportional_3tier_nb_p64_k8__s036,proportional_3tier_nb_p64_k8,36,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s037,proportional_3tier_nb_p64_k8,37,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s038,proportional_3tier_nb_p64_k8,38,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s039,proportional_3tier_nb_p64_k8,39,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s040,proportional_3tier_nb_p64_k8,40,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s041,proportional_3tier_nb_p64_k8,41,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s042,proportional_3tier_nb_p64_k8,42,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s043,proportional_3tier_nb_p64_k8,43,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s044,proportional_3tier_nb_p64_k8,44,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s045,proportional_3tier_nb_p64_k8,45,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s046,proportional_3tier_nb_p64_k8,46,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s047,proportional_3tier_nb_p64_k8,47,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s048,proportional_3tier_nb_p64_k8,48,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s049,proportional_3tier_nb_p64_k8,49,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s050,proportional_3tier_nb_p64_k8,50,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s051,proportional_3tier_nb_p64_k8,51,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s052,proportional_3tier_nb_p64_k8,52,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s053,proportional_3tier_nb_p64_k8,53,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s054,proportional_3tier_nb_p64_k8,54,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s055,proportional_3tier_nb_p64_k8,55,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s056,proportional_3tier_nb_p64_k8,56,3tier_nb,64,8,0.005799999999999993,0.005399999999999995,0.931034482758621,-0.07145896398214463,-0.0003999999999999976,-0.3999999999999976,-8,maxmin_faster_by_2plus,-8,maxmin_faster_by_2plus,False,1.0431034482758619,1.1203703703703698,-5,-13,False
a055_proportional_3tier_nb_p64_k8__s057,proportional_3tier_nb_p64_k8,57,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s058,proportional_3tier_nb_p64_k8,58,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s059,proportional_3tier_nb_p64_k8,59,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s060,proportional_3tier_nb_p64_k8,60,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s061,proportional_3tier_nb_p64_k8,61,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s062,proportional_3tier_nb_p64_k8,62,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s063,proportional_3tier_nb_p64_k8,63,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s064,proportional_3tier_nb_p64_k8,64,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s065,proportional_3tier_nb_p64_k8,65,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s066,proportional_3tier_nb_p64_k8,66,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s067,proportional_3tier_nb_p64_k8,67,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s068,proportional_3tier_nb_p64_k8,68,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s069,proportional_3tier_nb_p64_k8,69,3tier_nb,64,8,0.005649999999999994,0.005399999999999995,0.9557522123893808,-0.0452565915881206,-0.0002499999999999985,-0.2499999999999985,-5,maxmin_faster_by_2plus,-5,maxmin_faster_by_2plus,False,1.0707964601769908,1.1203703703703698,-8,-13,False
a055_proportional_3tier_nb_p64_k8__s070,proportional_3tier_nb_p64_k8,70,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s071,proportional_3tier_nb_p64_k8,71,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s072,proportional_3tier_nb_p64_k8,72,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s073,proportional_3tier_nb_p64_k8,73,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s074,proportional_3tier_nb_p64_k8,74,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s075,proportional_3tier_nb_p64_k8,75,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s076,proportional_3tier_nb_p64_k8,76,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s077,proportional_3tier_nb_p64_k8,77,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s078,proportional_3tier_nb_p64_k8,78,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s079,proportional_3tier_nb_p64_k8,79,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s080,proportional_3tier_nb_p64_k8,80,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s081,proportional_3tier_nb_p64_k8,81,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s082,proportional_3tier_nb_p64_k8,82,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s083,proportional_3tier_nb_p64_k8,83,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s084,proportional_3tier_nb_p64_k8,84,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s085,proportional_3tier_nb_p64_k8,85,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s086,proportional_3tier_nb_p64_k8,86,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s087,proportional_3tier_nb_p64_k8,87,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s088,proportional_3tier_nb_p64_k8,88,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s089,proportional_3tier_nb_p64_k8,89,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s090,proportional_3tier_nb_p64_k8,90,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s091,proportional_3tier_nb_p64_k8,91,3tier_nb,64,8,0.005699999999999993,0.005399999999999995,0.9473684210526319,-0.054067221270275474,-0.0002999999999999982,-0.29999999999999816,-6,maxmin_faster_by_2plus,-6,maxmin_faster_by_2plus,False,1.0614035087719296,1.1203703703703698,-7,-13,False
a055_proportional_3tier_nb_p64_k8__s092,proportional_3tier_nb_p64_k8,92,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s093,proportional_3tier_nb_p64_k8,93,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s094,proportional_3tier_nb_p64_k8,94,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s095,proportional_3tier_nb_p64_k8,95,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s096,proportional_3tier_nb_p64_k8,96,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
a055_proportional_3tier_nb_p64_k8__s097,proportional_3tier_nb_p64_k8,97,3tier_nb,64,8,0.005399999999999995,0.005399999999999995,1.0,0.0,0.0,0.0,0,exact_tie,0,exact_tie,False,1.0,1.0,0,0,False
