run,seed,ring_size,affected_fraction,method,completion_time_s,final_k_mean,final_k_max
440,4390052405,64,0.0,adaptive,0.021500000000000102,1.0,1
440,4390052405,64,0.1,adaptive,0.0355000000000005,1.046875,4
440,4390052405,64,0.3,adaptive,0.0318500000000004,1.078125,4
440,4390052405,64,0.5,adaptive,0.03505000000000049,1.203125,4
451,4500052416,64,0.0,adaptive,0.021500000000000102,1.0,1
451,4500052416,64,0.1,adaptive,0.021500000000000102,1.0,1
451,4500052416,64,0.3,adaptive,0.029350000000000327,1.078125,3
451,4500052416,64,0.5,adaptive,0.03820000000000058,1.28125,4
452,4510052417,64,0.0,adaptive,0.021500000000000102,1.0,1
452,4510052417,64,0.1,adaptive,0.03300000000000043,1.078125,4
452,4510052417,64,0.3,adaptive,0.03365000000000045,1.109375,4
452,4510052417,64,0.5,adaptive,0.03085000000000037,1.1875,4
449,4480052414,64,0.0,adaptive,0.021500000000000102,1.0,1
449,4480052414,64,0.1,adaptive,0.028250000000000296,1.078125,3
449,4480052414,64,0.3,adaptive,0.03585000000000051,1.109375,4
449,4480052414,64,0.5,adaptive,0.04195000000000069,1.21875,4
450,4490052415,64,0.0,adaptive,0.021500000000000102,1.0,1
450,4490052415,64,0.1,adaptive,0.0318000000000004,1.046875,4
450,4490052415,64,0.3,adaptive,0.03570000000000051,1.140625,4
450,4490052415,64,0.5,adaptive,0.036250000000000525,1.265625,4
453,4520052418,64,0.0,adaptive,0.021500000000000102,1.0,1
453,4520052418,64,0.1,adaptive,0.0319000000000004,1.0625,4
453,4520052418,64,0.3,adaptive,0.03430000000000047,1.15625,4
453,4520052418,64,0.5,adaptive,0.03740000000000056,1.3125,4
454,4530052419,64,0.0,adaptive,0.021500000000000102,1.0,1
454,4530052419,64,0.1,adaptive,0.02905000000000032,1.03125,3
454,4530052419,64,0.3,adaptive,0.03565000000000051,1.125,4
454,4530052419,64,0.5,adaptive,0.04020000000000064,1.171875,4
455,4540052420,64,0.0,adaptive,0.021500000000000102,1.0,1
455,4540052420,64,0.1,adaptive,0.03155000000000039,1.0625,3
455,4540052420,64,0.3,adaptive,0.03355000000000045,1.109375,4
455,4540052420,64,0.5,adaptive,0.035250000000000496,1.1875,4
456,4550052421,64,0.0,adaptive,0.021500000000000102,1.0,1
456,4550052421,64,0.1,adaptive,0.026900000000000257,1.03125,3
456,4550052421,64,0.3,adaptive,0.03255000000000042,1.109375,4
456,4550052421,64,0.5,adaptive,0.037950000000000574,1.203125,4
457,4560052422,64,0.0,adaptive,0.021500000000000102,1.0,1
457,4560052422,64,0.1,adaptive,0.021500000000000102,1.0,1
457,4560052422,64,0.3,adaptive,0.034550000000000476,1.125,4
457,4560052422,64,0.5,adaptive,0.040050000000000634,1.1875,4
458,4570052423,64,0.0,adaptive,0.021500000000000102,1.0,1
458,4570052423,64,0.1,adaptive,0.031400000000000386,1.046875,3
458,4570052423,64,0.3,adaptive,0.03460000000000048,1.15625,4
458,4570052423,64,0.5,adaptive,0.0459500000000008,1.28125,4
465,4640052430,64,0.0,adaptive,0.021500000000000102,1.0,1
465,4640052430,64,0.1,adaptive,0.029200000000000323,1.03125,3
465,4640052430,64,0.3,adaptive,0.03330000000000044,1.046875,4
465,4640052430,64,0.5,adaptive,0.039350000000000614,1.25,4
466,4650052431,64,0.0,adaptive,0.021500000000000102,1.0,1
466,4650052431,64,0.1,adaptive,0.03160000000000039,1.0625,3
466,4650052431,64,0.3,adaptive,0.04275000000000071,1.1875,4
466,4650052431,64,0.5,adaptive,0.035250000000000496,1.109375,4
459,4580052424,64,0.0,adaptive,0.021500000000000102,1.0,1
459,4580052424,64,0.1,adaptive,0.02775000000000028,1.046875,3
459,4580052424,64,0.3,adaptive,0.0319500000000004,1.15625,4
459,4580052424,64,0.5,adaptive,0.03785000000000057,1.203125,4
460,4590052425,64,0.0,adaptive,0.021500000000000102,1.0,1
460,4590052425,64,0.1,adaptive,0.032100000000000406,1.046875,4
460,4590052425,64,0.3,adaptive,0.0388000000000006,1.125,4
460,4590052425,64,0.5,adaptive,0.037250000000000554,1.1875,4
467,4660052432,64,0.0,adaptive,0.021500000000000102,1.0,1
467,4660052432,64,0.1,adaptive,0.03405000000000046,1.046875,4
467,4660052432,64,0.3,adaptive,0.03215000000000041,1.1875,4
467,4660052432,64,0.5,adaptive,0.03635000000000053,1.171875,4
468,4670052433,64,0.0,adaptive,0.021500000000000102,1.0,1
468,4670052433,64,0.1,adaptive,0.021500000000000102,1.0,1
468,4670052433,64,0.3,adaptive,0.03620000000000052,1.078125,4
468,4670052433,64,0.5,adaptive,0.047450000000000846,1.3125,4
463,4620052428,64,0.0,adaptive,0.021500000000000102,1.0,1
463,4620052428,64,0.1,adaptive,0.03260000000000042,1.046875,4
463,4620052428,64,0.3,adaptive,0.031350000000000385,1.125,3
463,4620052428,64,0.5,adaptive,0.03925000000000061,1.203125,4
464,4630052429,64,0.0,adaptive,0.021500000000000102,1.0,1
464,4630052429,64,0.1,adaptive,0.030400000000000357,1.03125,3
464,4630052429,64,0.3,adaptive,0.03685000000000054,1.203125,4
464,4630052429,64,0.5,adaptive,0.04140000000000067,1.1875,4
469,4680052434,64,0.0,adaptive,0.021500000000000102,1.0,1
469,4680052434,64,0.1,adaptive,0.0284000000000003,1.03125,3
469,4680052434,64,0.3,adaptive,0.03085000000000037,1.109375,4
469,4680052434,64,0.5,adaptive,0.03330000000000044,1.15625,4
470,4690052435,64,0.0,adaptive,0.021500000000000102,1.0,1
470,4690052435,64,0.1,adaptive,0.021500000000000102,1.0,1
470,4690052435,64,0.3,adaptive,0.028550000000000304,1.09375,3
470,4690052435,64,0.5,adaptive,0.03780000000000057,1.171875,4
471,4700052436,64,0.0,adaptive,0.021500000000000102,1.0,1
471,4700052436,64,0.1,adaptive,0.028500000000000303,1.0625,3
471,4700052436,64,0.3,adaptive,0.03785000000000057,1.09375,4
471,4700052436,64,0.5,adaptive,0.041150000000000665,1.21875,4
472,4710052437,64,0.0,adaptive,0.021500000000000102,1.0,1
472,4710052437,64,0.1,adaptive,0.03290000000000043,1.078125,3
472,4710052437,64,0.3,adaptive,0.026850000000000256,1.046875,3
472,4710052437,64,0.5,adaptive,0.03460000000000048,1.171875,4
473,4720052438,64,0.0,adaptive,0.021500000000000102,1.0,1
473,4720052438,64,0.1,adaptive,0.021500000000000102,1.0,1
473,4720052438,64,0.3,adaptive,0.03270000000000042,1.171875,4
473,4720052438,64,0.5,adaptive,0.038750000000000596,1.234375,4
474,4730052439,64,0.0,adaptive,0.021500000000000102,1.0,1
474,4730052439,64,0.1,adaptive,0.02870000000000031,1.0625,3
474,4730052439,64,0.3,adaptive,0.03585000000000051,1.15625,4
474,4730052439,64,0.5,adaptive,0.03580000000000051,1.171875,4
461,4600052426,64,0.0,adaptive,0.021500000000000102,1.0,1
461,4600052426,64,0.1,adaptive,0.0283500000000003,1.03125,3
461,4600052426,64,0.3,adaptive,0.03585000000000051,1.1875,4
461,4600052426,64,0.5,adaptive,0.04020000000000064,1.25,4
462,4610052427,64,0.0,adaptive,0.021500000000000102,1.0,1
462,4610052427,64,0.1,adaptive,0.031400000000000386,1.09375,3
462,4610052427,64,0.3,adaptive,0.036600000000000535,1.15625,4
462,4610052427,64,0.5,adaptive,0.03670000000000054,1.234375,4
475,4740052440,64,0.0,adaptive,0.021500000000000102,1.0,1
475,4740052440,64,0.1,adaptive,0.02945000000000033,1.03125,3
475,4740052440,64,0.3,adaptive,0.038050000000000576,1.125,4
475,4740052440,64,0.5,adaptive,0.04700000000000083,1.265625,4
476,4750052441,64,0.0,adaptive,0.021500000000000102,1.0,1
476,4750052441,64,0.1,adaptive,0.02945000000000033,1.03125,3
476,4750052441,64,0.3,adaptive,0.03425000000000047,1.09375,4
476,4750052441,64,0.5,adaptive,0.032750000000000425,1.28125,4
477,4760052442,64,0.0,adaptive,0.021500000000000102,1.0,1
477,4760052442,64,0.1,adaptive,0.03435000000000047,1.09375,4
477,4760052442,64,0.3,adaptive,0.032800000000000426,1.15625,4
477,4760052442,64,0.5,adaptive,0.04305000000000072,1.21875,4
478,4770052443,64,0.0,adaptive,0.021500000000000102,1.0,1
478,4770052443,64,0.1,adaptive,0.030350000000000356,1.09375,3
478,4770052443,64,0.3,adaptive,0.036650000000000536,1.109375,4
478,4770052443,64,0.5,adaptive,0.03480000000000048,1.234375,4
483,4820052448,64,0.0,adaptive,0.021500000000000102,1.0,1
483,4820052448,64,0.1,adaptive,0.032100000000000406,1.046875,4
483,4820052448,64,0.3,adaptive,0.037950000000000574,1.109375,4
483,4820052448,64,0.5,adaptive,0.03325000000000044,1.15625,4
484,4830052449,64,0.0,adaptive,0.021500000000000102,1.0,1
484,4830052449,64,0.1,adaptive,0.03130000000000038,1.078125,4
484,4830052449,64,0.3,adaptive,0.03915000000000061,1.140625,4
484,4830052449,64,0.5,adaptive,0.03715000000000055,1.265625,4
481,4800052446,64,0.0,adaptive,0.021500000000000102,1.0,1
481,4800052446,64,0.1,adaptive,0.02635000000000024,1.03125,3
481,4800052446,64,0.3,adaptive,0.030250000000000353,1.078125,3
481,4800052446,64,0.5,adaptive,0.03720000000000055,1.25,4
482,4810052447,64,0.0,adaptive,0.021500000000000102,1.0,1
482,4810052447,64,0.1,adaptive,0.03820000000000058,1.09375,4
482,4810052447,64,0.3,adaptive,0.030350000000000356,1.15625,3
482,4810052447,64,0.5,adaptive,0.034550000000000476,1.25,4
479,4780052444,64,0.0,adaptive,0.021500000000000102,1.0,1
479,4780052444,64,0.1,adaptive,0.03320000000000044,1.078125,4
479,4780052444,64,0.3,adaptive,0.03290000000000043,1.140625,4
479,4780052444,64,0.5,adaptive,0.04545000000000079,1.15625,4
480,4790052445,64,0.0,adaptive,0.021500000000000102,1.0,1
480,4790052445,64,0.1,adaptive,0.021500000000000102,1.0,1
480,4790052445,64,0.3,adaptive,0.03605000000000052,1.234375,4
480,4790052445,64,0.5,adaptive,0.0353000000000005,1.203125,4
487,4860052452,64,0.0,adaptive,0.021500000000000102,1.0,1
487,4860052452,64,0.1,adaptive,0.0319000000000004,1.109375,4
487,4860052452,64,0.3,adaptive,0.027800000000000283,1.078125,3
487,4860052452,64,0.5,adaptive,0.03495000000000049,1.21875,4
488,4870052453,64,0.0,adaptive,0.021500000000000102,1.0,1
488,4870052453,64,0.1,adaptive,0.03150000000000039,1.125,4
488,4870052453,64,0.3,adaptive,0.030750000000000367,1.125,4
488,4870052453,64,0.5,adaptive,0.04000000000000063,1.25,4
485,4840052450,64,0.0,adaptive,0.021500000000000102,1.0,1
485,4840052450,64,0.1,adaptive,0.02870000000000031,1.03125,3
485,4840052450,64,0.3,adaptive,0.03125000000000038,1.1875,4
485,4840052450,64,0.5,adaptive,0.03850000000000059,1.265625,4
486,4850052451,64,0.0,adaptive,0.021500000000000102,1.0,1
486,4850052451,64,0.1,adaptive,0.03080000000000037,1.09375,3
486,4850052451,64,0.3,adaptive,0.032450000000000416,1.1875,4
486,4850052451,64,0.5,adaptive,0.03785000000000057,1.15625,4
491,4900052456,64,0.0,adaptive,0.021500000000000102,1.0,1
491,4900052456,64,0.1,adaptive,0.021500000000000102,1.0,1
491,4900052456,64,0.3,adaptive,0.038400000000000586,1.203125,4
491,4900052456,64,0.5,adaptive,0.04100000000000066,1.21875,4
492,4910052457,64,0.0,adaptive,0.021500000000000102,1.0,1
492,4910052457,64,0.1,adaptive,0.021500000000000102,1.0,1
492,4910052457,64,0.3,adaptive,0.035250000000000496,1.203125,4
492,4910052457,64,0.5,adaptive,0.03435000000000047,1.1875,4
493,4920052458,64,0.0,adaptive,0.021500000000000102,1.0,1
493,4920052458,64,0.1,adaptive,0.024750000000000195,1.015625,2
493,4920052458,64,0.3,adaptive,0.036250000000000525,1.15625,4
493,4920052458,64,0.5,adaptive,0.039100000000000606,1.21875,4
494,4930052459,64,0.0,adaptive,0.021500000000000102,1.0,1
494,4930052459,64,0.1,adaptive,0.021500000000000102,1.0,1
494,4930052459,64,0.3,adaptive,0.03635000000000053,1.125,4
494,4930052459,64,0.5,adaptive,0.038400000000000586,1.234375,4
489,4880052454,64,0.0,adaptive,0.021500000000000102,1.0,1
489,4880052454,64,0.1,adaptive,0.02910000000000032,1.03125,3
489,4880052454,64,0.3,adaptive,0.03740000000000056,1.109375,4
489,4880052454,64,0.5,adaptive,0.04265000000000071,1.296875,4
490,4890052455,64,0.0,adaptive,0.021500000000000102,1.0,1
490,4890052455,64,0.1,adaptive,0.029700000000000337,1.03125,3
490,4890052455,64,0.3,adaptive,0.033150000000000436,1.140625,3
490,4890052455,64,0.5,adaptive,0.036600000000000535,1.28125,4
495,4940052460,64,0.0,adaptive,0.021500000000000102,1.0,1
495,4940052460,64,0.1,adaptive,0.028200000000000294,1.015625,2
495,4940052460,64,0.3,adaptive,0.039750000000000625,1.109375,4
495,4940052460,64,0.5,adaptive,0.03930000000000061,1.140625,4
496,4950052461,64,0.0,adaptive,0.021500000000000102,1.0,1
496,4950052461,64,0.1,adaptive,0.021500000000000102,1.0,1
496,4950052461,64,0.3,adaptive,0.03215000000000041,1.078125,3
496,4950052461,64,0.5,adaptive,0.04175000000000068,1.28125,4
499,4980052464,64,0.0,adaptive,0.021500000000000102,1.0,1
499,4980052464,64,0.1,adaptive,0.021500000000000102,1.0,1
499,4980052464,64,0.3,adaptive,0.02285000000000014,1.015625,2
499,4980052464,64,0.5,adaptive,0.03845000000000059,1.25,4
500,4990052465,64,0.0,adaptive,0.021500000000000102,1.0,1
500,4990052465,64,0.1,adaptive,0.03160000000000039,1.0625,4
500,4990052465,64,0.3,adaptive,0.03920000000000061,1.09375,4
500,4990052465,64,0.5,adaptive,0.03435000000000047,1.234375,4
497,4960052462,64,0.0,adaptive,0.021500000000000102,1.0,1
497,4960052462,64,0.1,adaptive,0.035200000000000495,1.078125,4
497,4960052462,64,0.3,adaptive,0.03745000000000056,1.21875,4
497,4960052462,64,0.5,adaptive,0.044950000000000774,1.296875,4
498,4970052463,64,0.0,adaptive,0.021500000000000102,1.0,1
498,4970052463,64,0.1,adaptive,0.032400000000000415,1.15625,4
498,4970052463,64,0.3,adaptive,0.04015000000000064,1.21875,4
498,4970052463,64,0.5,adaptive,0.03320000000000044,1.203125,4
501,5000052466,64,0.0,adaptive,0.021500000000000102,1.0,1
501,5000052466,64,0.1,adaptive,0.02805000000000029,1.03125,3
501,5000052466,64,0.3,adaptive,0.03365000000000045,1.15625,4
501,5000052466,64,0.5,adaptive,0.04345000000000073,1.21875,4
502,5010052467,64,0.0,adaptive,0.021500000000000102,1.0,1
502,5010052467,64,0.1,adaptive,0.02740000000000027,1.03125,3
502,5010052467,64,0.3,adaptive,0.03585000000000051,1.15625,4
502,5010052467,64,0.5,adaptive,0.0494500000000009,1.3125,4
503,5020052468,64,0.0,adaptive,0.021500000000000102,1.0,1
503,5020052468,64,0.1,adaptive,0.021500000000000102,1.0,1
503,5020052468,64,0.3,adaptive,0.03460000000000048,1.09375,4
503,5020052468,64,0.5,adaptive,0.036950000000000545,1.28125,4
504,5030052469,64,0.0,adaptive,0.021500000000000102,1.0,1
504,5030052469,64,0.1,adaptive,0.029000000000000317,1.03125,3
504,5030052469,64,0.3,adaptive,0.0354500000000005,1.140625,4
504,5030052469,64,0.5,adaptive,0.03375000000000045,1.234375,4
507,5060052472,64,0.0,adaptive,0.021500000000000102,1.0,1
507,5060052472,64,0.1,adaptive,0.021500000000000102,1.0,1
507,5060052472,64,0.3,adaptive,0.04275000000000071,1.125,4
507,5060052472,64,0.5,adaptive,0.03575000000000051,1.21875,4
508,5070052473,64,0.0,adaptive,0.021500000000000102,1.0,1
508,5070052473,64,0.1,adaptive,0.021500000000000102,1.0,1
508,5070052473,64,0.3,adaptive,0.036600000000000535,1.125,4
508,5070052473,64,0.5,adaptive,0.0353000000000005,1.265625,4
505,5040052470,64,0.0,adaptive,0.021500000000000102,1.0,1
505,5040052470,64,0.1,adaptive,0.03755000000000056,1.078125,4
505,5040052470,64,0.3,adaptive,0.029000000000000317,1.109375,3
505,5040052470,64,0.5,adaptive,0.043600000000000735,1.25,4
506,5050052471,64,0.0,adaptive,0.021500000000000102,1.0,1
506,5050052471,64,0.1,adaptive,0.035950000000000516,1.046875,4
506,5050052471,64,0.3,adaptive,0.03425000000000047,1.21875,4
506,5050052471,64,0.5,adaptive,0.04060000000000065,1.25,4
509,5080052474,64,0.0,adaptive,0.021500000000000102,1.0,1
509,5080052474,64,0.1,adaptive,0.033100000000000435,1.125,4
509,5080052474,64,0.3,adaptive,0.03680000000000054,1.125,4
509,5080052474,64,0.5,adaptive,0.03480000000000048,1.25,4
510,5090052475,64,0.0,adaptive,0.021500000000000102,1.0,1
510,5090052475,64,0.1,adaptive,0.021500000000000102,1.0,1
510,5090052475,64,0.3,adaptive,0.0284000000000003,1.03125,3
510,5090052475,64,0.5,adaptive,0.03930000000000061,1.234375,4
513,5120052478,64,0.0,adaptive,0.021500000000000102,1.0,1
513,5120052478,64,0.1,adaptive,0.030950000000000373,1.03125,3
513,5120052478,64,0.3,adaptive,0.03435000000000047,1.125,4
513,5120052478,64,0.5,adaptive,0.033850000000000456,1.21875,4
514,5130052479,64,0.0,adaptive,0.021500000000000102,1.0,1
514,5130052479,64,0.1,adaptive,0.030700000000000366,1.0625,3
514,5130052479,64,0.3,adaptive,0.03810000000000058,1.203125,4
514,5130052479,64,0.5,adaptive,0.036300000000000526,1.25,4
511,5100052476,64,0.0,adaptive,0.021500000000000102,1.0,1
511,5100052476,64,0.1,adaptive,0.03155000000000039,1.109375,4
511,5100052476,64,0.3,adaptive,0.03480000000000048,1.046875,4
511,5100052476,64,0.5,adaptive,0.0424500000000007,1.1875,4
512,5110052477,64,0.0,adaptive,0.021500000000000102,1.0,1
512,5110052477,64,0.1,adaptive,0.041450000000000674,1.046875,4
512,5110052477,64,0.3,adaptive,0.034500000000000475,1.171875,4
512,5110052477,64,0.5,adaptive,0.04260000000000071,1.234375,4
515,5140052480,64,0.0,adaptive,0.021500000000000102,1.0,1
515,5140052480,64,0.1,adaptive,0.031350000000000385,1.09375,4
515,5140052480,64,0.3,adaptive,0.04195000000000069,1.140625,4
515,5140052480,64,0.5,adaptive,0.034200000000000466,1.140625,4
516,5150052481,64,0.0,adaptive,0.021500000000000102,1.0,1
516,5150052481,64,0.1,adaptive,0.03155000000000039,1.109375,4
516,5150052481,64,0.3,adaptive,0.033500000000000446,1.15625,4
516,5150052481,64,0.5,adaptive,0.04335000000000073,1.265625,4
517,5160052482,64,0.0,adaptive,0.021500000000000102,1.0,1
517,5160052482,64,0.1,adaptive,0.021500000000000102,1.0,1
517,5160052482,64,0.3,adaptive,0.035950000000000516,1.21875,4
517,5160052482,64,0.5,adaptive,0.038350000000000585,1.234375,4
518,5170052483,64,0.0,adaptive,0.021500000000000102,1.0,1
518,5170052483,64,0.1,adaptive,0.03920000000000061,1.09375,4
518,5170052483,64,0.3,adaptive,0.03585000000000051,1.15625,4
518,5170052483,64,0.5,adaptive,0.03610000000000052,1.1875,4
519,5180052484,64,0.0,adaptive,0.021500000000000102,1.0,1
519,5180052484,64,0.1,adaptive,0.03055000000000036,1.03125,3
519,5180052484,64,0.3,adaptive,0.03305000000000043,1.203125,4
519,5180052484,64,0.5,adaptive,0.03815000000000058,1.234375,4
520,5190052485,64,0.0,adaptive,0.021500000000000102,1.0,1
520,5190052485,64,0.1,adaptive,0.02905000000000032,1.015625,2
520,5190052485,64,0.3,adaptive,0.03755000000000056,1.09375,4
520,5190052485,64,0.5,adaptive,0.036300000000000526,1.1875,4
521,5200052486,64,0.0,adaptive,0.021500000000000102,1.0,1
521,5200052486,64,0.1,adaptive,0.03400000000000046,1.078125,4
521,5200052486,64,0.3,adaptive,0.03430000000000047,1.1875,4
521,5200052486,64,0.5,adaptive,0.04020000000000064,1.25,4
522,5210052487,64,0.0,adaptive,0.021500000000000102,1.0,1
522,5210052487,64,0.1,adaptive,0.03160000000000039,1.0625,3
522,5210052487,64,0.3,adaptive,0.03370000000000045,1.125,3
522,5210052487,64,0.5,adaptive,0.03750000000000056,1.203125,4
525,5240052490,64,0.0,adaptive,0.021500000000000102,1.0,1
525,5240052490,64,0.1,adaptive,0.032450000000000416,1.03125,3
525,5240052490,64,0.3,adaptive,0.03120000000000038,1.140625,4
525,5240052490,64,0.5,adaptive,0.041500000000000675,1.34375,4
526,5250052491,64,0.0,adaptive,0.021500000000000102,1.0,1
526,5250052491,64,0.1,adaptive,0.03330000000000044,1.046875,3
526,5250052491,64,0.3,adaptive,0.04085000000000066,1.109375,4
526,5250052491,64,0.5,adaptive,0.039000000000000604,1.328125,4
523,5220052488,64,0.0,adaptive,0.021500000000000102,1.0,1
523,5220052488,64,0.1,adaptive,0.033500000000000446,1.046875,4
523,5220052488,64,0.3,adaptive,0.031350000000000385,1.0625,3
523,5220052488,64,0.5,adaptive,0.03825000000000058,1.21875,4
524,5230052489,64,0.0,adaptive,0.021500000000000102,1.0,1
524,5230052489,64,0.1,adaptive,0.0319500000000004,1.125,4
524,5230052489,64,0.3,adaptive,0.04095000000000066,1.109375,4
524,5230052489,64,0.5,adaptive,0.03255000000000042,1.09375,4
533,5320052498,64,0.0,adaptive,0.021500000000000102,1.0,1
533,5320052498,64,0.1,adaptive,0.02600000000000023,1.015625,2
533,5320052498,64,0.3,adaptive,0.02975000000000034,1.09375,3
533,5320052498,64,0.5,adaptive,0.035900000000000515,1.21875,4
534,5330052499,64,0.0,adaptive,0.021500000000000102,1.0,1
534,5330052499,64,0.1,adaptive,0.03655000000000053,1.078125,4
534,5330052499,64,0.3,adaptive,0.033450000000000445,1.140625,4
534,5330052499,64,0.5,adaptive,0.04000000000000063,1.28125,4
529,5280052494,64,0.0,adaptive,0.021500000000000102,1.0,1
529,5280052494,64,0.1,adaptive,0.032050000000000405,1.046875,4
529,5280052494,64,0.3,adaptive,0.0423000000000007,1.109375,4
529,5280052494,64,0.5,adaptive,0.03470000000000048,1.25,4
530,5290052495,64,0.0,adaptive,0.021500000000000102,1.0,1
530,5290052495,64,0.1,adaptive,0.022250000000000124,1.015625,2
530,5290052495,64,0.3,adaptive,0.030250000000000353,1.09375,3
530,5290052495,64,0.5,adaptive,0.040050000000000634,1.296875,4
527,5260052492,64,0.0,adaptive,0.021500000000000102,1.0,1
527,5260052492,64,0.1,adaptive,0.03645000000000053,1.0625,4
527,5260052492,64,0.3,adaptive,0.0320000000000004,1.109375,4
527,5260052492,64,0.5,adaptive,0.03950000000000062,1.3125,4
528,5270052493,64,0.0,adaptive,0.021500000000000102,1.0,1
528,5270052493,64,0.1,adaptive,0.03570000000000051,1.078125,4
528,5270052493,64,0.3,adaptive,0.03600000000000052,1.125,4
528,5270052493,64,0.5,adaptive,0.0354000000000005,1.140625,4
531,5300052496,64,0.0,adaptive,0.021500000000000102,1.0,1
531,5300052496,64,0.1,adaptive,0.03480000000000048,1.109375,4
531,5300052496,64,0.3,adaptive,0.03495000000000049,1.15625,4
531,5300052496,64,0.5,adaptive,0.03785000000000057,1.234375,4
532,5310052497,64,0.0,adaptive,0.021500000000000102,1.0,1
532,5310052497,64,0.1,adaptive,0.029700000000000337,1.03125,3
532,5310052497,64,0.3,adaptive,0.03715000000000055,1.203125,4
532,5310052497,64,0.5,adaptive,0.03635000000000053,1.28125,4
535,5340052500,64,0.0,adaptive,0.021500000000000102,1.0,1
535,5340052500,64,0.1,adaptive,0.0319000000000004,1.09375,3
535,5340052500,64,0.3,adaptive,0.036300000000000526,1.171875,4
535,5340052500,64,0.5,adaptive,0.0353000000000005,1.21875,4
536,5350052501,64,0.0,adaptive,0.021500000000000102,1.0,1
536,5350052501,64,0.1,adaptive,0.02635000000000024,1.015625,2
536,5350052501,64,0.3,adaptive,0.03855000000000059,1.234375,4
536,5350052501,64,0.5,adaptive,0.037700000000000566,1.1875,4
537,5360052502,64,0.0,adaptive,0.021500000000000102,1.0,1
537,5360052502,64,0.1,adaptive,0.021500000000000102,1.0,1
537,5360052502,64,0.3,adaptive,0.03705000000000055,1.1875,4
537,5360052502,64,0.5,adaptive,0.04020000000000064,1.21875,4
538,5370052503,64,0.0,adaptive,0.021500000000000102,1.0,1
538,5370052503,64,0.1,adaptive,0.03045000000000036,1.03125,3
538,5370052503,64,0.3,adaptive,0.03405000000000046,1.171875,4
538,5370052503,64,0.5,adaptive,0.036650000000000536,1.21875,4
539,5380052504,64,0.0,adaptive,0.021500000000000102,1.0,1
539,5380052504,64,0.1,adaptive,0.03285000000000043,1.109375,4
539,5380052504,64,0.3,adaptive,0.03440000000000047,1.15625,4
539,5380052504,64,0.5,adaptive,0.03675000000000054,1.21875,4
540,5390052505,64,0.0,adaptive,0.021500000000000102,1.0,1
540,5390052505,64,0.1,adaptive,0.021500000000000102,1.0,1
540,5390052505,64,0.3,adaptive,0.0355000000000005,1.21875,4
540,5390052505,64,0.5,adaptive,0.03575000000000051,1.140625,4
543,5420052508,64,0.0,adaptive,0.021500000000000102,1.0,1
543,5420052508,64,0.1,adaptive,0.03150000000000039,1.046875,4
543,5420052508,64,0.3,adaptive,0.03470000000000048,1.078125,4
543,5420052508,64,0.5,adaptive,0.04165000000000068,1.3125,4
544,5430052509,64,0.0,adaptive,0.021500000000000102,1.0,1
544,5430052509,64,0.1,adaptive,0.026050000000000233,1.03125,3
544,5430052509,64,0.3,adaptive,0.024700000000000194,1.03125,2
544,5430052509,64,0.5,adaptive,0.03750000000000056,1.296875,4
541,5400052506,64,0.0,adaptive,0.021500000000000102,1.0,1
541,5400052506,64,0.1,adaptive,0.03260000000000042,1.078125,4
541,5400052506,64,0.3,adaptive,0.034900000000000486,1.109375,4
541,5400052506,64,0.5,adaptive,0.04105000000000066,1.140625,4
542,5410052507,64,0.0,adaptive,0.021500000000000102,1.0,1
542,5410052507,64,0.1,adaptive,0.02450000000000019,1.03125,3
542,5410052507,64,0.3,adaptive,0.03235000000000041,1.109375,4
542,5410052507,64,0.5,adaptive,0.0424500000000007,1.328125,4
545,5440052510,64,0.0,adaptive,0.021500000000000102,1.0,1
545,5440052510,64,0.1,adaptive,0.021500000000000102,1.0,1
545,5440052510,64,0.3,adaptive,0.03305000000000043,1.078125,4
545,5440052510,64,0.5,adaptive,0.036600000000000535,1.140625,4
546,5450052511,64,0.0,adaptive,0.021500000000000102,1.0,1
546,5450052511,64,0.1,adaptive,0.02875000000000031,1.03125,3
546,5450052511,64,0.3,adaptive,0.029700000000000337,1.15625,3
546,5450052511,64,0.5,adaptive,0.03650000000000053,1.296875,4
549,5480052514,64,0.0,adaptive,0.021500000000000102,1.0,1
549,5480052514,64,0.1,adaptive,0.021500000000000102,1.0,1
549,5480052514,64,0.3,adaptive,0.03790000000000057,1.0625,4
549,5480052514,64,0.5,adaptive,0.03510000000000049,1.21875,4
550,5490052515,64,0.0,adaptive,0.021500000000000102,1.0,1
550,5490052515,64,0.1,adaptive,0.031400000000000386,1.09375,4
550,5490052515,64,0.3,adaptive,0.033500000000000446,1.21875,4
550,5490052515,64,0.5,adaptive,0.03705000000000055,1.203125,4
547,5460052512,64,0.0,adaptive,0.021500000000000102,1.0,1
547,5460052512,64,0.1,adaptive,0.03845000000000059,1.140625,4
547,5460052512,64,0.3,adaptive,0.03635000000000053,1.21875,4
547,5460052512,64,0.5,adaptive,0.038700000000000595,1.21875,4
548,5470052513,64,0.0,adaptive,0.021500000000000102,1.0,1
548,5470052513,64,0.1,adaptive,0.027950000000000287,1.03125,3
548,5470052513,64,0.3,adaptive,0.03980000000000063,1.0625,4
548,5470052513,64,0.5,adaptive,0.03790000000000057,1.234375,4
551,5500052516,64,0.0,adaptive,0.021500000000000102,1.0,1
551,5500052516,64,0.1,adaptive,0.03750000000000056,1.078125,4
551,5500052516,64,0.3,adaptive,0.03615000000000052,1.078125,3
