model,seed,k,completion_time_s
hot_spot,9,8,0.025050000000000204
hot_spot,10,1,0.07879999999999948
hot_spot,10,2,0.039750000000000625
hot_spot,10,4,0.039750000000000625
hot_spot,10,8,0.025400000000000214
hot_spot,11,1,0.021500000000000102
hot_spot,11,2,0.04020000000000064
hot_spot,11,4,0.038650000000000594
hot_spot,11,8,0.04870000000000088
hot_spot,12,1,0.07809999999999956
hot_spot,12,2,0.03860000000000059
hot_spot,12,4,0.03860000000000059
hot_spot,12,8,0.024650000000000193
hot_spot,13,1,0.021500000000000102
hot_spot,13,2,0.039350000000000614
hot_spot,13,4,0.039350000000000614
hot_spot,13,8,0.048800000000000884
hot_spot,14,1,0.07764999999999961
hot_spot,14,2,0.039050000000000605
hot_spot,14,4,0.039050000000000605
hot_spot,14,8,0.02940000000000033
hot_spot,15,1,0.07764999999999961
hot_spot,15,2,0.03960000000000062
hot_spot,15,4,0.038750000000000596
hot_spot,15,8,0.0492500000000009
hot_spot,16,1,0.10824999999999624
hot_spot,16,2,0.05345000000000102
hot_spot,16,4,0.05345000000000102
hot_spot,16,8,0.04840000000000087
hot_spot,17,1,0.07804999999999956
hot_spot,17,2,0.03925000000000061
hot_spot,17,4,0.03925000000000061
hot_spot,17,8,0.025150000000000207
hot_spot,18,1,0.07664999999999972
hot_spot,18,2,0.0389500000000006
hot_spot,18,4,0.024800000000000197
hot_spot,18,8,0.022650000000000135
hot_spot,19,1,0.07909999999999945
hot_spot,19,2,0.03980000000000063
hot_spot,19,4,0.038350000000000585
hot_spot,19,8,0.02520000000000021
hot_spot,20,1,0.07919999999999944
hot_spot,20,2,0.05525000000000107
hot_spot,20,4,0.03955000000000062
hot_spot,20,8,0.04895000000000089
hot_spot,21,1,0.021500000000000102
hot_spot,21,2,0.021500000000000102
hot_spot,21,4,0.021500000000000102
hot_spot,21,8,0.029650000000000336
hot_spot,22,1,0.07729999999999965
hot_spot,22,2,0.05315000000000101
hot_spot,22,4,0.05315000000000101
hot_spot,22,8,0.06645000000000084
hot_spot,23,1,0.021500000000000102
hot_spot,23,2,0.054450000000001046
hot_spot,23,4,0.054450000000001046
hot_spot,23,8,0.06705000000000078
hot_spot,24,1,0.10604999999999648
hot_spot,24,2,0.05320000000000101
hot_spot,24,4,0.05320000000000101
hot_spot,24,8,0.05005000000000092
hot_spot,25,1,0.07829999999999954
hot_spot,25,2,0.0389000000000006
hot_spot,25,4,0.0389000000000006
hot_spot,25,8,0.025100000000000205
hot_spot,26,1,0.10789999999999628
hot_spot,26,2,0.05465000000000105
hot_spot,26,4,0.03925000000000061
hot_spot,26,8,0.04825000000000087
hot_spot,27,1,0.021500000000000102
hot_spot,27,2,0.03955000000000062
hot_spot,27,4,0.03955000000000062
hot_spot,27,8,0.04960000000000091
hot_spot,28,1,0.07744999999999963
hot_spot,28,2,0.039000000000000604
hot_spot,28,4,0.039000000000000604
hot_spot,28,8,0.048450000000000874
hot_spot,29,1,0.07719999999999966
hot_spot,29,2,0.03820000000000058
hot_spot,29,4,0.03815000000000058
hot_spot,29,8,0.025450000000000216
hot_spot,30,1,0.0776999999999996
hot_spot,30,2,0.039100000000000606
hot_spot,30,4,0.039100000000000606
hot_spot,30,8,0.025050000000000204
hot_spot,31,1,0.07874999999999949
hot_spot,31,2,0.053750000000001026
hot_spot,31,4,0.038750000000000596
hot_spot,31,8,0.04830000000000087
hot_spot,32,1,0.10619999999999646
hot_spot,32,2,0.05190000000000097
hot_spot,32,4,0.05190000000000097
hot_spot,32,8,0.02870000000000031
hot_spot,33,1,0.021500000000000102
hot_spot,33,2,0.05460000000000105
hot_spot,33,4,0.05460000000000105
hot_spot,33,8,0.0677500000000007
hot_spot,34,1,0.07754999999999962
hot_spot,34,2,0.04035000000000064
hot_spot,34,4,0.04035000000000064
hot_spot,34,8,0.049550000000000906
hot_spot,35,1,0.07994999999999935
hot_spot,35,2,0.04015000000000064
hot_spot,35,4,0.02595000000000023
hot_spot,35,8,0.025450000000000216
hot_spot,36,1,0.021500000000000102
hot_spot,36,2,0.021500000000000102
hot_spot,36,4,0.021500000000000102
hot_spot,36,8,0.022050000000000118
hot_spot,37,1,0.021500000000000102
hot_spot,37,2,0.021500000000000102
hot_spot,37,4,0.03020000000000035
hot_spot,37,8,0.0249500000000002
hot_spot,38,1,0.10509999999999659
hot_spot,38,2,0.05215000000000098
hot_spot,38,4,0.038650000000000594
hot_spot,38,8,0.047050000000000834
hot_spot,39,1,0.07834999999999953
hot_spot,39,2,0.039000000000000604
hot_spot,39,4,0.039000000000000604
hot_spot,39,8,0.025150000000000207
hot_spot,40,1,0.07849999999999951
hot_spot,40,2,0.05575000000000108
hot_spot,40,4,0.05575000000000108
hot_spot,40,8,0.06840000000000063
hot_spot,41,1,0.07724999999999965
hot_spot,41,2,0.03960000000000062
hot_spot,41,4,0.025450000000000216
hot_spot,41,8,0.025450000000000216
hot_spot,42,1,0.10739999999999633
hot_spot,42,2,0.05260000000000099
hot_spot,42,4,0.05260000000000099
hot_spot,42,8,0.04765000000000085
hot_spot,43,1,0.021500000000000102
hot_spot,43,2,0.038700000000000595
hot_spot,43,4,0.038400000000000586
hot_spot,43,8,0.04750000000000085
hot_spot,44,1,0.021500000000000102
hot_spot,44,2,0.0389000000000006
hot_spot,44,4,0.0389000000000006
hot_spot,44,8,0.04860000000000088
hot_spot,45,1,0.07894999999999947
hot_spot,45,2,0.04020000000000064
hot_spot,45,4,0.04020000000000064
hot_spot,45,8,0.02555000000000022
hot_spot,46,1,0.07874999999999949
hot_spot,46,2,0.052300000000000985
hot_spot,46,4,0.039750000000000625
hot_spot,46,8,0.04965000000000091
hot_spot,47,1,0.021500000000000102
hot_spot,47,2,0.039350000000000614
hot_spot,47,4,0.03705000000000055
hot_spot,47,8,0.04665000000000082
hot_spot,48,1,0.07709999999999967
hot_spot,48,2,0.038700000000000595
hot_spot,48,4,0.03820000000000058
hot_spot,48,8,0.02555000000000022
hot_spot,49,1,0.07734999999999964
hot_spot,49,2,0.04025000000000064
hot_spot,49,4,0.03930000000000061
hot_spot,49,8,0.025150000000000207
hot_spot,50,1,0.10529999999999656
hot_spot,50,2,0.05215000000000098
hot_spot,50,4,0.03985000000000063
hot_spot,50,8,0.05010000000000092
hot_spot,51,1,0.07869999999999949
hot_spot,51,2,0.03930000000000061
hot_spot,51,4,0.02520000000000021
hot_spot,51,8,0.0249500000000002
hot_spot,52,1,0.07874999999999949
hot_spot,52,2,0.053350000000001015
hot_spot,52,4,0.039700000000000624
hot_spot,52,8,0.02980000000000034
hot_spot,53,1,0.08009999999999934
hot_spot,53,2,0.03985000000000063
hot_spot,53,4,0.03985000000000063
hot_spot,53,8,0.04900000000000089
hot_spot,54,1,0.07799999999999957
hot_spot,54,2,0.038350000000000585
hot_spot,54,4,0.0249500000000002
hot_spot,54,8,0.025350000000000213
hot_spot,55,1,0.07759999999999961
hot_spot,55,2,0.03920000000000061
hot_spot,55,4,0.038650000000000594
hot_spot,55,8,0.02565000000000022
hot_spot,56,1,0.07729999999999965
hot_spot,56,2,0.0389000000000006
hot_spot,56,4,0.038050000000000576
hot_spot,56,8,0.048100000000000864
hot_spot,57,1,0.07844999999999952
hot_spot,57,2,0.038650000000000594
hot_spot,57,4,0.0249500000000002
hot_spot,57,8,0.02210000000000012
hot_spot,58,1,0.07839999999999953
hot_spot,58,2,0.039450000000000617
hot_spot,58,4,0.039450000000000617
hot_spot,58,8,0.029550000000000333
hot_spot,59,1,0.07984999999999937
hot_spot,59,2,0.03995000000000063
hot_spot,59,4,0.03995000000000063
hot_spot,59,8,0.025800000000000226
hot_spot,60,1,0.07644999999999974
hot_spot,60,2,0.03965000000000062
hot_spot,60,4,0.03965000000000062
hot_spot,60,8,0.04910000000000089
hot_spot,61,1,0.07824999999999954
hot_spot,61,2,0.039400000000000615
hot_spot,61,4,0.039400000000000615
hot_spot,61,8,0.04970000000000091
hot_spot,62,1,0.10699999999999638
hot_spot,62,2,0.052000000000000976
hot_spot,62,4,0.052000000000000976
hot_spot,62,8,0.029200000000000323
hot_spot,63,1,0.07824999999999954
hot_spot,63,2,0.03955000000000062
hot_spot,63,4,0.03955000000000062
hot_spot,63,8,0.04805000000000086
hot_spot,64,1,0.07849999999999951
hot_spot,64,2,0.03985000000000063
hot_spot,64,4,0.03985000000000063
hot_spot,64,8,0.0494500000000009
hot_spot,65,1,0.07689999999999969
hot_spot,65,2,0.03930000000000061
hot_spot,65,4,0.03930000000000061
hot_spot,65,8,0.02525000000000021
hot_spot,66,1,0.07849999999999951
hot_spot,66,2,0.05415000000000104
hot_spot,66,4,0.040050000000000634
hot_spot,66,8,0.049550000000000906
hot_spot,67,1,0.07839999999999953
hot_spot,67,2,0.03855000000000059
hot_spot,67,4,0.02520000000000021
hot_spot,67,8,0.0248500000000002
hot_spot,68,1,0.021500000000000102
hot_spot,68,2,0.039050000000000605
hot_spot,68,4,0.039050000000000605
hot_spot,68,8,0.0493500000000009
hot_spot,69,1,0.07764999999999961
hot_spot,69,2,0.05490000000000106
hot_spot,69,4,0.03155000000000039
hot_spot,69,8,0.030950000000000373
hot_spot,70,1,0.07734999999999964
hot_spot,70,2,0.0389500000000006
hot_spot,70,4,0.0249000000000002
hot_spot,70,8,0.025350000000000213
hot_spot,71,1,0.07909999999999945
hot_spot,71,2,0.040450000000000645
hot_spot,71,4,0.040450000000000645
hot_spot,71,8,0.04960000000000091
hot_spot,72,1,0.07799999999999957
hot_spot,72,2,0.039000000000000604
hot_spot,72,4,0.02945000000000033
hot_spot,72,8,0.025400000000000214
hot_spot,73,1,0.021500000000000102
hot_spot,73,2,0.021500000000000102
hot_spot,73,4,0.021500000000000102
hot_spot,73,8,0.022200000000000122
hot_spot,74,1,0.021500000000000102
hot_spot,74,2,0.021500000000000102
hot_spot,74,4,0.02560000000000022
hot_spot,74,8,0.02560000000000022
hot_spot,75,1,0.07909999999999945
hot_spot,75,2,0.03920000000000061
hot_spot,75,4,0.03920000000000061
hot_spot,75,8,0.04900000000000089
hot_spot,76,1,0.021500000000000102
hot_spot,76,2,0.021500000000000102
hot_spot,76,4,0.0249500000000002
hot_spot,76,8,0.0249500000000002
hot_spot,77,1,0.021500000000000102
hot_spot,77,2,0.03960000000000062
hot_spot,77,4,0.03960000000000062
hot_spot,77,8,0.0494500000000009
hot_spot,78,1,0.021500000000000102
hot_spot,78,2,0.03965000000000062
hot_spot,78,4,0.03960000000000062
hot_spot,78,8,0.0492500000000009
hot_spot,79,1,0.021500000000000102
hot_spot,79,2,0.03845000000000059
hot_spot,79,4,0.0249500000000002
hot_spot,79,8,0.024800000000000197
hot_spot,80,1,0.10799999999999627
hot_spot,80,2,0.05400000000000103
hot_spot,80,4,0.05400000000000103
hot_spot,80,8,0.04865000000000088
hot_spot,81,1,0.07729999999999965
hot_spot,81,2,0.039100000000000606
hot_spot,81,4,0.0388000000000006
hot_spot,81,8,0.04855000000000088
hot_spot,82,1,0.07734999999999964
hot_spot,82,2,0.03930000000000061
hot_spot,82,4,0.03815000000000058
hot_spot,82,8,0.04785000000000086
hot_spot,83,1,0.021500000000000102
hot_spot,83,2,0.03860000000000059
hot_spot,83,4,0.03860000000000059
hot_spot,83,8,0.048800000000000884
hot_spot,84,1,0.021500000000000102
hot_spot,84,2,0.03985000000000063
hot_spot,84,4,0.03985000000000063
hot_spot,84,8,0.0494500000000009
hot_spot,85,1,0.0785999999999995
hot_spot,85,2,0.038650000000000594
hot_spot,85,4,0.038650000000000594
hot_spot,85,8,0.048150000000000866
hot_spot,86,1,0.021500000000000102
hot_spot,86,2,0.03960000000000062
hot_spot,86,4,0.03960000000000062
hot_spot,86,8,0.0494500000000009
hot_spot,87,1,0.07674999999999971
hot_spot,87,2,0.038750000000000596
hot_spot,87,4,0.038750000000000596
hot_spot,87,8,0.04860000000000088
hot_spot,88,1,0.021500000000000102
hot_spot,88,2,0.021500000000000102
hot_spot,88,4,0.021500000000000102
hot_spot,88,8,0.021900000000000114
hot_spot,89,1,0.07749999999999962
hot_spot,89,2,0.038300000000000584
hot_spot,89,4,0.037250000000000554
hot_spot,89,8,0.025100000000000205
hot_spot,90,1,0.0794999999999994
hot_spot,90,2,0.040050000000000634
hot_spot,90,4,0.03915000000000061
hot_spot,90,8,0.04855000000000088
hot_spot,91,1,0.021500000000000102
hot_spot,91,2,0.0389500000000006
hot_spot,91,4,0.02520000000000021
hot_spot,91,8,0.025500000000000217
hot_spot,92,1,0.07814999999999955
hot_spot,92,2,0.039100000000000606
hot_spot,92,4,0.039100000000000606
hot_spot,92,8,0.0249000000000002
hot_spot,93,1,0.021500000000000102
hot_spot,93,2,0.03850000000000059
hot_spot,93,4,0.025100000000000205
hot_spot,93,8,0.025100000000000205
hot_spot,94,1,0.10709999999999636
hot_spot,94,2,0.05385000000000103
hot_spot,94,4,0.03930000000000061
hot_spot,94,8,0.04900000000000089
hot_spot,95,1,0.07734999999999964
hot_spot,95,2,0.0389000000000006
hot_spot,95,4,0.03790000000000057
hot_spot,95,8,0.025100000000000205
hot_spot,96,1,0.10704999999999637
hot_spot,96,2,0.05345000000000102
hot_spot,96,4,0.05345000000000102
hot_spot,96,8,0.0492500000000009
hot_spot,97,1,0.021500000000000102
hot_spot,97,2,0.03925000000000061
hot_spot,97,4,0.03925000000000061
hot_spot,97,8,0.048800000000000884
hot_spot,98,1,0.10659999999999642
hot_spot,98,2,0.05255000000000099
hot_spot,98,4,0.038300000000000584
hot_spot,98,8,0.024800000000000197
hot_spot,99,1,0.07889999999999947
hot_spot,99,2,0.055100000000001065
hot_spot,99,4,0.040400000000000644
hot_spot,99,8,0.0494500000000009
incast,0,1,0.3430999999999704
incast,0,2,0.3430999999999704
incast,0,4,0.3430999999999704
incast,0,8,0.3430999999999704
incast,1,1,0.2549499999999801
incast,1,2,0.2549499999999801
incast,1,4,0.2549499999999801
incast,1,8,0.2549499999999801
incast,2,1,0.2531999999999803
incast,2,2,0.2531999999999803
incast,2,4,0.2531999999999803
incast,2,8,0.2531999999999803
incast,3,1,0.3390499999999708
incast,3,2,0.3390499999999708
incast,3,4,0.3390499999999708
incast,3,8,0.3390499999999708
incast,4,1,0.34234999999997046
incast,4,2,0.34234999999997046
incast,4,4,0.34234999999997046
incast,4,8,0.34234999999997046
incast,5,1,0.3382999999999709
incast,5,2,0.3382999999999709
incast,5,4,0.3382999999999709
incast,5,8,0.3382999999999709
incast,6,1,0.3408999999999706
incast,6,2,0.3408999999999706
incast,6,4,0.3408999999999706
incast,6,8,0.3408999999999706
incast,7,1,0.3402999999999707
incast,7,2,0.3402999999999707
incast,7,4,0.3402999999999707
incast,7,8,0.3402999999999707
incast,8,1,0.3402499999999707
incast,8,2,0.3402499999999707
incast,8,4,0.3402499999999707
incast,8,8,0.3402499999999707
incast,9,1,0.34134999999997057
incast,9,2,0.34134999999997057
incast,9,4,0.34134999999997057
incast,9,8,0.34134999999997057
incast,10,1,0.33859999999997087
incast,10,2,0.33859999999997087
incast,10,4,0.33859999999997087
incast,10,8,0.33859999999997087
incast,11,1,0.3401999999999707
incast,11,2,0.3401999999999707
incast,11,4,0.3401999999999707
incast,11,8,0.3401999999999707
incast,12,1,0.34134999999997057
incast,12,2,0.34134999999997057
incast,12,4,0.34134999999997057
incast,12,8,0.34134999999997057
incast,13,1,0.34069999999997064
incast,13,2,0.34069999999997064
incast,13,4,0.34069999999997064
incast,13,8,0.34069999999997064
incast,14,1,0.33889999999997084
incast,14,2,0.33889999999997084
incast,14,4,0.33889999999997084
incast,14,8,0.33889999999997084
incast,15,1,0.337449999999971
incast,15,2,0.337449999999971
incast,15,4,0.337449999999971
incast,15,8,0.337449999999971
incast,16,1,0.33884999999997084
incast,16,2,0.33884999999997084
incast,16,4,0.33884999999997084
incast,16,8,0.33884999999997084
incast,17,1,0.2547999999999801
incast,17,2,0.2547999999999801
incast,17,4,0.2547999999999801
incast,17,8,0.2547999999999801
incast,18,1,0.33979999999997074
incast,18,2,0.33979999999997074
incast,18,4,0.33979999999997074
incast,18,8,0.33979999999997074
incast,19,1,0.34249999999997044
incast,19,2,0.34249999999997044
incast,19,4,0.34249999999997044
incast,19,8,0.34249999999997044
incast,20,1,0.34054999999997065
incast,20,2,0.34054999999997065
incast,20,4,0.34054999999997065
incast,20,8,0.34054999999997065
incast,21,1,0.33794999999997094
incast,21,2,0.33794999999997094
incast,21,4,0.33794999999997094
incast,21,8,0.33794999999997094
incast,22,1,0.3419499999999705
incast,22,2,0.3419499999999705
incast,22,4,0.3419499999999705
incast,22,8,0.3419499999999705
incast,23,1,0.25334999999998026
incast,23,2,0.25334999999998026
incast,23,4,0.25334999999998026
incast,23,8,0.25334999999998026
incast,24,1,0.33964999999997075
incast,24,2,0.33964999999997075
incast,24,4,0.33964999999997075
incast,24,8,0.33964999999997075
incast,25,1,0.33949999999997077
incast,25,2,0.33949999999997077
incast,25,4,0.33949999999997077
incast,25,8,0.33949999999997077
incast,26,1,0.33959999999997076
incast,26,2,0.33959999999997076
incast,26,4,0.33959999999997076
incast,26,8,0.33959999999997076
incast,27,1,0.3318499999999716
incast,27,2,0.3318499999999716
incast,27,4,0.3318499999999716
incast,27,8,0.3318499999999716
incast,28,1,0.25574999999998
incast,28,2,0.25574999999998
incast,28,4,0.25574999999998
incast,28,8,0.25574999999998
incast,29,1,0.3364999999999711
incast,29,2,0.3364999999999711
incast,29,4,0.3364999999999711
incast,29,8,0.3364999999999711
incast,30,1,0.3382499999999709
incast,30,2,0.3382499999999709
incast,30,4,0.3382499999999709
incast,30,8,0.3382499999999709
incast,31,1,0.25329999999998026
incast,31,2,0.25329999999998026
incast,31,4,0.25329999999998026
incast,31,8,0.25329999999998026
incast,32,1,0.3400999999999707
incast,32,2,0.3400999999999707
incast,32,4,0.3400999999999707
incast,32,8,0.3400999999999707
incast,33,1,0.3399999999999707
incast,33,2,0.3399999999999707
incast,33,4,0.3399999999999707
incast,33,8,0.3399999999999707
incast,34,1,0.34074999999997063
incast,34,2,0.34074999999997063
incast,34,4,0.34074999999997063
incast,34,8,0.34074999999997063
incast,35,1,0.3399499999999707
incast,35,2,0.3399499999999707
incast,35,4,0.3399499999999707
incast,35,8,0.3399499999999707
incast,36,1,0.3392499999999708
incast,36,2,0.3392499999999708
incast,36,4,0.3392499999999708
incast,36,8,0.3392499999999708
incast,37,1,0.25439999999998014
incast,37,2,0.25439999999998014
incast,37,4,0.25439999999998014
incast,37,8,0.25439999999998014
incast,38,1,0.3390999999999708
incast,38,2,0.3390999999999708
incast,38,4,0.3390999999999708
incast,38,8,0.3390999999999708
incast,39,1,0.25429999999998015
incast,39,2,0.25429999999998015
incast,39,4,0.25429999999998015
incast,39,8,0.25429999999998015
incast,40,1,0.25164999999998044
incast,40,2,0.25164999999998044
incast,40,4,0.25164999999998044
incast,40,8,0.25164999999998044
incast,41,1,0.3384499999999709
incast,41,2,0.3384499999999709
incast,41,4,0.3384499999999709
incast,41,8,0.3384499999999709
incast,42,1,0.34069999999997064
incast,42,2,0.34069999999997064
incast,42,4,0.34069999999997064
incast,42,8,0.34069999999997064
incast,43,1,0.3389999999999708
incast,43,2,0.3389999999999708
incast,43,4,0.3389999999999708
incast,43,8,0.3389999999999708
incast,44,1,0.3403499999999707
incast,44,2,0.3403499999999707
incast,44,4,0.3403499999999707
incast,44,8,0.3403499999999707
incast,45,1,0.33784999999997095
incast,45,2,0.33784999999997095
incast,45,4,0.33784999999997095
incast,45,8,0.33784999999997095
incast,46,1,0.25419999999998016
incast,46,2,0.25419999999998016
incast,46,4,0.25419999999998016
incast,46,8,0.25419999999998016
incast,47,1,0.3409999999999706
incast,47,2,0.3409999999999706
incast,47,4,0.3409999999999706
incast,47,8,0.3409999999999706
incast,48,1,0.337299999999971
incast,48,2,0.337299999999971
incast,48,4,0.337299999999971
incast,48,8,0.337299999999971
incast,49,1,0.33514999999997125
incast,49,2,0.33514999999997125
incast,49,4,0.33514999999997125
incast,49,8,0.33514999999997125
incast,50,1,0.34149999999997055
incast,50,2,0.34149999999997055
incast,50,4,0.34149999999997055
incast,50,8,0.34149999999997055
incast,51,1,0.2547499999999801
incast,51,2,0.2547499999999801
incast,51,4,0.2547499999999801
incast,51,8,0.2547499999999801
incast,52,1,0.3418999999999705
incast,52,2,0.3418999999999705
incast,52,4,0.3418999999999705
incast,52,8,0.3418999999999705
incast,53,1,0.3367499999999711
incast,53,2,0.3367499999999711
incast,53,4,0.3367499999999711
incast,53,8,0.3367499999999711
incast,54,1,0.2545499999999801
incast,54,2,0.2545499999999801
incast,54,4,0.2545499999999801
incast,54,8,0.2545499999999801
incast,55,1,0.337349999999971
incast,55,2,0.337349999999971
incast,55,4,0.337349999999971
incast,55,8,0.337349999999971
incast,56,1,0.33699999999997104
incast,56,2,0.33699999999997104
incast,56,4,0.33699999999997104
incast,56,8,0.33699999999997104
incast,57,1,0.337599999999971
incast,57,2,0.337599999999971
incast,57,4,0.337599999999971
incast,57,8,0.337599999999971
incast,58,1,0.34159999999997054
incast,58,2,0.34159999999997054
incast,58,4,0.34159999999997054
incast,58,8,0.34159999999997054
incast,59,1,0.33784999999997095
incast,59,2,0.33784999999997095
incast,59,4,0.33784999999997095
incast,59,8,0.33784999999997095
incast,60,1,0.34144999999997055
incast,60,2,0.34144999999997055
incast,60,4,0.34144999999997055
incast,60,8,0.34144999999997055
incast,61,1,0.34044999999997066
incast,61,2,0.34044999999997066
incast,61,4,0.34044999999997066
incast,61,8,0.34044999999997066
incast,62,1,0.25434999999998015
incast,62,2,0.25434999999998015
incast,62,4,0.25434999999998015
incast,62,8,0.25434999999998015
incast,63,1,0.25414999999998017
incast,63,2,0.25414999999998017
incast,63,4,0.25414999999998017
incast,63,8,0.25414999999998017
incast,64,1,0.25354999999998024
incast,64,2,0.25354999999998024
incast,64,4,0.25354999999998024
incast,64,8,0.25354999999998024
incast,65,1,0.33974999999997074
incast,65,2,0.33974999999997074
incast,65,4,0.33974999999997074
incast,65,8,0.33974999999997074
incast,66,1,0.33964999999997075
incast,66,2,0.33964999999997075
incast,66,4,0.33964999999997075
incast,66,8,0.33964999999997075
incast,67,1,0.25524999999998005
incast,67,2,0.25524999999998005
incast,67,4,0.25524999999998005
incast,67,8,0.25524999999998005
incast,68,1,0.3411999999999706
incast,68,2,0.3411999999999706
incast,68,4,0.3411999999999706
incast,68,8,0.3411999999999706
incast,69,1,0.3384499999999709
incast,69,2,0.3384499999999709
incast,69,4,0.3384499999999709
incast,69,8,0.3384499999999709
incast,70,1,0.25344999999998025
incast,70,2,0.25344999999998025
incast,70,4,0.25344999999998025
incast,70,8,0.25344999999998025
incast,71,1,0.337649999999971
incast,71,2,0.337649999999971
incast,71,4,0.337649999999971
incast,71,8,0.337649999999971
incast,72,1,0.25514999999998006
incast,72,2,0.25514999999998006
incast,72,4,0.25514999999998006
incast,72,8,0.25514999999998006
incast,73,1,0.3385499999999709
incast,73,2,0.3385499999999709
incast,73,4,0.3385499999999709
incast,73,8,0.3385499999999709
incast,74,1,0.25339999999998025
incast,74,2,0.25339999999998025
incast,74,4,0.25339999999998025
incast,74,8,0.25339999999998025
incast,75,1,0.33794999999997094
incast,75,2,0.33794999999997094
incast,75,4,0.33794999999997094
incast,75,8,0.33794999999997094
incast,76,1,0.3407999999999706
incast,76,2,0.3407999999999706
incast,76,4,0.3407999999999706
incast,76,8,0.3407999999999706
incast,77,1,0.2565999999999799
incast,77,2,0.2565999999999799
incast,77,4,0.2565999999999799
incast,77,8,0.2565999999999799
incast,78,1,0.25514999999998006
incast,78,2,0.25514999999998006
incast,78,4,0.25514999999998006
incast,78,8,0.25514999999998006
incast,79,1,0.3408499999999706
incast,79,2,0.3408499999999706
incast,79,4,0.3408499999999706
incast,79,8,0.3408499999999706
incast,80,1,0.33969999999997075
incast,80,2,0.33969999999997075
incast,80,4,0.33969999999997075
incast,80,8,0.33969999999997075
incast,81,1,0.34259999999997043
incast,81,2,0.34259999999997043
incast,81,4,0.34259999999997043
incast,81,8,0.34259999999997043
incast,82,1,0.34164999999997053
incast,82,2,0.34164999999997053
incast,82,4,0.34164999999997053
incast,82,8,0.34164999999997053
incast,83,1,0.34249999999997044
incast,83,2,0.34249999999997044
incast,83,4,0.34249999999997044
incast,83,8,0.34249999999997044
incast,84,1,0.2546499999999801
incast,84,2,0.2546499999999801
incast,84,4,0.2546499999999801
incast,84,8,0.2546499999999801
incast,85,1,0.3428499999999704
incast,85,2,0.3428499999999704
incast,85,4,0.3428499999999704
incast,85,8,0.3428499999999704
incast,86,1,0.34054999999997065
incast,86,2,0.34054999999997065
incast,86,4,0.34054999999997065
incast,86,8,0.34054999999997065
incast,87,1,0.33894999999997083
incast,87,2,0.33894999999997083
incast,87,4,0.33894999999997083
incast,87,8,0.33894999999997083
incast,88,1,0.3380999999999709
incast,88,2,0.3380999999999709
incast,88,4,0.3380999999999709
incast,88,8,0.3380999999999709
incast,89,1,0.3436499999999703
incast,89,2,0.3436499999999703
incast,89,4,0.3436499999999703
incast,89,8,0.3436499999999703
incast,90,1,0.2549499999999801
incast,90,2,0.2549499999999801
incast,90,4,0.2549499999999801
incast,90,8,0.2549499999999801
incast,91,1,0.3394499999999708
incast,91,2,0.3394499999999708
incast,91,4,0.3394499999999708
incast,91,8,0.3394499999999708
incast,92,1,0.3411999999999706
incast,92,2,0.3411999999999706
incast,92,4,0.3411999999999706
incast,92,8,0.3411999999999706
incast,93,1,0.33694999999997105
incast,93,2,0.33694999999997105
incast,93,4,0.33694999999997105
incast,93,8,0.33694999999997105
incast,94,1,0.33974999999997074
incast,94,2,0.33974999999997074
incast,94,4,0.33974999999997074
incast,94,8,0.33974999999997074
incast,95,1,0.34219999999997047
incast,95,2,0.34219999999997047
incast,95,4,0.34219999999997047
incast,95,8,0.34219999999997047
incast,96,1,0.3411999999999706
incast,96,2,0.3411999999999706
incast,96,4,0.3411999999999706
incast,96,8,0.3411999999999706
incast,97,1,0.2531999999999803
incast,97,2,0.2531999999999803
incast,97,4,0.2531999999999803
incast,97,8,0.2531999999999803
incast,98,1,0.3429499999999704
incast,98,2,0.3429499999999704
incast,98,4,0.3429499999999704
incast,98,8,0.3429499999999704
incast,99,1,0.25874999999997966
incast,99,2,0.25874999999997966
incast,99,4,0.25874999999997966
incast,99,8,0.25874999999997966
microburst,0,1,0.022050000000000118
microburst,0,2,0.021500000000000102
microburst,0,4,0.021550000000000104
microburst,0,8,0.021550000000000104
microburst,1,1,0.022350000000000127
microburst,1,2,0.021550000000000104
microburst,1,4,0.021550000000000104
microburst,1,8,0.021550000000000104
microburst,2,1,0.022350000000000127
microburst,2,2,0.021550000000000104
microburst,2,4,0.021550000000000104
microburst,2,8,0.021500000000000102
microburst,3,1,0.022050000000000118
microburst,3,2,0.021550000000000104
microburst,3,4,0.021550000000000104
microburst,3,8,0.021550000000000104
microburst,4,1,0.021500000000000102
microburst,4,2,0.021500000000000102
microburst,4,4,0.021550000000000104
microburst,4,8,0.021550000000000104
microburst,5,1,0.02215000000000012
microburst,5,2,0.021600000000000105
microburst,5,4,0.021550000000000104
microburst,5,8,0.021550000000000104
microburst,6,1,0.022050000000000118
microburst,6,2,0.021550000000000104
microburst,6,4,0.021550000000000104
microburst,6,8,0.021550000000000104
microburst,7,1,0.021500000000000102
microburst,7,2,0.021500000000000102
microburst,7,4,0.021500000000000102
microburst,7,8,0.021500000000000102
microburst,8,1,0.02215000000000012
microburst,8,2,0.021550000000000104
microburst,8,4,0.021550000000000104
microburst,8,8,0.021550000000000104
microburst,9,1,0.021500000000000102
microburst,9,2,0.021500000000000102
microburst,9,4,0.021500000000000102
microburst,9,8,0.021500000000000102
microburst,10,1,0.022250000000000124
microburst,10,2,0.021600000000000105
microburst,10,4,0.021600000000000105
microburst,10,8,0.021550000000000104
