run,seed,flows_per_neighbor,ring_size,affected_fraction,completion_time_s
3,20048881,4,16,0.1,0.03445000000000047
3,20048881,4,16,0.3,0.042850000000000714
3,20048881,4,16,0.5,0.04765000000000085
3,20048881,4,32,0.0,0.021500000000000102
3,20048881,4,32,0.1,0.03445000000000047
3,20048881,4,32,0.3,0.042850000000000714
3,20048881,4,32,0.5,0.04800000000000086
3,20048881,8,8,0.0,0.021500000000000102
3,20048881,8,8,0.1,0.028550000000000304
3,20048881,8,8,0.3,0.030050000000000347
3,20048881,8,8,0.5,0.03235000000000041
3,20048881,8,16,0.0,0.021500000000000102
3,20048881,8,16,0.1,0.028550000000000304
3,20048881,8,16,0.3,0.030050000000000347
3,20048881,8,16,0.5,0.03855000000000059
2,10048880,8,32,0.0,0.021500000000000102
2,10048880,8,32,0.1,0.028650000000000307
2,10048880,8,32,0.3,0.03785000000000057
2,10048880,8,32,0.5,0.038350000000000585
2,10048880,8,64,0.0,0.021500000000000102
2,10048880,8,64,0.1,0.03620000000000052
2,10048880,8,64,0.3,0.05180000000000097
2,10048880,8,64,0.5,0.0459000000000008
3,20048881,2,32,0.0,0.03225000000000041
3,20048881,2,32,0.1,0.05560000000000108
3,20048881,2,32,0.3,0.07744999999999963
3,20048881,2,32,0.5,0.08424999999999888
3,20048881,2,64,0.0,0.03225000000000041
3,20048881,2,64,0.1,0.06455000000000105
3,20048881,2,64,0.3,0.09179999999999805
3,20048881,2,64,0.5,0.08729999999999855
4,30048882,1,4,0.0,0.021500000000000102
4,30048882,1,4,0.1,0.021500000000000102
4,30048882,1,4,0.3,0.07325000000000009
4,30048882,1,4,0.5,0.05435000000000104
4,30048882,1,8,0.0,0.021500000000000102
4,30048882,1,8,0.1,0.04410000000000075
4,30048882,1,8,0.3,0.07325000000000009
4,30048882,1,8,0.5,0.0731500000000001
3,20048881,4,64,0.0,0.026850000000000256
3,20048881,4,64,0.1,0.0424000000000007
3,20048881,4,64,0.3,0.06095000000000123
3,20048881,4,64,0.5,0.08059999999999928
3,20048881,8,4,0.0,0.021500000000000102
3,20048881,8,4,0.1,0.027250000000000267
3,20048881,8,4,0.3,0.02390000000000017
3,20048881,8,4,0.5,0.0320000000000004
4,30048882,4,4,0.0,0.021500000000000102
4,30048882,4,4,0.1,0.024750000000000195
4,30048882,4,4,0.3,0.030400000000000357
4,30048882,4,4,0.5,0.049150000000000894
4,30048882,4,8,0.0,0.021500000000000102
4,30048882,4,8,0.1,0.039350000000000614
4,30048882,4,8,0.3,0.03580000000000051
4,30048882,4,8,0.5,0.039700000000000624
4,30048882,2,8,0.0,0.021500000000000102
4,30048882,2,8,0.1,0.04480000000000077
4,30048882,2,8,0.3,0.043550000000000734
4,30048882,2,8,0.5,0.051950000000000975
4,30048882,2,16,0.0,0.021500000000000102
4,30048882,2,16,0.1,0.05075000000000094
4,30048882,2,16,0.3,0.06765000000000071
4,30048882,2,16,0.5,0.0597500000000012
4,30048882,1,16,0.0,0.04295000000000072
4,30048882,1,16,0.1,0.059300000000001185
4,30048882,1,16,0.3,0.07325000000000009
4,30048882,1,16,0.5,0.10889999999999617
4,30048882,1,32,0.0,0.04295000000000072
4,30048882,1,32,0.1,0.06510000000000099
4,30048882,1,32,0.3,0.07654999999999973
4,30048882,1,32,0.5,0.11084999999999595
4,30048882,1,64,0.0,0.04295000000000072
4,30048882,1,64,0.1,0.083149999999999
4,30048882,1,64,0.3,0.08364999999999895
4,30048882,1,64,0.5,0.13639999999999314
4,30048882,2,4,0.0,0.021500000000000102
4,30048882,2,4,0.1,0.03365000000000045
4,30048882,2,4,0.3,0.04450000000000076
4,30048882,2,4,0.5,0.051950000000000975
4,30048882,4,16,0.0,0.021500000000000102
4,30048882,4,16,0.1,0.039350000000000614
4,30048882,4,16,0.3,0.04270000000000071
4,30048882,4,16,0.5,0.039700000000000624
4,30048882,4,32,0.0,0.021500000000000102
4,30048882,4,32,0.1,0.04000000000000063
4,30048882,4,32,0.3,0.04270000000000071
4,30048882,4,32,0.5,0.051250000000000955
4,30048882,8,8,0.0,0.021500000000000102
4,30048882,8,8,0.1,0.025450000000000216
4,30048882,8,8,0.3,0.026400000000000243
4,30048882,8,8,0.5,0.026050000000000233
4,30048882,8,16,0.0,0.021500000000000102
4,30048882,8,16,0.1,0.03650000000000053
4,30048882,8,16,0.3,0.032800000000000426
4,30048882,8,16,0.5,0.039450000000000617
4,30048882,2,32,0.0,0.021500000000000102
4,30048882,2,32,0.1,0.06510000000000099
4,30048882,2,32,0.3,0.07449999999999996
4,30048882,2,32,0.5,0.06895000000000057
4,30048882,2,64,0.0,0.03225000000000041
4,30048882,2,64,0.1,0.06625000000000086
4,30048882,2,64,0.3,0.07449999999999996
4,30048882,2,64,0.5,0.08214999999999911
3,20048881,8,32,0.0,0.021500000000000102
3,20048881,8,32,0.1,0.03250000000000042
3,20048881,8,32,0.3,0.03425000000000047
3,20048881,8,32,0.5,0.040750000000000654
3,20048881,8,64,0.0,0.021500000000000102
3,20048881,8,64,0.1,0.0354000000000005
3,20048881,8,64,0.3,0.04270000000000071
3,20048881,8,64,0.5,0.056800000000001113
4,30048882,4,64,0.0,0.021500000000000102
4,30048882,4,64,0.1,0.06620000000000087
4,30048882,4,64,0.3,0.055800000000001085
4,30048882,4,64,0.5,0.060300000000001214
4,30048882,8,4,0.0,0.021500000000000102
4,30048882,8,4,0.1,0.024400000000000185
4,30048882,8,4,0.3,0.026400000000000243
4,30048882,8,4,0.5,0.028650000000000307
5,40048883,1,4,0.0,0.021500000000000102
5,40048883,1,4,0.1,0.05380000000000103
5,40048883,1,4,0.3,0.07629999999999976
5,40048883,1,4,0.5,0.11274999999999574
5,40048883,1,8,0.0,0.021500000000000102
