run,seed,flows_per_neighbor,ring_size,msg_bytes,affected_fraction,allreduce_time_s,simple_transfer_time_s,mean_step_s,std_step_s,max_step_s,p99_step_s,total_steps
12,110064217,1,16,268435456,0.5,0.0849499999999988,0.08909999999999835,0.011118333333333195,0.002891438031306887,0.020349999999998113,0.019581499999998277,30
12,110064217,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
13,120064218,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
13,120064218,1,16,268435456,0.3,0.07674999999999971,0.06305000000000122,0.009653333333333357,0.002102139122153646,0.013850000000000232,0.013734000000000222,30
13,120064218,1,16,268435456,0.5,0.08349999999999896,0.09539999999999765,0.01060499999999992,0.001752015506019753,0.013549999999999597,0.013520999999999827,30
13,120064218,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
13,120064218,2,16,268435456,0.3,0.05530000000000107,0.060350000000001215,0.007066666666666801,0.001044934873037015,0.008850000000000253,0.008806500000000252,30
13,120064218,2,16,268435456,0.5,0.06230000000000127,0.06085000000000123,0.008008333333333496,0.0013025669102029488,0.010000000000000286,0.009913000000000284,30
13,120064218,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
13,120064218,4,16,268435456,0.3,0.050550000000000934,0.03305000000000043,0.006508333333333453,0.00098860873060186,0.007300000000000147,0.007300000000000145,30
15,140064220,1,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
15,140064220,1,16,268435456,0.3,0.0877499999999985,0.08454999999999885,0.011243333333333183,0.004054066545526569,0.021800000000000624,0.021684000000000623,30
15,140064220,1,16,268435456,0.5,0.0877499999999985,0.10819999999999624,0.011433333333333162,0.002594267184047001,0.016550000000000474,0.01647750000000047,30
15,140064220,2,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
15,140064220,2,16,268435456,0.3,0.05590000000000109,0.07689999999999969,0.007361666666666809,0.0009521627428590999,0.009150000000000262,0.009150000000000262,30
15,140064220,2,16,268435456,0.5,0.058950000000001175,0.06735000000000074,0.007630000000000151,0.0010253942331286247,0.010050000000000258,0.010021000000000252,30
15,140064220,4,16,268435456,0.0,0.04050000000000065,0.021500000000000102,0.005220000000000082,0.0006734983296193104,0.005400000000000155,0.005400000000000155,30
