run,k,affected_fraction,completion_time_s
112,8,0.0,0.021500000000000102
113,1,0.0,0.021500000000000102
113,2,0.0,0.021500000000000102
113,4,0.0,0.021500000000000102
113,8,0.0,0.021500000000000102
114,1,0.0,0.021500000000000102
114,2,0.0,0.021500000000000102
114,4,0.0,0.021500000000000102
114,8,0.0,0.021500000000000102
115,1,0.0,0.04295000000000072
115,2,0.0,0.021500000000000102
115,4,0.0,0.021500000000000102
115,8,0.0,0.021500000000000102
116,1,0.0,0.021500000000000102
116,2,0.0,0.021500000000000102
116,4,0.0,0.021500000000000102
116,8,0.0,0.021500000000000102
117,1,0.0,0.021500000000000102
117,2,0.0,0.021500000000000102
117,4,0.0,0.021500000000000102
117,8,0.0,0.021500000000000102
118,1,0.0,0.021500000000000102
118,2,0.0,0.021500000000000102
118,4,0.0,0.021500000000000102
118,8,0.0,0.021650000000000107
119,1,0.0,0.021500000000000102
119,2,0.0,0.021500000000000102
119,4,0.0,0.021500000000000102
119,8,0.0,0.021500000000000102
120,1,0.0,0.021500000000000102
120,2,0.0,0.021500000000000102
120,4,0.0,0.021500000000000102
120,8,0.0,0.021500000000000102
121,1,0.0,0.04295000000000072
121,2,0.0,0.021500000000000102
121,4,0.0,0.021500000000000102
121,8,0.0,0.021500000000000102
122,1,0.0,0.021500000000000102
122,2,0.0,0.021500000000000102
122,4,0.0,0.021500000000000102
122,8,0.0,0.021500000000000102
123,1,0.0,0.021500000000000102
123,2,0.0,0.021500000000000102
123,4,0.0,0.021500000000000102
123,8,0.0,0.021500000000000102
124,1,0.0,0.021500000000000102
124,2,0.0,0.021500000000000102
124,4,0.0,0.021500000000000102
124,8,0.0,0.021500000000000102
125,1,0.0,0.021500000000000102
125,2,0.0,0.021500000000000102
125,4,0.0,0.021500000000000102
125,8,0.0,0.021500000000000102
126,1,0.0,0.021500000000000102
126,2,0.0,0.021500000000000102
126,4,0.0,0.021500000000000102
126,8,0.0,0.021500000000000102
127,1,0.0,0.04295000000000072
127,2,0.0,0.03225000000000041
127,4,0.0,0.022750000000000138
127,8,0.0,0.023400000000000157
128,1,0.0,0.021500000000000102
128,2,0.0,0.021500000000000102
128,4,0.0,0.021500000000000102
128,8,0.0,0.021500000000000102
129,1,0.0,0.021500000000000102
129,2,0.0,0.021500000000000102
129,4,0.0,0.021500000000000102
129,8,0.0,0.021500000000000102
130,1,0.0,0.021500000000000102
130,2,0.0,0.022250000000000124
130,4,0.0,0.021650000000000107
130,8,0.0,0.021550000000000104
131,1,0.0,0.04295000000000072
131,2,0.0,0.03225000000000041
131,4,0.0,0.021500000000000102
131,8,0.0,0.021500000000000102
132,1,0.0,0.021500000000000102
132,2,0.0,0.021500000000000102
132,4,0.0,0.021500000000000102
132,8,0.0,0.021500000000000102
133,1,0.0,0.021500000000000102
133,2,0.0,0.021500000000000102
133,4,0.0,0.021500000000000102
133,8,0.0,0.021500000000000102
134,1,0.0,0.021500000000000102
134,2,0.0,0.021500000000000102
134,4,0.0,0.021650000000000107
134,8,0.0,0.021550000000000104
135,1,0.0,0.021500000000000102
135,2,0.0,0.021500000000000102
135,4,0.0,0.021500000000000102
135,8,0.0,0.021500000000000102
136,1,0.0,0.04295000000000072
136,2,0.0,0.021500000000000102
136,4,0.0,0.021500000000000102
136,8,0.0,0.021500000000000102
137,1,0.0,0.04295000000000072
137,2,0.0,0.021500000000000102
137,4,0.0,0.021500000000000102
137,8,0.0,0.021500000000000102
138,1,0.0,0.021500000000000102
138,2,0.0,0.021500000000000102
138,4,0.0,0.021500000000000102
138,8,0.0,0.021500000000000102
139,1,0.0,0.021500000000000102
139,2,0.0,0.021500000000000102
139,4,0.0,0.021500000000000102
139,8,0.0,0.021500000000000102
140,1,0.0,0.021500000000000102
140,2,0.0,0.021500000000000102
140,4,0.0,0.021500000000000102
140,8,0.0,0.021500000000000102
141,1,0.0,0.04295000000000072
141,2,0.0,0.021500000000000102
141,4,0.0,0.021500000000000102
141,8,0.0,0.021500000000000102
142,1,0.0,0.021500000000000102
142,2,0.0,0.021500000000000102
142,4,0.0,0.021500000000000102
142,8,0.0,0.021550000000000104
143,1,0.0,0.04295000000000072
143,2,0.0,0.03225000000000041
143,4,0.0,0.021500000000000102
143,8,0.0,0.021500000000000102
144,1,0.0,0.04295000000000072
144,2,0.0,0.021500000000000102
144,4,0.0,0.021500000000000102
144,8,0.0,0.021500000000000102
145,1,0.0,0.021500000000000102
145,2,0.0,0.021500000000000102
145,4,0.0,0.021500000000000102
