audit_version,rate_source,case_id,source_pair_id,arm_id,sample_id,allocator,window_s,window_ticks,completion_time_s,completion_time_hex,simulated_ticks,config_sha256,topology_sha256,ring_sha256,route_sha256,delivered_vector_sha256,snapshot_boundary_count,snapshot_call_count,redistribution_live_group_count,idle_qp_boundary_observation_count,reactivation_count,reactivated_bytes_B,maximum_idle_assignment_fraction,candidate_set_mismatch_count,snapshot_key_mismatch_count,snapshot_state_mutation_count,snapshot_oracle_rate_binary64_mismatch_count,snapshot_oracle_weight_mismatch_count,maximum_snapshot_oracle_weight_abs_difference,counterfactual_retained_weight_mismatch_count,maximum_counterfactual_retained_weight_difference,negative_snapshot_rate_count,nonfinite_snapshot_rate_count,negative_shadow_rate_count,nonfinite_shadow_rate_count,zero_rate_live_group_count,pathless_controlled_qp_count,maximum_inflight_conservation_error_B,maximum_redistribution_sum_error_B,minimum_remaining_bytes_B,candidate_sequence_sha256,final_conservation_max_error_B,final_remaining_max_B,maximum_final_qp_finish_spread_ticks
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s077__w2000us,a069_proportional_3tier_os4_p64_k2__s077,proportional_3tier_os4_p64_k2,77,network_maxmin,0.002,40,0.021500000000000102,3f9604189374bc88,430,e03214a0b1d7aa4c16fbe775c54172368ff4f2b3bf7b296cf31e0baf2f7a9d0c,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6464260de08f51c1381ba97a68e3855cad4e6d5a20cf15ac75832b77eb0907ca,0ff6a7952c379a5c0b1de51a3630922bab51bd3a6eb367f3314c715fa27b31a7,41c2711965e970a2a24d2ee81699a644c232707b29be6a77c929a75369b5de14,11,11,428,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1ae906ff8a18f303cf93ac229dc4433944a4dd44957dd6afdfd2ebce2cb758da,0.0,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s088__w0500us,a069_proportional_3tier_os4_p64_k2__s088,proportional_3tier_os4_p64_k2,88,link_local_equal_share,0.0005,10,0.026900000000000257,3f9b8bac710cb2e0,538,119a425db7648e91ee59798a054f2341007b10f9c840647098da3af8dc0865cb,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44c1bda499d05d4b86602a0e0442090bc18930bbbbc9464f4250557c5f183461,27131f30e49e091316041e1cb3e1dcbf63b17e3552fbd348959648e52431a056,5dab49f23eb2d87b52fbc41adcdb6cf228a7fd573d9e3819386b341a1e3b40b1,54,54,1558,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,9.5367431640625e-07,0.0,0.0,981f87e722e7cd0514f486e619ce77895c92a470bb5afedb83b17266fecaca5e,9.5367431640625e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s088__w0500us,a069_proportional_3tier_os4_p64_k2__s088,proportional_3tier_os4_p64_k2,88,network_maxmin,0.0005,10,0.026900000000000257,3f9b8bac710cb2e0,538,119a425db7648e91ee59798a054f2341007b10f9c840647098da3af8dc0865cb,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44c1bda499d05d4b86602a0e0442090bc18930bbbbc9464f4250557c5f183461,27131f30e49e091316041e1cb3e1dcbf63b17e3552fbd348959648e52431a056,5dab49f23eb2d87b52fbc41adcdb6cf228a7fd573d9e3819386b341a1e3b40b1,54,54,1558,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,9.5367431640625e-07,0.0,0.0,981f87e722e7cd0514f486e619ce77895c92a470bb5afedb83b17266fecaca5e,9.5367431640625e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s088__w1000us,a069_proportional_3tier_os4_p64_k2__s088,proportional_3tier_os4_p64_k2,88,link_local_equal_share,0.001,20,0.026900000000000257,3f9b8bac710cb2e0,538,d84c14899f43469838b16c5739311231adb2dd9529a52ace6c12e952bbd2d118,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44c1bda499d05d4b86602a0e0442090bc18930bbbbc9464f4250557c5f183461,27131f30e49e091316041e1cb3e1dcbf63b17e3552fbd348959648e52431a056,a27cf445a18da631a77500cda88f4666d30d32ecb1f30e7319bd4cb72db864ba,27,27,789,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,9.5367431640625e-07,0.0,0.0,55227a6fce4df204faea021d8392409f2380b2b9b0e651bf8e879a09afa4c0d5,9.5367431640625e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s088__w1000us,a069_proportional_3tier_os4_p64_k2__s088,proportional_3tier_os4_p64_k2,88,network_maxmin,0.001,20,0.026900000000000257,3f9b8bac710cb2e0,538,d84c14899f43469838b16c5739311231adb2dd9529a52ace6c12e952bbd2d118,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44c1bda499d05d4b86602a0e0442090bc18930bbbbc9464f4250557c5f183461,27131f30e49e091316041e1cb3e1dcbf63b17e3552fbd348959648e52431a056,a27cf445a18da631a77500cda88f4666d30d32ecb1f30e7319bd4cb72db864ba,27,27,789,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,9.5367431640625e-07,0.0,0.0,55227a6fce4df204faea021d8392409f2380b2b9b0e651bf8e879a09afa4c0d5,9.5367431640625e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s088__w2000us,a069_proportional_3tier_os4_p64_k2__s088,proportional_3tier_os4_p64_k2,88,link_local_equal_share,0.002,40,0.026900000000000257,3f9b8bac710cb2e0,538,8625c8b99f412c64497bceaf66cde2bbceaa88aa88a94c8ebf05134391d7de9f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44c1bda499d05d4b86602a0e0442090bc18930bbbbc9464f4250557c5f183461,27131f30e49e091316041e1cb3e1dcbf63b17e3552fbd348959648e52431a056,a27cf445a18da631a77500cda88f4666d30d32ecb1f30e7319bd4cb72db864ba,14,14,424,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,9.5367431640625e-07,0.0,0.0,19f5df996737bb3dda76790729a58377d93983bdf5a251a36434e62dae5a08c0,9.5367431640625e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s088__w2000us,a069_proportional_3tier_os4_p64_k2__s088,proportional_3tier_os4_p64_k2,88,network_maxmin,0.002,40,0.026900000000000257,3f9b8bac710cb2e0,538,8625c8b99f412c64497bceaf66cde2bbceaa88aa88a94c8ebf05134391d7de9f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,44c1bda499d05d4b86602a0e0442090bc18930bbbbc9464f4250557c5f183461,27131f30e49e091316041e1cb3e1dcbf63b17e3552fbd348959648e52431a056,a27cf445a18da631a77500cda88f4666d30d32ecb1f30e7319bd4cb72db864ba,14,14,424,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,9.5367431640625e-07,0.0,0.0,19f5df996737bb3dda76790729a58377d93983bdf5a251a36434e62dae5a08c0,9.5367431640625e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s099__w0500us,a069_proportional_3tier_os4_p64_k2__s099,proportional_3tier_os4_p64_k2,99,link_local_equal_share,0.0005,10,0.021500000000000102,3f9604189374bc88,430,51202c3ae1022889f793be7be836262fd5f605d48bd8356657ae7523a4e1bc38,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6888e4484986ad870b8206d94ea0e28abd921ffdbc89bede6d7cb2ba05aa8c7e,571b0025618268d6cd1a85e89e3756a4b833835f0d8ddf4876f0e366aaf9ac5d,600bece416bc11bab70936582894ffa9e634cf6baf439c616c0d37db108151fd,43,43,1685,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,4.470348358154297e-07,1.4901161193847656e-08,0.0,9f185c27485e03102f2f0e2a616060d6c405f5611015f3f3222016c6700d0531,4.470348358154297e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s099__w0500us,a069_proportional_3tier_os4_p64_k2__s099,proportional_3tier_os4_p64_k2,99,network_maxmin,0.0005,10,0.021500000000000102,3f9604189374bc88,430,51202c3ae1022889f793be7be836262fd5f605d48bd8356657ae7523a4e1bc38,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6888e4484986ad870b8206d94ea0e28abd921ffdbc89bede6d7cb2ba05aa8c7e,571b0025618268d6cd1a85e89e3756a4b833835f0d8ddf4876f0e366aaf9ac5d,600bece416bc11bab70936582894ffa9e634cf6baf439c616c0d37db108151fd,43,43,1685,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,4.470348358154297e-07,1.4901161193847656e-08,0.0,9f185c27485e03102f2f0e2a616060d6c405f5611015f3f3222016c6700d0531,4.470348358154297e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s099__w1000us,a069_proportional_3tier_os4_p64_k2__s099,proportional_3tier_os4_p64_k2,99,link_local_equal_share,0.001,20,0.021500000000000102,3f9604189374bc88,430,208163efbf6a741a8ad7d9ca9a410bc67f0f3bed820a2f55fdc83fdbe89051fe,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6888e4484986ad870b8206d94ea0e28abd921ffdbc89bede6d7cb2ba05aa8c7e,571b0025618268d6cd1a85e89e3756a4b833835f0d8ddf4876f0e366aaf9ac5d,67ef8579f42bd68fa6c0417d4d3765b5d5f4497a2b760ebbf3a1bb87896ed84a,22,22,857,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,3.129243850708008e-07,7.450580596923828e-09,0.0,7eb9b921caf9b357ce1bf3f683a6dffd0690bfe64839afcceca70762c7e0ee72,3.129243850708008e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s099__w1000us,a069_proportional_3tier_os4_p64_k2__s099,proportional_3tier_os4_p64_k2,99,network_maxmin,0.001,20,0.021500000000000102,3f9604189374bc88,430,208163efbf6a741a8ad7d9ca9a410bc67f0f3bed820a2f55fdc83fdbe89051fe,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6888e4484986ad870b8206d94ea0e28abd921ffdbc89bede6d7cb2ba05aa8c7e,571b0025618268d6cd1a85e89e3756a4b833835f0d8ddf4876f0e366aaf9ac5d,67ef8579f42bd68fa6c0417d4d3765b5d5f4497a2b760ebbf3a1bb87896ed84a,22,22,857,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,3.129243850708008e-07,7.450580596923828e-09,0.0,7eb9b921caf9b357ce1bf3f683a6dffd0690bfe64839afcceca70762c7e0ee72,3.129243850708008e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s099__w2000us,a069_proportional_3tier_os4_p64_k2__s099,proportional_3tier_os4_p64_k2,99,link_local_equal_share,0.002,40,0.021500000000000102,3f9604189374bc88,430,df3b45653571f5173d13e238840be566b1d46ea026a915606db0cc24359260e2,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6888e4484986ad870b8206d94ea0e28abd921ffdbc89bede6d7cb2ba05aa8c7e,571b0025618268d6cd1a85e89e3756a4b833835f0d8ddf4876f0e366aaf9ac5d,cab574b94815f7eb2ea7e84f48d0742e1d62411d379228158f81909a0c8b7202,11,11,456,1,1,5449027.125000078,0.5,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.980232238769531e-07,7.450580596923828e-09,0.0,5ae154d2ae5caae72d4d095424674fcadf3f0b07b1a1a52caa03d3d86be12e1c,2.8312206268310547e-07,0.0,0
2,snapshot_flow_rates,a069_proportional_3tier_os4_p64_k2__s099__w2000us,a069_proportional_3tier_os4_p64_k2__s099,proportional_3tier_os4_p64_k2,99,network_maxmin,0.002,40,0.021500000000000102,3f9604189374bc88,430,df3b45653571f5173d13e238840be566b1d46ea026a915606db0cc24359260e2,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,6888e4484986ad870b8206d94ea0e28abd921ffdbc89bede6d7cb2ba05aa8c7e,571b0025618268d6cd1a85e89e3756a4b833835f0d8ddf4876f0e366aaf9ac5d,cab574b94815f7eb2ea7e84f48d0742e1d62411d379228158f81909a0c8b7202,11,11,456,1,1,5449027.125000078,0.5,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.980232238769531e-07,7.450580596923828e-09,0.0,5ae154d2ae5caae72d4d095424674fcadf3f0b07b1a1a52caa03d3d86be12e1c,2.8312206268310547e-07,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s000__w0500us,a072_proportional_3tier_os4_p64_k16__s000,proportional_3tier_os4_p64_k16,0,link_local_equal_share,0.0005,10,0.005899999999999992,3f782a9930be0de4,118,3914225df9765d7a1fe1e8bbf0e2a44be0c0a196848ebf85f26eeb42ad70b113,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,2c9bfc09fe35ec684fc0ae4a07f97ab5956b5ef62a09f788bb47cba48e59551a,4d8ee6a3d27011a73a26abfdae37255adeed37df7d782e2001e71edc2ed0753b,12,12,724,9,9,39487.16163581009,0.125,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,5.960464477539063e-08,1.4901161193847656e-08,0.0,accecf8676b146f3f1ba06aa2a8e8db252a846c3043854bf21d60d86fa9f02d7,5.960464477539063e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s000__w0500us,a072_proportional_3tier_os4_p64_k16__s000,proportional_3tier_os4_p64_k16,0,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,3914225df9765d7a1fe1e8bbf0e2a44be0c0a196848ebf85f26eeb42ad70b113,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,2c9bfc09fe35ec684fc0ae4a07f97ab5956b5ef62a09f788bb47cba48e59551a,37cb341b703fdc03645a8f8dfada21f8f8ac081b7ea87a4df97b5ca3a12c1b09,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.6391277313232422e-07,1.4901161193847656e-08,0.0,da2185bd920c7f4dd3bd6642b5a049cedd7a37edc81033651c03261cc08bb5ad,5.960464477539063e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s000__w1000us,a072_proportional_3tier_os4_p64_k16__s000,proportional_3tier_os4_p64_k16,0,link_local_equal_share,0.001,20,0.005899999999999992,3f782a9930be0de4,118,52923d5640ac52f22ffb19d8c3880756cc00e1c56d0bd55c0a4e96def1bfd0a0,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,2c9bfc09fe35ec684fc0ae4a07f97ab5956b5ef62a09f788bb47cba48e59551a,f22152962a9e9e473af36b188252d7752d2f7505fba9de3dda9429d3e2b3ec5f,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.9802322387695312e-08,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.9802322387695312e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s000__w1000us,a072_proportional_3tier_os4_p64_k16__s000,proportional_3tier_os4_p64_k16,0,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,52923d5640ac52f22ffb19d8c3880756cc00e1c56d0bd55c0a4e96def1bfd0a0,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,2c9bfc09fe35ec684fc0ae4a07f97ab5956b5ef62a09f788bb47cba48e59551a,4dd19733e7762b61989dc10fe9817d0f0c94063b1e3ef536111efb2f9cd77b77,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.341104507446289e-07,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s000__w2000us,a072_proportional_3tier_os4_p64_k16__s000,proportional_3tier_os4_p64_k16,0,link_local_equal_share,0.002,40,0.005899999999999992,3f782a9930be0de4,118,53544125defeed1ec631ae6c29e1f701f6d303b0e8b777c86ea8f752610f5055,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,2c9bfc09fe35ec684fc0ae4a07f97ab5956b5ef62a09f788bb47cba48e59551a,48586d8ed3441e79e507a8244b20c7dee20ad838ecee9f8bf9ccd3b7ff150ee1,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-08,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s000__w2000us,a072_proportional_3tier_os4_p64_k16__s000,proportional_3tier_os4_p64_k16,0,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,53544125defeed1ec631ae6c29e1f701f6d303b0e8b777c86ea8f752610f5055,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,2c9bfc09fe35ec684fc0ae4a07f97ab5956b5ef62a09f788bb47cba48e59551a,c267adedd568f290f51324f29a71bcc92666643b61de982e49503207f7012f32,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1175870895385742e-07,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s011__w0500us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,link_local_equal_share,0.0005,10,0.0059999999999999915,3f789374bc6a7ef0,120,8bdd6d56d3bbabdf55b0c0800f2f8c2b85d2fb9b569e407f1ff5edcad5b83eed,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,41ff8fc54ca58ed07854b631da74bf459c21ee251c8780890f1fa4f2f998e33d,12,12,718,10,10,43533.493589718855,0.125,0,0,0,0,0,0.0,16,0.019021739130434784,0,0,0,0,0,0,4.470348358154297e-08,7.450580596923828e-09,0.0,b165ed707a71c5bb31833dc0d13d43bfc5df94233b6ed34f7387b2b29ca174da,4.470348358154297e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s011__w0500us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,8bdd6d56d3bbabdf55b0c0800f2f8c2b85d2fb9b569e407f1ff5edcad5b83eed,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,ec875b2266d3a4fd0a25033ecb85fe53884702348f7229174b3d6db030d901f3,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.6391277313232422e-07,1.4901161193847656e-08,0.0,da2185bd920c7f4dd3bd6642b5a049cedd7a37edc81033651c03261cc08bb5ad,5.960464477539063e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s011__w1000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,link_local_equal_share,0.001,20,0.0059999999999999915,3f789374bc6a7ef0,120,7aa312bb0e951940868e7afbb27a5576132c1ef983c3a7697681b3f9baac3665,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,9db6c711066f140d030a236114b454152e557e19bf85e11310c7d518d8c935c4,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.9802322387695312e-08,7.450580596923828e-09,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.2351741790771484e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s011__w1000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,network_maxmin,0.001,20,0.005399999999999995,3f761e4f765fd8a8,108,7aa312bb0e951940868e7afbb27a5576132c1ef983c3a7697681b3f9baac3665,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,3349f826982679678fb2bf2f1b10e218dd1f3a7707e3815affd98097ec1631bd,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.4901161193847656e-07,1.4901161193847656e-08,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s011__w2000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,link_local_equal_share,0.002,40,0.0059999999999999915,3f789374bc6a7ef0,120,42456ae91c2623ee1dcad258b91ed70ee46420966bd5ca7e402dd7fcdd983926,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,52452008a430e4c6a3736c9d9023593d09d767acf1b801c76ea39bc08494888b,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.2351741790771484e-08,7.450580596923828e-09,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.2351741790771484e-08,0.0,2
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s011__w2000us,a072_proportional_3tier_os4_p64_k16__s011,proportional_3tier_os4_p64_k16,11,network_maxmin,0.002,40,0.005399999999999995,3f761e4f765fd8a8,108,42456ae91c2623ee1dcad258b91ed70ee46420966bd5ca7e402dd7fcdd983926,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,82beff21ab777800627eac1d492ea55ec5bcbb1ae106b199afb98333cbfa189d,b3d5a6de439ec5ac1f0639be33699862fc0381fc11a1cbbcebbf31b6c6e0b6b0,5844f31b24559f1c85fe944c81dcf3a43ba98c3a82b6d8033bf1f4aa53fa8df7,3,3,192,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.1920928955078125e-07,1.4901161193847656e-08,0.0,cae4850a6a781d77566dfd98c4e5f40b6cf6c0ed9eae9a8f94b47e99ba5dd850,2.9802322387695312e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s022__w0500us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,link_local_equal_share,0.0005,10,0.005749999999999993,3f778d4fdf3b6452,115,b4df3a2039fd85732b6e5b7e83519ee993ef5c93a3af5191e3a3d40687cb0d8f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,6970002f151a9a7b72de060ee3e5da1e5b7da754c26801804f090f029fad19f3,12,12,731,10,10,44147.52839984509,0.125,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,4.470348358154297e-08,7.450580596923828e-09,0.0,07fd37dca8811d543419b4c38faeee166adc7285474ab187528c217d73440d30,5.21540641784668e-08,0.0,1
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s022__w0500us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,network_maxmin,0.0005,10,0.005399999999999995,3f761e4f765fd8a8,108,b4df3a2039fd85732b6e5b7e83519ee993ef5c93a3af5191e3a3d40687cb0d8f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,d0ba0108c36af91b259e429872a5def6204891233429a485db208062db135697,11,11,704,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,1.564621925354004e-07,1.4901161193847656e-08,0.0,da2185bd920c7f4dd3bd6642b5a049cedd7a37edc81033651c03261cc08bb5ad,4.470348358154297e-08,0.0,0
2,snapshot_flow_rates,a072_proportional_3tier_os4_p64_k16__s022__w1000us,a072_proportional_3tier_os4_p64_k16__s022,proportional_3tier_os4_p64_k16,22,link_local_equal_share,0.001,20,0.005749999999999993,3f778d4fdf3b6452,115,16beb282ff2d34747654a874540874d730462f282bbb577e796de56cdadf7e2f,b041c414a3dfa3a4fe4aa0d2f2bc35892cd097d6ff94645a7df5117e16a6aafc,5edde4ff5f67d20ad4d647345efecf97c11bf1965cf53941d3d475d451a5665c,fbc31e420e1418507d380913f879b849267f619eac3e802f372d49697255c441,566093e68e9721f0cb87e4e4ca0e53d0d7465e86ca0286fe25ac27ccb0b1c8ae,6,6,384,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,2.2351741790771484e-08,7.450580596923828e-09,0.0,5980739a43ca1811c115326b49c4b98d3570bba0c12e0f686a5f6f67d47e0fd7,2.2351741790771484e-08,0.0,1
