pair_id,arm_id,sample_id,family,runner,policy,allocator,execution_position,completion_time_s,completion_time_hex,simulated_ticks,wall_time_s,cpu_time_s,simulation_wall_time_s,simulation_cpu_time_s,config_sha256,topology_sha256,ring_sha256,route_sha256,process_initial_sha256,conservation_max_error_B,conservation_remaining_B,foreground_flow_count,adaptive_event_count,final_k_mean,final_k_max,step_count,mean_step_s,p99_step_s,max_step_s,oracle_status,pilot_use
a044_equal_2tier_p64_k2__s044,equal_2tier_p64_k2,44,static_split,simple,equal,network_maxmin,1,0.008099999999999979,3f8096bb98c7e276,162,0.08062389999395236,0.078125,0.07784109999192879,0.078125,78c01afebb63fa9d58dde22ef215b5de41e469e8c7900e3827e6da3fdc4aa8e6,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,755f3f2750161923d124beeaa3299c1e7eaa8ee4c4afe3706e2db10735b89989,19f28dfa0532f2ceacffe510acd816d074d6dcb9205f78930a6d1d0ac924956c,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s045,equal_2tier_p64_k2,45,static_split,simple,equal,link_local_equal_share,1,0.013449999999999946,3f8b8bac710cb277,269,0.062376399990171194,0.0625,0.05961520000710152,0.0625,c84fca72f339d2dfa66cba43c8743e6058b1c4c28523ed62330c8b9e3b9cd38f,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,457b9ced64f118ae93c3843e44e884fd9da3e18c7e536094a894f841af1e632e,f39e11655600250581fbd22b21c214d427d17a2d2778331bf9c002cae6979ca7,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s045,equal_2tier_p64_k2,45,static_split,simple,equal,network_maxmin,0,0.013449999999999946,3f8b8bac710cb277,269,0.08630560000892729,0.078125,0.08316979999653995,0.078125,c84fca72f339d2dfa66cba43c8743e6058b1c4c28523ed62330c8b9e3b9cd38f,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,457b9ced64f118ae93c3843e44e884fd9da3e18c7e536094a894f841af1e632e,f39e11655600250581fbd22b21c214d427d17a2d2778331bf9c002cae6979ca7,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s046,equal_2tier_p64_k2,46,static_split,simple,equal,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.057706300023710355,0.0625,0.05515120000927709,0.0625,163bddfe0a63f762fdbd4fe750e83d14efa4a7be07663af432e00a5cc86ce7ac,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,12042e134c7fb45257ebe558e4c2afdd4ea84583e6228c526139036419caf47a,ab2a5e1ce433a36a682bd67127a050c5e8dc57c590ce5ddb2f5c5f391ba5ffc0,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s046,equal_2tier_p64_k2,46,static_split,simple,equal,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.08710740000242367,0.09375,0.08395689999451861,0.09375,163bddfe0a63f762fdbd4fe750e83d14efa4a7be07663af432e00a5cc86ce7ac,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,12042e134c7fb45257ebe558e4c2afdd4ea84583e6228c526139036419caf47a,ab2a5e1ce433a36a682bd67127a050c5e8dc57c590ce5ddb2f5c5f391ba5ffc0,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s047,equal_2tier_p64_k2,47,static_split,simple,equal,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.07062809998751618,0.078125,0.0679385999974329,0.078125,b25f1c92c42b44cb115c1667c254a5260a483a491a427cc4630f21be67513adb,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,217831b2d8bcca88894a2ee625a0b5dbd34d3958879743ce56ad97dff17051dd,19b9def90523233087e7dd39acdf396566dbbf6ded9d9a813287e411f40fbcd7,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s047,equal_2tier_p64_k2,47,static_split,simple,equal,network_maxmin,0,0.010749999999999963,3f8604189374bc55,215,0.08811599999899045,0.09375,0.08496739997644909,0.09375,b25f1c92c42b44cb115c1667c254a5260a483a491a427cc4630f21be67513adb,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,217831b2d8bcca88894a2ee625a0b5dbd34d3958879743ce56ad97dff17051dd,19b9def90523233087e7dd39acdf396566dbbf6ded9d9a813287e411f40fbcd7,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s048,equal_2tier_p64_k2,48,static_split,simple,equal,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.05907920000026934,0.0625,0.056221700011519715,0.046875,560dec2ffdbc7a1ce16c8a0f4665bb549eda6f43958218bbd714335b27bf145e,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,b34bf091c41c3872c33db7c1733900cc0a9ec993c2b9f381f8483cde9522f6dc,baf4a54eef93bbe59c6038dc42f9fc0eb93b7fa37c7347d215bbe96eb8b82a62,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s048,equal_2tier_p64_k2,48,static_split,simple,equal,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.08562050000182353,0.09375,0.08272880001459271,0.09375,560dec2ffdbc7a1ce16c8a0f4665bb549eda6f43958218bbd714335b27bf145e,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,b34bf091c41c3872c33db7c1733900cc0a9ec993c2b9f381f8483cde9522f6dc,baf4a54eef93bbe59c6038dc42f9fc0eb93b7fa37c7347d215bbe96eb8b82a62,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s049,equal_2tier_p64_k2,49,static_split,simple,equal,link_local_equal_share,1,0.01614999999999995,3f9089a027525452,323,0.06298550000065006,0.0625,0.0605974999780301,0.0625,4494a29c3a6c6832012f1488f0d3a1c450dbad43f364e64f38e4e126d890efec,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,37b773641ae70f26bbcb8eed26ca0c65a2316f292df97f3516c32712aef5fef7,ef68929a697faeb5fe1dc05b8f320e9155ce6ebc43cffa87861412483c53a933,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,7.450580596923828e-09,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s049,equal_2tier_p64_k2,49,static_split,simple,equal,network_maxmin,0,0.01614999999999995,3f9089a027525452,323,0.08706230000825599,0.078125,0.08396259997971356,0.078125,4494a29c3a6c6832012f1488f0d3a1c450dbad43f364e64f38e4e126d890efec,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,37b773641ae70f26bbcb8eed26ca0c65a2316f292df97f3516c32712aef5fef7,ef68929a697faeb5fe1dc05b8f320e9155ce6ebc43cffa87861412483c53a933,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,7.450580596923828e-09,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s050,equal_2tier_p64_k2,50,static_split,simple,equal,link_local_equal_share,0,0.013449999999999946,3f8b8bac710cb277,269,0.07053339999401942,0.0625,0.06741379998857155,0.0625,55f7f354c971b4f0cf0a51a21d39cf4ad5a0c7e4a1dc1d779445b86a12504ca3,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,f6a6a851bcfe93c7cbaf328bf9db1bd4e71f23d558a61b596a4f2e3e6ca11ec9,ef90e6a30b7541ba0faf2703d798e913d9e5002201362f75e8104c939e7eab4e,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s050,equal_2tier_p64_k2,50,static_split,simple,equal,network_maxmin,1,0.013449999999999946,3f8b8bac710cb277,269,0.09070609998889267,0.09375,0.08735660000820644,0.09375,55f7f354c971b4f0cf0a51a21d39cf4ad5a0c7e4a1dc1d779445b86a12504ca3,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,f6a6a851bcfe93c7cbaf328bf9db1bd4e71f23d558a61b596a4f2e3e6ca11ec9,ef90e6a30b7541ba0faf2703d798e913d9e5002201362f75e8104c939e7eab4e,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s051,equal_2tier_p64_k2,51,static_split,simple,equal,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.061550900019938126,0.0625,0.05899699998553842,0.0625,0e6137a2553f18fd26a6e0a259d9a178af816699192bed375f8bce8ea1601e9a,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,05de01b75a6b01c493d6a3dc717e241434a2e834c121981179ef0bbdccefd032,7458e446d4a1b67c44af94892d510065fb174ec5828167906042a42fdbd05433,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s051,equal_2tier_p64_k2,51,static_split,simple,equal,network_maxmin,0,0.010749999999999963,3f8604189374bc55,215,0.08238060001167469,0.078125,0.07882130000507459,0.078125,0e6137a2553f18fd26a6e0a259d9a178af816699192bed375f8bce8ea1601e9a,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,05de01b75a6b01c493d6a3dc717e241434a2e834c121981179ef0bbdccefd032,7458e446d4a1b67c44af94892d510065fb174ec5828167906042a42fdbd05433,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s052,equal_2tier_p64_k2,52,static_split,simple,equal,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.05860329998540692,0.0625,0.05583559998194687,0.0625,481603eae92442b14703dd4279330b5118e66d2fef557e31d46587152c0bfbef,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,3519e0444ed6fea2d103102f23b6eca2c658981a020089989529ecd19545d54c,21a862917c65fc6025b85f4feb8f4d6babd4b6be9a89d92dcc0c6038aec5b026,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s052,equal_2tier_p64_k2,52,static_split,simple,equal,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.08532519999425858,0.078125,0.08228560001589358,0.078125,481603eae92442b14703dd4279330b5118e66d2fef557e31d46587152c0bfbef,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,3519e0444ed6fea2d103102f23b6eca2c658981a020089989529ecd19545d54c,21a862917c65fc6025b85f4feb8f4d6babd4b6be9a89d92dcc0c6038aec5b026,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s053,equal_2tier_p64_k2,53,static_split,simple,equal,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.0624037999950815,0.0625,0.0599274999985937,0.0625,c9395b2b4da19e33b16aaedaada9ee14580cb75b73d06c2bb7ba671e9b501f02,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,283cd8dbc88bc843680c85a6e1e5be66eb0af77d0f05fec8129a15f1b4f7ff1b,d44b4363f8b9047c61d806283b150a1ec140cd6568250966ceb9b6066d2858d6,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s053,equal_2tier_p64_k2,53,static_split,simple,equal,network_maxmin,0,0.010749999999999963,3f8604189374bc55,215,0.08882029997766949,0.078125,0.08566620000055991,0.078125,c9395b2b4da19e33b16aaedaada9ee14580cb75b73d06c2bb7ba671e9b501f02,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,283cd8dbc88bc843680c85a6e1e5be66eb0af77d0f05fec8129a15f1b4f7ff1b,d44b4363f8b9047c61d806283b150a1ec140cd6568250966ceb9b6066d2858d6,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s054,equal_2tier_p64_k2,54,static_split,simple,equal,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.0678269000200089,0.0625,0.0651396999892313,0.0625,d5e5ae45548f9ee4aa12ebf489e3158c01a09c0f1bd92fae9e9b6c3436148729,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,a8db2964ec1e6157561a5287de230cecbab2710873502201726a5fe30525ae5f,865e5e38eddebcedabe4200529493261f3420585c869b0ebb1b38362ba26a5bf,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s054,equal_2tier_p64_k2,54,static_split,simple,equal,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.08948039999813773,0.078125,0.08639140002196655,0.078125,d5e5ae45548f9ee4aa12ebf489e3158c01a09c0f1bd92fae9e9b6c3436148729,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,a8db2964ec1e6157561a5287de230cecbab2710873502201726a5fe30525ae5f,865e5e38eddebcedabe4200529493261f3420585c869b0ebb1b38362ba26a5bf,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s055,equal_2tier_p64_k2,55,static_split,simple,equal,link_local_equal_share,1,0.013449999999999946,3f8b8bac710cb277,269,0.061647299997275695,0.0625,0.05916219999198802,0.0625,f326c3fc98f4bd851786e7f26dca4634dc586dee9ee3cfb1595cda6a9741b762,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e134921fd396fa44f68c1bfa563e98d3fc64147947f1c3bbfb06929966739c46,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s055,equal_2tier_p64_k2,55,static_split,simple,equal,network_maxmin,0,0.013449999999999946,3f8b8bac710cb277,269,0.09183729998767376,0.09375,0.08879149999120273,0.09375,f326c3fc98f4bd851786e7f26dca4634dc586dee9ee3cfb1595cda6a9741b762,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,9baa3bb32a084c17dde689c719e01e4707d9304508716b948f3d3a6f39c55b24,e134921fd396fa44f68c1bfa563e98d3fc64147947f1c3bbfb06929966739c46,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s056,equal_2tier_p64_k2,56,static_split,simple,equal,link_local_equal_share,0,0.013449999999999946,3f8b8bac710cb277,269,0.06599449997884221,0.0625,0.06198540001059882,0.0625,8f758419e42f39d9526724a70871a7f634bac41fe86bade25de844e996aed93a,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,25d70a6230a9f78c2a12a129a6dd978f8448ef1202b38032f284daa74f3eb4aa,3db8be42d78dbd0e738977391cc679c82969a97ccf141e798f889b2cfa3ddd49,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s056,equal_2tier_p64_k2,56,static_split,simple,equal,network_maxmin,1,0.013449999999999946,3f8b8bac710cb277,269,0.09206920000724494,0.09375,0.08761109999613836,0.078125,8f758419e42f39d9526724a70871a7f634bac41fe86bade25de844e996aed93a,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,25d70a6230a9f78c2a12a129a6dd978f8448ef1202b38032f284daa74f3eb4aa,3db8be42d78dbd0e738977391cc679c82969a97ccf141e798f889b2cfa3ddd49,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s057,equal_2tier_p64_k2,57,static_split,simple,equal,link_local_equal_share,1,0.013449999999999946,3f8b8bac710cb277,269,0.08258469999418594,0.078125,0.08018270001048222,0.078125,2283bedb994e98620e88fbc4af6a4132899719de46a2a94f97f30fdb248b7f10,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,e75cf7777755886b2c56f790c876ffb43c0d78ed23650961fb468343bf393300,4bbbc65913df844db7e7ac4e67cf67584c99e8d6f3bb4c58840c5de5e95d8cd2,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s057,equal_2tier_p64_k2,57,static_split,simple,equal,network_maxmin,0,0.013449999999999946,3f8b8bac710cb277,269,0.08396789999096654,0.078125,0.08081389998551458,0.078125,2283bedb994e98620e88fbc4af6a4132899719de46a2a94f97f30fdb248b7f10,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,e75cf7777755886b2c56f790c876ffb43c0d78ed23650961fb468343bf393300,4bbbc65913df844db7e7ac4e67cf67584c99e8d6f3bb4c58840c5de5e95d8cd2,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s058,equal_2tier_p64_k2,58,static_split,simple,equal,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.06230019999202341,0.046875,0.05853189999470487,0.03125,65565405c4bdb0aaadffa70f5fadcc06f0e501d4477681e037db15d78d0f1ecd,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,474b9a9ffc8fbf3c3f3d3457f52629a90042a3687dbf664160f3305a147163ad,664d9d2a5902e9669cec476f59b02ca43c98214d596e27022dd757265ef88288,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s058,equal_2tier_p64_k2,58,static_split,simple,equal,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.09020330000203103,0.078125,0.08625459999893792,0.078125,65565405c4bdb0aaadffa70f5fadcc06f0e501d4477681e037db15d78d0f1ecd,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,474b9a9ffc8fbf3c3f3d3457f52629a90042a3687dbf664160f3305a147163ad,664d9d2a5902e9669cec476f59b02ca43c98214d596e27022dd757265ef88288,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s059,equal_2tier_p64_k2,59,static_split,simple,equal,link_local_equal_share,1,0.013449999999999946,3f8b8bac710cb277,269,0.0637597999884747,0.0625,0.06137199999648146,0.0625,375c7fc324e6d08d8e88f58b3b63e0e0450d52df4f695633b87c1cafa571192d,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,473f40195c8aa6fbf17a0e8e596fa14465d9312f30653e9bc3f0fbcce835f7ae,37ffcc1139b6718404f906f14d9151a02089e5c0035e4640f6a5739557c46127,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s059,equal_2tier_p64_k2,59,static_split,simple,equal,network_maxmin,0,0.013449999999999946,3f8b8bac710cb277,269,0.09004300000378862,0.09375,0.08673449998605065,0.078125,375c7fc324e6d08d8e88f58b3b63e0e0450d52df4f695633b87c1cafa571192d,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,473f40195c8aa6fbf17a0e8e596fa14465d9312f30653e9bc3f0fbcce835f7ae,37ffcc1139b6718404f906f14d9151a02089e5c0035e4640f6a5739557c46127,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s060,equal_2tier_p64_k2,60,static_split,simple,equal,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.06215769998379983,0.0625,0.05954670000937767,0.0625,738ef80cb8605b46fded7077d33c595850b359473ba13499cffdc26dc582f47e,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,968ddd2a8eb14f51c6ef7d040fff42a7c9a24e49c6df5cc5ab05d52b92240fc9,43470e15ccca0e4d008c261a9811b1f1605b07c0cb3cd9a0274b60af4fa5c751,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s060,equal_2tier_p64_k2,60,static_split,simple,equal,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.08322299999417737,0.09375,0.08014590002130717,0.078125,738ef80cb8605b46fded7077d33c595850b359473ba13499cffdc26dc582f47e,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,968ddd2a8eb14f51c6ef7d040fff42a7c9a24e49c6df5cc5ab05d52b92240fc9,43470e15ccca0e4d008c261a9811b1f1605b07c0cb3cd9a0274b60af4fa5c751,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s061,equal_2tier_p64_k2,61,static_split,simple,equal,link_local_equal_share,1,0.013449999999999946,3f8b8bac710cb277,269,0.06191620000754483,0.0625,0.05959649998112582,0.046875,876b95c38a47640fe49be73d5f39307295551f2358474f45f32881b1715d4761,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,1870b752b7a81f10b2a09b29aef86454c27e59918b1a51f2f4325d4a813a99f6,776833c1151af1bfd9360367bc6d2d31f9c6c3f97ea9de78421118ff0ed8e1bb,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s061,equal_2tier_p64_k2,61,static_split,simple,equal,network_maxmin,0,0.013449999999999946,3f8b8bac710cb277,269,0.10635129999718629,0.09375,0.10264540000935085,0.09375,876b95c38a47640fe49be73d5f39307295551f2358474f45f32881b1715d4761,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,1870b752b7a81f10b2a09b29aef86454c27e59918b1a51f2f4325d4a813a99f6,776833c1151af1bfd9360367bc6d2d31f9c6c3f97ea9de78421118ff0ed8e1bb,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s062,equal_2tier_p64_k2,62,static_split,simple,equal,link_local_equal_share,0,0.010749999999999963,3f8604189374bc55,215,0.07150819999515079,0.0625,0.0686330999888014,0.0625,2648986f77e87995d6f4d8bfa1efd07a78f59e0122dcd8449d988a9cce99b629,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,5d1682c119d6ec7e19b8cf925e592ecc6432791d2dbff0522543d9255e174057,ef56edcb95b6625a96c36af93c91c3bf0028ab74fd07a9608f77d64def165967,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
a044_equal_2tier_p64_k2__s062,equal_2tier_p64_k2,62,static_split,simple,equal,network_maxmin,1,0.010749999999999963,3f8604189374bc55,215,0.0895363999879919,0.09375,0.08645249999244697,0.09375,2648986f77e87995d6f4d8bfa1efd07a78f59e0122dcd8449d988a9cce99b629,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,5d1682c119d6ec7e19b8cf925e592ecc6432791d2dbff0522543d9255e174057,ef56edcb95b6625a96c36af93c91c3bf0028ab74fd07a9608f77d64def165967,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,not_applicable_new_allocator,paired_n100_revalidation
a044_equal_2tier_p64_k2__s063,equal_2tier_p64_k2,63,static_split,simple,equal,link_local_equal_share,1,0.010749999999999963,3f8604189374bc55,215,0.060251100017922,0.046875,0.05778279999503866,0.046875,98f3aca2212f0154acf8b3da9e2c0f814a84deab120fe23f7399bc08cd4ee215,a442e3459c4db0f144cad2f0088b3d94cabde81045209875e3a2993e0baaf919,d26863467a2686b42f1b391b9f3a99ce1a999c9943d21028bb3064fb372097fa,9d7643be43f2ffa22bc325fde9ec0e42093da54724cc91ac501174d0c8a844ef,698c3f32f5decd4eed9d7881a4431e6d4ff17b48140f84b30bc4d9d9be2563fa,0.0,0.0,128,,,,,,,,exact_binary64_match,paired_n100_revalidation
