run,k,affected_fraction,completion_time_s
394,1,0.0,0.04295000000000072
394,2,0.0,0.03225000000000041
394,4,0.0,0.026850000000000256
394,8,0.0,0.021550000000000104
395,1,0.0,0.06445000000000106
395,2,0.0,0.03225000000000041
395,4,0.0,0.021500000000000102
395,8,0.0,0.021500000000000102
396,1,0.0,0.04295000000000072
396,2,0.0,0.03225000000000041
396,4,0.0,0.022250000000000124
396,8,0.0,0.021600000000000105
397,1,0.0,0.04295000000000072
397,2,0.0,0.03225000000000041
397,4,0.0,0.026850000000000256
397,8,0.0,0.021500000000000102
398,1,0.0,0.04295000000000072
398,2,0.0,0.03225000000000041
398,4,0.0,0.021500000000000102
398,8,0.0,0.021500000000000102
399,1,0.0,0.06445000000000106
399,2,0.0,0.04295000000000072
399,4,0.0,0.026850000000000256
399,8,0.0,0.026850000000000256
400,1,0.0,0.04295000000000072
400,2,0.0,0.03225000000000041
400,4,0.0,0.021500000000000102
400,8,0.0,0.021500000000000102
401,1,0.0,0.06445000000000106
401,2,0.0,0.04295000000000072
401,4,0.0,0.021500000000000102
401,8,0.0,0.021500000000000102
402,1,0.0,0.04295000000000072
402,2,0.0,0.03225000000000041
402,4,0.0,0.021500000000000102
402,8,0.0,0.021500000000000102
403,1,0.0,0.04295000000000072
403,2,0.0,0.03225000000000041
403,4,0.0,0.026850000000000256
403,8,0.0,0.021500000000000102
404,1,0.0,0.04295000000000072
404,2,0.0,0.03225000000000041
404,4,0.0,0.021500000000000102
404,8,0.0,0.021500000000000102
405,1,0.0,0.06445000000000106
405,2,0.0,0.04295000000000072
405,4,0.0,0.021500000000000102
405,8,0.0,0.021500000000000102
406,1,0.0,0.04295000000000072
406,2,0.0,0.03225000000000041
406,4,0.0,0.026850000000000256
406,8,0.0,0.021500000000000102
407,1,0.0,0.04295000000000072
407,2,0.0,0.03225000000000041
407,4,0.0,0.026850000000000256
407,8,0.0,0.021500000000000102
408,1,0.0,0.04295000000000072
408,2,0.0,0.03340000000000044
408,4,0.0,0.024100000000000177
408,8,0.0,0.024100000000000177
409,1,0.0,0.04295000000000072
409,2,0.0,0.03225000000000041
409,4,0.0,0.021500000000000102
409,8,0.0,0.021500000000000102
410,1,0.0,0.04295000000000072
410,2,0.0,0.03225000000000041
410,4,0.0,0.021500000000000102
410,8,0.0,0.021500000000000102
411,1,0.0,0.04295000000000072
411,2,0.0,0.03225000000000041
411,4,0.0,0.021500000000000102
411,8,0.0,0.021600000000000105
412,1,0.0,0.04295000000000072
412,2,0.0,0.03225000000000041
412,4,0.0,0.021500000000000102
412,8,0.0,0.021500000000000102
413,1,0.0,0.04295000000000072
413,2,0.0,0.021500000000000102
413,4,0.0,0.021500000000000102
413,8,0.0,0.021500000000000102
414,1,0.0,0.04295000000000072
414,2,0.0,0.03225000000000041
414,4,0.0,0.026850000000000256
414,8,0.0,0.02175000000000011
415,1,0.0,0.04295000000000072
415,2,0.0,0.03225000000000041
415,4,0.0,0.021500000000000102
415,8,0.0,0.021500000000000102
416,1,0.0,0.04295000000000072
416,2,0.0,0.021500000000000102
416,4,0.0,0.021950000000000115
416,8,0.0,0.021600000000000105
417,1,0.0,0.04295000000000072
417,2,0.0,0.03225000000000041
417,4,0.0,0.022000000000000117
417,8,0.0,0.022000000000000117
418,1,0.0,0.04295000000000072
418,2,0.0,0.03225000000000041
418,4,0.0,0.021500000000000102
418,8,0.0,0.021500000000000102
419,1,0.0,0.04295000000000072
419,2,0.0,0.03225000000000041
419,4,0.0,0.02530000000000021
419,8,0.0,0.026850000000000256
420,1,0.0,0.04295000000000072
420,2,0.0,0.021500000000000102
420,4,0.0,0.021500000000000102
420,8,0.0,0.021500000000000102
421,1,0.0,0.04295000000000072
421,2,0.0,0.03225000000000041
421,4,0.0,0.021500000000000102
421,8,0.0,0.021500000000000102
422,1,0.0,0.04295000000000072
422,2,0.0,0.03225000000000041
422,4,0.0,0.026850000000000256
422,8,0.0,0.02175000000000011
423,1,0.0,0.04295000000000072
423,2,0.0,0.03225000000000041
423,4,0.0,0.021500000000000102
423,8,0.0,0.021500000000000102
424,1,0.0,0.04295000000000072
424,2,0.0,0.03225000000000041
424,4,0.0,0.026850000000000256
424,8,0.0,0.021500000000000102
425,1,0.0,0.04295000000000072
425,2,0.0,0.03225000000000041
425,4,0.0,0.021500000000000102
425,8,0.0,0.021500000000000102
426,1,0.0,0.04295000000000072
426,2,0.0,0.03225000000000041
426,4,0.0,0.021500000000000102
426,8,0.0,0.021500000000000102
427,1,0.0,0.04295000000000072
427,2,0.0,0.03225000000000041
427,4,0.0,0.026850000000000256
427,8,0.0,0.021600000000000105
428,1,0.0,0.04295000000000072
428,2,0.0,0.03225000000000041
428,4,0.0,0.026850000000000256
428,8,0.0,0.021500000000000102
429,1,0.0,0.04295000000000072
429,2,0.0,0.03225000000000041
429,4,0.0,0.026850000000000256
429,8,0.0,0.021500000000000102
430,1,0.0,0.04295000000000072
430,2,0.0,0.03225000000000041
430,4,0.0,0.023100000000000148
430,8,0.0,0.022350000000000127
431,1,0.0,0.04295000000000072
431,2,0.0,0.03225000000000041
431,4,0.0,0.026850000000000256
431,8,0.0,0.021500000000000102
432,1,0.0,0.04295000000000072
432,2,0.0,0.03225000000000041
432,4,0.0,0.026850000000000256
432,8,0.0,0.023250000000000152
433,1,0.0,0.04295000000000072
433,2,0.0,0.04295000000000072
433,4,0.0,0.021500000000000102
433,8,0.0,0.021850000000000112
434,1,0.0,0.04295000000000072
434,2,0.0,0.03225000000000041
434,4,0.0,0.021500000000000102
434,8,0.0,0.021500000000000102
435,1,0.0,0.04295000000000072
435,2,0.0,0.03225000000000041
435,4,0.0,0.027450000000000273
435,8,0.0,0.022600000000000134
436,1,0.0,0.04295000000000072
436,2,0.0,0.021500000000000102
436,4,0.0,0.021500000000000102
436,8,0.0,0.021500000000000102
437,1,0.0,0.04295000000000072
437,2,0.0,0.03225000000000041
437,4,0.0,0.026850000000000256
437,8,0.0,0.022400000000000128
438,1,0.0,0.04295000000000072
438,2,0.0,0.03225000000000041
438,4,0.0,0.026850000000000256
438,8,0.0,0.021500000000000102
439,1,0.0,0.04295000000000072
439,2,0.0,0.03225000000000041
439,4,0.0,0.021500000000000102
439,8,0.0,0.021500000000000102
440,1,0.0,0.04295000000000072
440,2,0.0,0.03225000000000041
440,4,0.0,0.021500000000000102
440,8,0.0,0.021500000000000102
441,1,0.0,0.04295000000000072
441,2,0.0,0.04295000000000072
441,4,0.0,0.026850000000000256
441,8,0.0,0.021500000000000102
442,1,0.0,0.04295000000000072
442,2,0.0,0.03225000000000041
442,4,0.0,0.021500000000000102
442,8,0.0,0.021500000000000102
443,1,0.0,0.06445000000000106
443,2,0.0,0.03225000000000041
443,4,0.0,0.026850000000000256
443,8,0.0,0.021500000000000102
444,1,0.0,0.06445000000000106
444,2,0.0,0.04295000000000072
444,4,0.0,0.021500000000000102
444,8,0.0,0.021500000000000102
445,1,0.0,0.04295000000000072
445,2,0.0,0.04295000000000072
445,4,0.0,0.02420000000000018
445,8,0.0,0.02420000000000018
446,1,0.0,0.04295000000000072
446,2,0.0,0.02280000000000014
446,4,0.0,0.02280000000000014
446,8,0.0,0.02180000000000011
447,1,0.0,0.04295000000000072
447,2,0.0,0.03225000000000041
447,4,0.0,0.026850000000000256
447,8,0.0,0.02420000000000018
448,1,0.0,0.04295000000000072
448,2,0.0,0.03225000000000041
448,4,0.0,0.026850000000000256
448,8,0.0,0.021500000000000102
449,1,0.0,0.04295000000000072
449,2,0.0,0.021500000000000102
449,4,0.0,0.021500000000000102
449,8,0.0,0.021500000000000102
450,1,0.0,0.04295000000000072
450,2,0.0,0.03225000000000041
450,4,0.0,0.021500000000000102
450,8,0.0,0.021500000000000102
451,1,0.0,0.04295000000000072
451,2,0.0,0.021500000000000102
451,4,0.0,0.021500000000000102
451,8,0.0,0.021500000000000102
452,1,0.0,0.04295000000000072
452,2,0.0,0.03225000000000041
452,4,0.0,0.024300000000000183
452,8,0.0,0.024300000000000183
453,1,0.0,0.04295000000000072
453,2,0.0,0.03225000000000041
453,4,0.0,0.021500000000000102
453,8,0.0,0.021500000000000102
454,1,0.0,0.04295000000000072
454,2,0.0,0.03225000000000041
454,4,0.0,0.021500000000000102
454,8,0.0,0.021500000000000102
455,1,0.0,0.04295000000000072
455,2,0.0,0.021500000000000102
455,4,0.0,0.021500000000000102
455,8,0.0,0.021600000000000105
456,1,0.0,0.04295000000000072
456,2,0.0,0.021500000000000102
456,4,0.0,0.026850000000000256
456,8,0.0,0.02175000000000011
457,1,0.0,0.06445000000000106
457,2,0.0,0.03225000000000041
457,4,0.0,0.021500000000000102
457,8,0.0,0.021600000000000105
458,1,0.0,0.04295000000000072
458,2,0.0,0.03225000000000041
458,4,0.0,0.026850000000000256
458,8,0.0,0.021500000000000102
459,1,0.0,0.04295000000000072
459,2,0.0,0.021500000000000102
459,4,0.0,0.021500000000000102
459,8,0.0,0.021500000000000102
460,1,0.0,0.04295000000000072
460,2,0.0,0.03225000000000041
460,4,0.0,0.026850000000000256
460,8,0.0,0.021500000000000102
461,1,0.0,0.04295000000000072
461,2,0.0,0.021500000000000102
461,4,0.0,0.021500000000000102
461,8,0.0,0.021500000000000102
462,1,0.0,0.04295000000000072
462,2,0.0,0.03225000000000041
462,4,0.0,0.021500000000000102
462,8,0.0,0.021500000000000102
463,1,0.0,0.04295000000000072
463,2,0.0,0.03225000000000041
463,4,0.0,0.026850000000000256
463,8,0.0,0.021500000000000102
464,1,0.0,0.04295000000000072
464,2,0.0,0.03225000000000041
464,4,0.0,0.026850000000000256
464,8,0.0,0.02455000000000019
465,1,0.0,0.04295000000000072
465,2,0.0,0.04295000000000072
465,4,0.0,0.02175000000000011
465,8,0.0,0.02175000000000011
466,1,0.0,0.04295000000000072
466,2,0.0,0.03225000000000041
466,4,0.0,0.021500000000000102
466,8,0.0,0.021500000000000102
467,1,0.0,0.04295000000000072
467,2,0.0,0.03225000000000041
467,4,0.0,0.03225000000000041
467,8,0.0,0.021500000000000102
468,1,0.0,0.06445000000000106
468,2,0.0,0.03225000000000041
468,4,0.0,0.026850000000000256
468,8,0.0,0.02420000000000018
469,1,0.0,0.04295000000000072
469,2,0.0,0.03225000000000041
469,4,0.0,0.023350000000000155
469,8,0.0,0.02180000000000011
470,1,0.0,0.04295000000000072
470,2,0.0,0.03225000000000041
470,4,0.0,0.023750000000000167
470,8,0.0,0.02420000000000018
471,1,0.0,0.04295000000000072
471,2,0.0,0.021500000000000102
471,4,0.0,0.026850000000000256
471,8,0.0,0.02420000000000018
472,1,0.0,0.04295000000000072
472,2,0.0,0.03225000000000041
472,4,0.0,0.021500000000000102
472,8,0.0,0.021500000000000102
473,1,0.0,0.06445000000000106
473,2,0.0,0.03225000000000041
473,4,0.0,0.021500000000000102
473,8,0.0,0.022200000000000122
474,1,0.0,0.04295000000000072
474,2,0.0,0.03225000000000041
474,4,0.0,0.026850000000000256
474,8,0.0,0.021650000000000107
475,1,0.0,0.04295000000000072
475,2,0.0,0.03225000000000041
475,4,0.0,0.026850000000000256
475,8,0.0,0.021600000000000105
476,1,0.0,0.04295000000000072
476,2,0.0,0.03250000000000042
476,4,0.0,0.023300000000000154
476,8,0.0,0.021600000000000105
477,1,0.0,0.06445000000000106
477,2,0.0,0.03225000000000041
477,4,0.0,0.021500000000000102
477,8,0.0,0.021550000000000104
478,1,0.0,0.04295000000000072
478,2,0.0,0.03225000000000041
478,4,0.0,0.021500000000000102
478,8,0.0,0.021500000000000102
479,1,0.0,0.04295000000000072
479,2,0.0,0.03225000000000041
479,4,0.0,0.026850000000000256
479,8,0.0,0.021500000000000102
480,1,0.0,0.04295000000000072
480,2,0.0,0.04295000000000072
480,4,0.0,0.021500000000000102
480,8,0.0,0.021500000000000102
481,1,0.0,0.04295000000000072
481,2,0.0,0.04295000000000072
481,4,0.0,0.021500000000000102
481,8,0.0,0.021500000000000102
482,1,0.0,0.04295000000000072
482,2,0.0,0.03225000000000041
482,4,0.0,0.022250000000000124
482,8,0.0,0.022250000000000124
483,1,0.0,0.04295000000000072
483,2,0.0,0.03225000000000041
483,4,0.0,0.026850000000000256
483,8,0.0,0.021500000000000102
484,1,0.0,0.04295000000000072
484,2,0.0,0.03225000000000041
484,4,0.0,0.021500000000000102
484,8,0.0,0.021500000000000102
485,1,0.0,0.04295000000000072
485,2,0.0,0.03225000000000041
485,4,0.0,0.021500000000000102
485,8,0.0,0.02180000000000011
486,1,0.0,0.04295000000000072
486,2,0.0,0.04295000000000072
486,4,0.0,0.03225000000000041
486,8,0.0,0.021500000000000102
487,1,0.0,0.04295000000000072
487,2,0.0,0.03225000000000041
487,4,0.0,0.021700000000000108
487,8,0.0,0.021550000000000104
488,1,0.0,0.04295000000000072
488,2,0.0,0.03225000000000041
488,4,0.0,0.022000000000000117
488,8,0.0,0.021600000000000105
489,1,0.0,0.04295000000000072
489,2,0.0,0.03225000000000041
489,4,0.0,0.021500000000000102
489,8,0.0,0.021500000000000102
490,1,0.0,0.04295000000000072
490,2,0.0,0.053700000000001025
490,4,0.0,0.026850000000000256
490,8,0.0,0.021500000000000102
491,1,0.0,0.04295000000000072
491,2,0.0,0.03225000000000041
491,4,0.0,0.026850000000000256
491,8,0.0,0.021500000000000102
492,1,0.0,0.04295000000000072
492,2,0.0,0.03225000000000041
492,4,0.0,0.021500000000000102
492,8,0.0,0.021500000000000102
493,1,0.0,0.04295000000000072
493,2,0.0,0.03225000000000041
493,4,0.0,0.021500000000000102
493,8,0.0,0.021500000000000102
494,1,0.0,0.04295000000000072
494,2,0.0,0.04295000000000072
494,4,0.0,0.027450000000000273
494,8,0.0,0.02385000000000017
495,1,0.0,0.06445000000000106
495,2,0.0,0.03225000000000041
495,4,0.0,0.021500000000000102
495,8,0.0,0.021500000000000102
496,1,0.0,0.04295000000000072
496,2,0.0,0.04295000000000072
496,4,0.0,0.026850000000000256
496,8,0.0,0.021500000000000102
497,1,0.0,0.04295000000000072
497,2,0.0,0.03225000000000041
497,4,0.0,0.026850000000000256
497,8,0.0,0.021500000000000102
498,1,0.0,0.04295000000000072
498,2,0.0,0.04295000000000072
498,4,0.0,0.03225000000000041
498,8,0.0,0.021500000000000102
499,1,0.0,0.04295000000000072
499,2,0.0,0.03225000000000041
499,4,0.0,0.026850000000000256
499,8,0.0,0.021500000000000102
500,1,0.0,0.04295000000000072
500,2,0.0,0.04295000000000072
500,4,0.0,0.02385000000000017
500,8,0.0,0.02180000000000011
501,1,0.0,0.04295000000000072
501,2,0.0,0.03225000000000041
501,4,0.0,0.026850000000000256
501,8,0.0,0.021500000000000102
502,1,0.0,0.04295000000000072
502,2,0.0,0.04295000000000072
502,4,0.0,0.021500000000000102
502,8,0.0,0.021500000000000102
503,1,0.0,0.04295000000000072
503,2,0.0,0.03225000000000041
503,4,0.0,0.021500000000000102
503,8,0.0,0.021500000000000102
504,1,0.0,0.04295000000000072
504,2,0.0,0.03225000000000041
504,4,0.0,0.026850000000000256
504,8,0.0,0.026850000000000256
505,1,0.0,0.04295000000000072
505,2,0.0,0.03225000000000041
505,4,0.0,0.021500000000000102
505,8,0.0,0.021500000000000102
506,1,0.0,0.04295000000000072
506,2,0.0,0.03225000000000041
506,4,0.0,0.021500000000000102
506,8,0.0,0.021700000000000108
507,1,0.0,0.04295000000000072
507,2,0.0,0.025750000000000224
507,4,0.0,0.022300000000000125
507,8,0.0,0.021650000000000107
508,1,0.0,0.06445000000000106
508,2,0.0,0.03225000000000041
508,4,0.0,0.026850000000000256
508,8,0.0,0.021500000000000102
509,1,0.0,0.04295000000000072
509,2,0.0,0.03225000000000041
509,4,0.0,0.026850000000000256
509,8,0.0,0.022350000000000127
510,1,0.0,0.04295000000000072
510,2,0.0,0.03225000000000041
510,4,0.0,0.021600000000000105
510,8,0.0,0.021550000000000104
511,1,0.0,0.06445000000000106
511,2,0.0,0.03225000000000041
511,4,0.0,0.026850000000000256
511,8,0.0,0.021500000000000102
512,1,0.0,0.04295000000000072
512,2,0.0,0.03225000000000041
512,4,0.0,0.021500000000000102
512,8,0.0,0.021500000000000102
513,1,0.0,0.04295000000000072
513,2,0.0,0.03225000000000041
513,4,0.0,0.025700000000000223
513,8,0.0,0.02210000000000012
514,1,0.0,0.04295000000000072
514,2,0.0,0.03225000000000041
514,4,0.0,0.021500000000000102
514,8,0.0,0.021950000000000115
515,1,0.0,0.04295000000000072
515,2,0.0,0.03225000000000041
515,4,0.0,0.026850000000000256
515,8,0.0,0.021500000000000102
516,1,0.0,0.04295000000000072
516,2,0.0,0.04295000000000072
516,4,0.0,0.037600000000000564
516,8,0.0,0.02420000000000018
517,1,0.0,0.04295000000000072
517,2,0.0,0.021500000000000102
517,4,0.0,0.021500000000000102
517,8,0.0,0.021500000000000102
518,1,0.0,0.04295000000000072
518,2,0.0,0.03225000000000041
518,4,0.0,0.026850000000000256
518,8,0.0,0.021500000000000102
519,1,0.0,0.04295000000000072
519,2,0.0,0.03225000000000041
519,4,0.0,0.026850000000000256
519,8,0.0,0.021500000000000102
520,1,0.0,0.04295000000000072
520,2,0.0,0.03225000000000041
520,4,0.0,0.023100000000000148
520,8,0.0,0.021850000000000112
521,1,0.0,0.04295000000000072
521,2,0.0,0.03225000000000041
521,4,0.0,0.021500000000000102
521,8,0.0,0.021500000000000102
522,1,0.0,0.04295000000000072
522,2,0.0,0.03225000000000041
522,4,0.0,0.021500000000000102
522,8,0.0,0.021500000000000102
523,1,0.0,0.04295000000000072
523,2,0.0,0.021500000000000102
523,4,0.0,0.026850000000000256
523,8,0.0,0.021500000000000102
524,1,0.0,0.04295000000000072
524,2,0.0,0.03225000000000041
524,4,0.0,0.021500000000000102
524,8,0.0,0.021500000000000102
525,1,0.0,0.04295000000000072
525,2,0.0,0.03225000000000041
525,4,0.0,0.021500000000000102
525,8,0.0,0.021500000000000102
526,1,0.0,0.04295000000000072
526,2,0.0,0.03225000000000041
526,4,0.0,0.023600000000000163
526,8,0.0,0.023600000000000163
527,1,0.0,0.04295000000000072
527,2,0.0,0.03225000000000041
527,4,0.0,0.026850000000000256
527,8,0.0,0.021500000000000102
528,1,0.0,0.04295000000000072
528,2,0.0,0.021500000000000102
528,4,0.0,0.021500000000000102
528,8,0.0,0.021500000000000102
529,1,0.0,0.04295000000000072
529,2,0.0,0.03225000000000041
529,4,0.0,0.021500000000000102
529,8,0.0,0.021500000000000102
530,1,0.0,0.04295000000000072
530,2,0.0,0.04295000000000072
530,4,0.0,0.026850000000000256
530,8,0.0,0.021500000000000102
531,1,0.0,0.04295000000000072
531,2,0.0,0.03225000000000041
531,4,0.0,0.021500000000000102
531,8,0.0,0.02250000000000013
532,1,0.0,0.04295000000000072
532,2,0.0,0.03225000000000041
532,4,0.0,0.026850000000000256
532,8,0.0,0.021500000000000102
533,1,0.0,0.04295000000000072
533,2,0.0,0.021500000000000102
533,4,0.0,0.021500000000000102
533,8,0.0,0.021500000000000102
534,1,0.0,0.04295000000000072
534,2,0.0,0.03225000000000041
534,4,0.0,0.021500000000000102
534,8,0.0,0.021500000000000102
535,1,0.0,0.04295000000000072
535,2,0.0,0.021500000000000102
535,4,0.0,0.021500000000000102
535,8,0.0,0.021500000000000102
536,1,0.0,0.04295000000000072
536,2,0.0,0.03225000000000041
536,4,0.0,0.021500000000000102
536,8,0.0,0.02180000000000011
537,1,0.0,0.04295000000000072
537,2,0.0,0.03225000000000041
537,4,0.0,0.021500000000000102
537,8,0.0,0.021500000000000102
538,1,0.0,0.04295000000000072
538,2,0.0,0.03225000000000041
538,4,0.0,0.021500000000000102
538,8,0.0,0.021500000000000102
539,1,0.0,0.04295000000000072
539,2,0.0,0.03225000000000041
539,4,0.0,0.03225000000000041
539,8,0.0,0.021500000000000102
540,1,0.0,0.04295000000000072
540,2,0.0,0.03225000000000041
540,4,0.0,0.026850000000000256
540,8,0.0,0.021500000000000102
541,1,0.0,0.04295000000000072
541,2,0.0,0.03225000000000041
541,4,0.0,0.026850000000000256
541,8,0.0,0.021500000000000102
542,1,0.0,0.04295000000000072
542,2,0.0,0.021500000000000102
542,4,0.0,0.022950000000000144
542,8,0.0,0.022950000000000144
543,1,0.0,0.04295000000000072
543,2,0.0,0.03225000000000041
543,4,0.0,0.026850000000000256
543,8,0.0,0.021500000000000102
544,1,0.0,0.04295000000000072
544,2,0.0,0.03225000000000041
544,4,0.0,0.021500000000000102
544,8,0.0,0.021500000000000102
545,1,0.0,0.04295000000000072
545,2,0.0,0.03225000000000041
545,4,0.0,0.021500000000000102
545,8,0.0,0.021500000000000102
546,1,0.0,0.04295000000000072
546,2,0.0,0.03225000000000041
546,4,0.0,0.026850000000000256
546,8,0.0,0.021500000000000102
547,1,0.0,0.04295000000000072
547,2,0.0,0.04295000000000072
547,4,0.0,0.026850000000000256
547,8,0.0,0.021500000000000102
548,1,0.0,0.04295000000000072
548,2,0.0,0.03225000000000041
548,4,0.0,0.021500000000000102
548,8,0.0,0.021500000000000102
549,1,0.0,0.04295000000000072
549,2,0.0,0.03225000000000041
549,4,0.0,0.021500000000000102
549,8,0.0,0.021900000000000114
550,1,0.0,0.04295000000000072
550,2,0.0,0.03225000000000041
550,4,0.0,0.026850000000000256
550,8,0.0,0.02180000000000011
551,1,0.0,0.06445000000000106
551,2,0.0,0.04295000000000072
551,4,0.0,0.026850000000000256
551,8,0.0,0.021900000000000114
552,1,0.0,0.04295000000000072
552,2,0.0,0.03225000000000041
552,4,0.0,0.021500000000000102
552,8,0.0,0.021500000000000102
553,1,0.0,0.05400000000000103
553,2,0.0,0.034150000000000465
553,4,0.0,0.0248500000000002
553,8,0.0,0.02210000000000012
554,1,0.0,0.06445000000000106
554,2,0.0,0.03225000000000041
554,4,0.0,0.026850000000000256
554,8,0.0,0.02180000000000011
555,1,0.0,0.06445000000000106
555,2,0.0,0.04295000000000072
555,4,0.0,0.021500000000000102
555,8,0.0,0.021500000000000102
556,1,0.0,0.04295000000000072
556,2,0.0,0.04295000000000072
556,4,0.0,0.026850000000000256
556,8,0.0,0.021500000000000102
557,1,0.0,0.08759999999999851
557,2,0.0,0.04470000000000077
557,4,0.0,0.026050000000000233
557,8,0.0,0.02245000000000013
558,1,0.0,0.04295000000000072
558,2,0.0,0.03225000000000041
558,4,0.0,0.021500000000000102
558,8,0.0,0.021500000000000102
559,1,0.0,0.04295000000000072
559,2,0.0,0.04295000000000072
559,4,0.0,0.026850000000000256
559,8,0.0,0.021500000000000102
560,1,0.0,0.04295000000000072
560,2,0.0,0.03225000000000041
560,4,0.0,0.021500000000000102
560,8,0.0,0.021500000000000102
561,1,0.0,0.04295000000000072
561,2,0.0,0.03225000000000041
561,4,0.0,0.021500000000000102
561,8,0.0,0.021500000000000102
562,1,0.0,0.04295000000000072
562,2,0.0,0.03225000000000041
562,4,0.0,0.021500000000000102
562,8,0.0,0.021600000000000105
563,1,0.0,0.04295000000000072
563,2,0.0,0.03225000000000041
563,4,0.0,0.021500000000000102
563,8,0.0,0.021500000000000102
564,1,0.0,0.04295000000000072
564,2,0.0,0.04295000000000072
564,4,0.0,0.026850000000000256
564,8,0.0,0.022900000000000142
565,1,0.0,0.04295000000000072
565,2,0.0,0.03225000000000041
565,4,0.0,0.02180000000000011
565,8,0.0,0.02180000000000011
566,1,0.0,0.04295000000000072
566,2,0.0,0.03225000000000041
566,4,0.0,0.021500000000000102
566,8,0.0,0.021500000000000102
567,1,0.0,0.04295000000000072
567,2,0.0,0.03225000000000041
567,4,0.0,0.026850000000000256
567,8,0.0,0.02175000000000011
568,1,0.0,0.04295000000000072
568,2,0.0,0.03225000000000041
568,4,0.0,0.034150000000000465
568,8,0.0,0.03085000000000037
569,1,0.0,0.04295000000000072
569,2,0.0,0.03225000000000041
569,4,0.0,0.022300000000000125
569,8,0.0,0.021600000000000105
570,1,0.0,0.04295000000000072
570,2,0.0,0.03255000000000042
570,4,0.0,0.024300000000000183
570,8,0.0,0.024300000000000183
571,1,0.0,0.04295000000000072
571,2,0.0,0.03225000000000041
571,4,0.0,0.021500000000000102
571,8,0.0,0.021500000000000102
572,1,0.0,0.04295000000000072
572,2,0.0,0.03225000000000041
572,4,0.0,0.026850000000000256
572,8,0.0,0.021500000000000102
573,1,0.0,0.04295000000000072
573,2,0.0,0.03085000000000037
573,4,0.0,0.023350000000000155
573,8,0.0,0.023350000000000155
574,1,0.0,0.04295000000000072
574,2,0.0,0.03440000000000047
574,4,0.0,0.03440000000000047
574,8,0.0,0.02450000000000019
575,1,0.0,0.04295000000000072
575,2,0.0,0.03225000000000041
575,4,0.0,0.02320000000000015
575,8,0.0,0.02320000000000015
576,1,0.0,0.04295000000000072
576,2,0.0,0.03225000000000041
576,4,0.0,0.026850000000000256
576,8,0.0,0.02420000000000018
577,1,0.0,0.04295000000000072
577,2,0.0,0.03225000000000041
577,4,0.0,0.021500000000000102
577,8,0.0,0.021500000000000102
578,1,0.0,0.04295000000000072
578,2,0.0,0.03225000000000041
578,4,0.0,0.021500000000000102
578,8,0.0,0.021500000000000102
579,1,0.0,0.04295000000000072
579,2,0.0,0.03225000000000041
579,4,0.0,0.026850000000000256
579,8,0.0,0.021500000000000102
580,1,0.0,0.04295000000000072
580,2,0.0,0.03225000000000041
580,4,0.0,0.026850000000000256
580,8,0.0,0.021500000000000102
581,1,0.0,0.04295000000000072
581,2,0.0,0.03225000000000041
581,4,0.0,0.026850000000000256
581,8,0.0,0.026850000000000256
582,1,0.0,0.04295000000000072
582,2,0.0,0.03225000000000041
582,4,0.0,0.026850000000000256
582,8,0.0,0.021500000000000102
583,1,0.0,0.04295000000000072
583,2,0.0,0.04295000000000072
583,4,0.0,0.026850000000000256
583,8,0.0,0.021500000000000102
584,1,0.0,0.06445000000000106
584,2,0.0,0.03225000000000041
584,4,0.0,0.021500000000000102
584,8,0.0,0.021500000000000102
585,1,0.0,0.06445000000000106
585,2,0.0,0.04295000000000072
585,4,0.0,0.021500000000000102
585,8,0.0,0.02180000000000011
586,1,0.0,0.04415000000000075
586,2,0.0,0.03290000000000043
586,4,0.0,0.03290000000000043
586,8,0.0,0.023950000000000173
587,1,0.0,0.04295000000000072
587,2,0.0,0.03225000000000041
587,4,0.0,0.026850000000000256
587,8,0.0,0.021500000000000102
588,1,0.0,0.04295000000000072
588,2,0.0,0.04295000000000072
588,4,0.0,0.021500000000000102
588,8,0.0,0.021500000000000102
589,1,0.0,0.04295000000000072
589,2,0.0,0.03225000000000041
589,4,0.0,0.021500000000000102
589,8,0.0,0.021500000000000102
590,1,0.0,0.04295000000000072
590,2,0.0,0.03225000000000041
590,4,0.0,0.021500000000000102
590,8,0.0,0.021500000000000102
591,1,0.0,0.06445000000000106
591,2,0.0,0.03225000000000041
591,4,0.0,0.021500000000000102
591,8,0.0,0.021500000000000102
592,1,0.0,0.04295000000000072
592,2,0.0,0.03225000000000041
592,4,0.0,0.021500000000000102
592,8,0.0,0.021500000000000102
593,1,0.0,0.04295000000000072
593,2,0.0,0.03225000000000041
593,4,0.0,0.026850000000000256
593,8,0.0,0.021500000000000102
594,1,0.0,0.04295000000000072
594,2,0.0,0.03225000000000041
594,4,0.0,0.021500000000000102
594,8,0.0,0.021550000000000104
595,1,0.0,0.04295000000000072
595,2,0.0,0.03225000000000041
595,4,0.0,0.026850000000000256
595,8,0.0,0.021950000000000115
596,1,0.0,0.04295000000000072
596,2,0.0,0.021500000000000102
596,4,0.0,0.021500000000000102
596,8,0.0,0.021500000000000102
597,1,0.0,0.04295000000000072
597,2,0.0,0.03225000000000041
597,4,0.0,0.021500000000000102
597,8,0.0,0.021500000000000102
598,1,0.0,0.04295000000000072
598,2,0.0,0.03225000000000041
598,4,0.0,0.021500000000000102
598,8,0.0,0.021500000000000102
599,1,0.0,0.04295000000000072
599,2,0.0,0.03225000000000041
