fabric,P,seed,k,t_sim,opt_time,equal_split_gap,Bstar_Bps,top_used,max_top_contention
3tier_os4,16,14,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,414,4
3tier_os4,16,14,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,685,4
2tier,16,14,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,29,2
2tier,16,14,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,50,4
2tier,16,14,4,0.006749999999999987,0.006316128376470588,0.0686926543712596,10625000000.0,85,5
2tier,16,14,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,125,6
2tier,16,14,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,163,8
2tier,16,14,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,176,17
3tier_nb,64,14,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,113,2
3tier_nb,64,14,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,220,2
3tier_nb,64,14,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,405,3
3tier_nb,64,14,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,721,4
3tier_nb,64,14,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1178,7
3tier_nb,64,14,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1660,9
3tier_os2,64,14,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,113,2
3tier_os2,64,14,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,220,2
3tier_os2,64,14,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,405,3
3tier_os2,64,14,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,721,4
3tier_os2,64,14,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1178,7
3tier_os2,64,14,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1660,9
3tier_os4,64,14,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,113,2
3tier_os4,64,14,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,220,2
3tier_os4,64,14,4,0.01614999999999995,0.014316557653333332,0.1280644685029948,4687500000.0,405,3
3tier_os4,64,14,8,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,721,4
3tier_os4,64,14,16,0.009399999999999971,0.006383178571549894,0.4726205595901989,10513392857.142857,1178,7
3tier_os4,64,14,32,0.006049999999999991,0.005463562638021202,0.10733607369992293,12282986111.11111,1660,9
2tier,64,14,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,99,3
2tier,64,14,2,0.013449999999999946,0.0134217728,0.002103090286250886,5000000000.0,160,5
2tier,64,14,4,0.009399999999999971,0.00805306368,0.1672576268513961,8333333333.333333,205,7
2tier,64,14,8,0.007399999999999983,0.006353881684160192,0.16464239780348677,10561868686.868687,245,11
2tier,64,14,16,0.006749999999999987,0.006002918375629596,0.12445307059369015,11179373065.015482,255,20
2tier,64,14,32,0.005899999999999992,0.005486272093430657,0.07541148151670041,12232142857.142857,256,35
3tier_nb,16,13,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,13,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,63,2
3tier_nb,16,13,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,120,2
3tier_nb,16,13,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,226,3
3tier_nb,16,13,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,411,4
3tier_nb,16,13,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,716,6
3tier_os2,16,13,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,13,2,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,63,2
3tier_os2,16,13,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,120,2
3tier_os2,16,13,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,226,3
3tier_os2,16,13,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,411,4
3tier_os2,16,13,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,716,6
3tier_os4,16,13,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,32,1
3tier_os4,16,13,2,0.021500000000000102,0.014316557653333332,0.5017576515674664,4687500000.0,63,2
3tier_os4,16,13,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,120,2
3tier_os4,16,13,8,0.008099999999999979,0.006135667565714285,0.32014974951743747,10937500000.0,226,3
3tier_os4,16,13,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,411,4
3tier_os4,16,13,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,716,6
2tier,16,13,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
2tier,16,13,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,57,3
2tier,16,13,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,90,4
2tier,16,13,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,126,6
2tier,16,13,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,159,10
2tier,16,13,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,175,16
3tier_nb,64,13,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,128,1
3tier_nb,64,13,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,236,3
3tier_nb,64,13,4,0.006749999999999987,0.006316128376470588,0.0686926543712596,10625000000.0,444,3
3tier_nb,64,13,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,764,4
3tier_nb,64,13,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1196,6
3tier_nb,64,13,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1626,12
3tier_os2,64,13,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,128,1
3tier_os2,64,13,2,0.01614999999999995,0.012884901888,0.25340496500332743,5208333333.333333,236,3
3tier_os2,64,13,4,0.008099999999999979,0.006853671217021277,0.18184834718703913,9791666666.666666,444,3
3tier_os2,64,13,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,764,4
3tier_os2,64,13,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1196,6
3tier_os2,64,13,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1626,12
3tier_os4,64,13,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,128,1
3tier_os4,64,13,2,0.03225000000000041,0.025769803776,0.251464709639565,2604166666.6666665,236,3
3tier_os4,64,13,4,0.01614999999999995,0.011713547170909092,0.3787454615036603,5729166666.666666,444,3
3tier_os4,64,13,8,0.010749999999999963,0.008312839927741934,0.2931801999608632,8072916666.666667,764,4
3tier_os4,64,13,16,0.008099999999999979,0.006049249712676057,0.3390090316534007,11093750000.0,1196,6
3tier_os4,64,13,32,0.008099999999999979,0.005663693137582418,0.4301622286438904,11848958333.333334,1626,12
2tier,64,13,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,101,3
2tier,64,13,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,160,3
2tier,64,13,4,0.008099999999999979,0.006853671217021277,0.18184834718703913,9791666666.666666,218,6
2tier,64,13,8,0.007399999999999983,0.006135667565714285,0.206062734127042,10937500000.0,249,11
2tier,64,13,16,0.006399999999999989,0.005836240793470762,0.09659628971442147,11498645510.835913,255,19
2tier,64,13,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,256,32
3tier_nb,16,15,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
3tier_nb,16,15,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,58,2
3tier_nb,16,15,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,111,2
3tier_nb,16,15,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,205,3
3tier_nb,16,15,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,357,4
3tier_nb,16,15,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,589,6
3tier_os2,16,15,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,15,2,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,58,2
3tier_os2,16,15,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,111,2
3tier_os2,16,15,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,205,3
3tier_os2,16,15,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,357,4
3tier_os2,16,15,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,589,6
3tier_os4,16,15,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,15,2,0.021500000000000102,0.014316557653333332,0.5017576515674664,4687500000.0,58,2
3tier_os4,16,15,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,111,2
3tier_os4,16,15,8,0.008099999999999979,0.006135667565714285,0.32014974951743747,10937500000.0,205,3
3tier_os4,16,15,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,357,4
3tier_os4,16,15,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,589,6
2tier,16,15,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,29,2
2tier,16,15,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,49,2
2tier,16,15,4,0.006749999999999987,0.0059652323555555555,0.13155692815780418,11250000000.0,78,5
2tier,16,15,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,100,7
2tier,16,15,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,119,11
2tier,16,15,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,128,26
3tier_nb,64,15,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,119,2
3tier_nb,64,15,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,219,2
3tier_nb,64,15,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,417,3
3tier_nb,64,15,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,716,4
3tier_nb,64,15,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1156,6
3tier_nb,64,15,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1573,9
3tier_os2,64,15,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,119,2
3tier_os2,64,15,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,219,2
3tier_os2,64,15,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,417,3
3tier_os2,64,15,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,716,4
3tier_os2,64,15,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1156,6
3tier_os2,64,15,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1573,9
3tier_os4,64,15,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,119,2
3tier_os4,64,15,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,219,2
3tier_os4,64,15,4,0.01614999999999995,0.01073741824,0.5040859580039931,6250000000.0,417,3
3tier_os4,64,15,8,0.010749999999999963,0.006781527309473685,0.5851886322100899,9895833333.333332,716,4
3tier_os4,64,15,16,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,1156,6
3tier_os4,64,15,32,0.006049999999999991,0.005444324741408451,0.11124892201688397,12326388888.88889,1573,9
2tier,64,15,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,102,3
2tier,64,15,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,159,4
2tier,64,15,4,0.009399999999999971,0.007911781861052632,0.1881015130451711,8482142857.142858,216,7
2tier,64,15,8,0.007399999999999983,0.006216400033684211,0.19039958173578153,10795454545.454544,246,11
2tier,64,15,16,0.005749999999999993,0.005489807821954888,0.04739549843703861,12224264705.88235,253,17
2tier,64,15,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,256,30
3tier_nb,16,16,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,16,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_nb,16,16,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,123,2
3tier_nb,16,16,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,229,3
3tier_nb,16,16,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,405,4
3tier_nb,16,16,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,610,5
3tier_os2,16,16,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,16,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_os2,16,16,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,123,2
3tier_os2,16,16,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,229,3
3tier_os2,16,16,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,405,4
3tier_os2,16,16,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,610,5
3tier_os4,16,16,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,32,1
3tier_os4,16,16,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,64,1
3tier_os4,16,16,4,0.010749999999999963,0.008589934592,0.25146470963954504,7812500000.0,123,2
3tier_os4,16,16,8,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,229,3
3tier_os4,16,16,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,405,4
3tier_os4,16,16,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,610,5
2tier,16,16,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,29,2
2tier,16,16,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,43,4
2tier,16,16,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,81,4
2tier,16,16,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,108,6
2tier,16,16,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,126,12
2tier,16,16,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,128,20
3tier_nb,64,16,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,121,2
3tier_nb,64,16,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,237,2
3tier_nb,64,16,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,445,3
3tier_nb,64,16,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,768,4
3tier_nb,64,16,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1219,6
3tier_nb,64,16,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1657,9
3tier_os2,64,16,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,121,2
3tier_os2,64,16,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,237,2
3tier_os2,64,16,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,445,3
3tier_os2,64,16,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,768,4
3tier_os2,64,16,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1219,6
3tier_os2,64,16,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1657,9
3tier_os4,64,16,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,121,2
3tier_os4,64,16,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,237,2
3tier_os4,64,16,4,0.01614999999999995,0.009911462990769232,0.6294264545043258,6770833333.333333,445,3
3tier_os4,64,16,8,0.010749999999999963,0.006964811831351352,0.5434731418887719,9635416666.666666,768,4
3tier_os4,64,16,16,0.008099999999999979,0.0058302723475113115,0.3893004506826365,11510416666.666668,1219,6
3tier_os4,64,16,32,0.006049999999999991,0.005463562638021202,0.10733607369992293,12282986111.11111,1657,9
2tier,64,16,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,103,3
2tier,64,16,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,156,4
2tier,64,16,4,0.008099999999999979,0.007158278826666666,0.1315569281578035,9375000000.0,220,6
2tier,64,16,8,0.006749999999999987,0.0059652323555555555,0.13155692815780418,11250000000.0,247,10
2tier,64,16,16,0.005749999999999993,0.0055105240778867935,0.04345792137524507,12178308823.52941,255,17
2tier,64,16,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,256,28
3tier_nb,16,11,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,28,1
3tier_nb,16,11,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,56,1
3tier_nb,16,11,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,110,2
3tier_nb,16,11,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,210,3
3tier_nb,16,11,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,382,3
3tier_nb,16,11,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,620,6
3tier_os2,16,11,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,28,1
3tier_os2,16,11,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,56,1
3tier_os2,16,11,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,110,2
3tier_os2,16,11,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,210,3
3tier_os2,16,11,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,382,3
3tier_os2,16,11,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,620,6
3tier_os4,16,11,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,28,1
3tier_os4,16,11,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,56,1
3tier_os4,16,11,4,0.010749999999999963,0.006135667565714285,0.752050593495363,10937500000.0,110,2
3tier_os4,16,11,8,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,210,3
3tier_os4,16,11,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,382,3
3tier_os4,16,11,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,620,6
2tier,16,11,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,28,1
2tier,16,11,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,49,2
2tier,16,11,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,81,4
2tier,16,11,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,133,6
2tier,16,11,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,161,7
2tier,16,11,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,174,12
3tier_nb,64,11,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,115,2
3tier_nb,64,11,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,218,2
3tier_nb,64,11,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,419,4
3tier_nb,64,11,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,758,4
3tier_nb,64,11,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1204,7
3tier_nb,64,11,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1651,10
3tier_os2,64,11,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,115,2
3tier_os2,64,11,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,218,2
3tier_os2,64,11,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,419,4
3tier_os2,64,11,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,758,4
3tier_os2,64,11,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1204,7
3tier_os2,64,11,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1651,10
3tier_os4,64,11,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,115,2
3tier_os4,64,11,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,218,2
3tier_os4,64,11,4,0.021500000000000102,0.01227133513142857,0.7520505934953774,5468750000.0,419,4
3tier_os4,64,11,8,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,758,4
3tier_os4,64,11,16,0.009399999999999971,0.005992977622325581,0.5685024360815636,11197916666.666668,1204,7
3tier_os4,64,11,32,0.006749999999999987,0.005471295918471337,0.23371137306093925,12265625000.0,1651,10
2tier,64,11,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,100,4
2tier,64,11,2,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,154,6
2tier,64,11,4,0.009399999999999971,0.007158278826666666,0.3131648302078207,9375000000.0,203,7
2tier,64,11,8,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,229,12
2tier,64,11,16,0.006399999999999989,0.005691382304032821,0.12450713343664388,11791311919.504644,240,19
2tier,64,11,32,0.005749999999999993,0.0054590238528598135,0.053301864029728696,12293198529.411764,240,34
3tier_nb,16,17,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,30,1
3tier_nb,16,17,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_nb,16,17,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,118,2
3tier_nb,16,17,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,214,2
3tier_nb,16,17,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,401,4
3tier_nb,16,17,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,708,6
3tier_os2,16,17,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,30,1
3tier_os2,16,17,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,60,1
3tier_os2,16,17,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,118,2
3tier_os2,16,17,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,214,2
3tier_os2,16,17,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,401,4
3tier_os2,16,17,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,708,6
3tier_os4,16,17,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,30,1
3tier_os4,16,17,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,60,1
3tier_os4,16,17,4,0.010749999999999963,0.007158278826666666,0.501757651567454,9375000000.0,118,2
3tier_os4,16,17,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,214,2
3tier_os4,16,17,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,401,4
3tier_os4,16,17,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,708,6
2tier,16,17,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,28,2
2tier,16,17,2,0.008099999999999979,0.00805306368,0.005828380584714132,8333333333.333333,52,3
2tier,16,17,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,89,4
2tier,16,17,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,132,5
2tier,16,17,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,172,9
2tier,16,17,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,192,15
3tier_nb,64,17,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,112,2
3tier_nb,64,17,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,221,2
3tier_nb,64,17,4,0.006749999999999987,0.0059652323555555555,0.13155692815780418,11250000000.0,415,3
3tier_nb,64,17,8,0.006049999999999991,0.0056845155388235286,0.06429474221335374,11805555555.555557,731,4
3tier_nb,64,17,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1151,6
3tier_nb,64,17,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1599,9
3tier_os2,64,17,1,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,112,2
3tier_os2,64,17,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,221,2
3tier_os2,64,17,4,0.008099999999999979,0.006442450944,0.25728547573089267,10416666666.666666,415,3
3tier_os2,64,17,8,0.006049999999999991,0.0056845155388235286,0.06429474221335374,11805555555.555557,731,4
3tier_os2,64,17,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1151,6
3tier_os2,64,17,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,1599,9
3tier_os4,64,17,1,0.04295000000000072,0.04294967296,7.614493386709498e-06,1562500000.0,112,2
3tier_os4,64,17,2,0.021500000000000102,0.02147483648,0.0011717677116442893,3125000000.0,221,2
3tier_os4,64,17,4,0.01614999999999995,0.01171354717090909,0.3787454615036603,5729166666.666667,415,3
3tier_os4,64,17,8,0.010749999999999963,0.007809031447272728,0.3766111806034993,8593750000.0,731,4
3tier_os4,64,17,16,0.008099999999999979,0.005856773585454546,0.3830140233039818,11458333333.333332,1151,6
3tier_os4,64,17,32,0.006049999999999991,0.0054443247414084515,0.11124892201688374,12326388888.888887,1599,9
2tier,64,17,1,0.01614999999999995,0.01610612736,0.002723972002661945,4166666666.6666665,99,3
2tier,64,17,2,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,156,4
2tier,64,17,4,0.009399999999999971,0.008541128145454546,0.10055719103131633,7857142857.142857,208,7
2tier,64,17,8,0.007399999999999983,0.006471868528219178,0.14341012456200075,10369318181.818182,250,11
2tier,64,17,16,0.006399999999999989,0.005647361842491349,0.1332725223742015,11883223684.210527,256,19
2tier,64,17,32,0.006049999999999991,0.005541893285161292,0.09168468043207922,12109374999.999996,256,36
3tier_nb,16,19,1,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,32,1
3tier_nb,16,19,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_nb,16,19,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,121,2
3tier_nb,16,19,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,229,3
3tier_nb,16,19,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,428,3
3tier_nb,16,19,32,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,729,5
3tier_os2,16,19,1,0.010749999999999963,0.01073741824,0.0011717677116360736,6250000000.0,32,1
3tier_os2,16,19,2,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,64,1
3tier_os2,16,19,4,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,121,2
3tier_os2,16,19,8,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,229,3
3tier_os2,16,19,16,0.005399999999999995,0.00536870912,0.005828380584715909,12500000000.0,428,3
