run,seed,flows_per_neighbor,ring_size,affected_fraction,completion_time_s
177,1760049055,8,16,0.5,0.03405000000000046
177,1760049055,4,64,0.0,0.021500000000000102
177,1760049055,4,64,0.1,0.03150000000000039
177,1760049055,4,64,0.3,0.033850000000000456
177,1760049055,4,64,0.5,0.037300000000000555
177,1760049055,8,4,0.0,0.021500000000000102
177,1760049055,8,4,0.1,0.021500000000000102
177,1760049055,8,4,0.3,0.021500000000000102
177,1760049055,8,4,0.5,0.021500000000000102
178,1770049056,1,4,0.0,0.021500000000000102
178,1770049056,1,4,0.1,0.021500000000000102
178,1770049056,1,4,0.3,0.021500000000000102
178,1770049056,1,4,0.5,0.021500000000000102
178,1770049056,1,8,0.0,0.021500000000000102
178,1770049056,1,8,0.1,0.021500000000000102
178,1770049056,1,8,0.3,0.021500000000000102
178,1770049056,1,8,0.5,0.021500000000000102
178,1770049056,2,8,0.0,0.021500000000000102
178,1770049056,2,8,0.1,0.021500000000000102
178,1770049056,2,8,0.3,0.021500000000000102
178,1770049056,2,8,0.5,0.021500000000000102
178,1770049056,2,16,0.0,0.021500000000000102
178,1770049056,2,16,0.1,0.032450000000000416
178,1770049056,2,16,0.3,0.035250000000000496
178,1770049056,2,16,0.5,0.03295000000000043
178,1770049056,1,64,0.0,0.021500000000000102
178,1770049056,1,64,0.1,0.021500000000000102
178,1770049056,1,64,0.3,0.0494500000000009
178,1770049056,1,64,0.5,0.06480000000000102
178,1770049056,2,4,0.0,0.021500000000000102
178,1770049056,2,4,0.1,0.021500000000000102
178,1770049056,2,4,0.3,0.021500000000000102
178,1770049056,2,4,0.5,0.021500000000000102
178,1770049056,1,16,0.0,0.021500000000000102
178,1770049056,1,16,0.1,0.021500000000000102
178,1770049056,1,16,0.3,0.021500000000000102
178,1770049056,1,16,0.5,0.05800000000000115
178,1770049056,1,32,0.0,0.021500000000000102
178,1770049056,1,32,0.1,0.04275000000000071
178,1770049056,1,32,0.3,0.05450000000000105
178,1770049056,1,32,0.5,0.05800000000000115
178,1770049056,4,4,0.0,0.021500000000000102
178,1770049056,4,4,0.1,0.021500000000000102
178,1770049056,4,4,0.3,0.021500000000000102
178,1770049056,4,4,0.5,0.021500000000000102
178,1770049056,4,8,0.0,0.021500000000000102
178,1770049056,4,8,0.1,0.021500000000000102
178,1770049056,4,8,0.3,0.021500000000000102
178,1770049056,4,8,0.5,0.021500000000000102
177,1760049055,8,32,0.0,0.021500000000000102
177,1760049055,8,32,0.1,0.021900000000000114
177,1760049055,8,32,0.3,0.02765000000000028
177,1760049055,8,32,0.5,0.02525000000000021
177,1760049055,8,64,0.0,0.021500000000000102
177,1760049055,8,64,0.1,0.021900000000000114
177,1760049055,8,64,0.3,0.026800000000000254
177,1760049055,8,64,0.5,0.028600000000000306
178,1770049056,4,16,0.0,0.021500000000000102
178,1770049056,4,16,0.1,0.02175000000000011
178,1770049056,4,16,0.3,0.026050000000000233
178,1770049056,4,16,0.5,0.0283500000000003
178,1770049056,4,32,0.0,0.021500000000000102
178,1770049056,4,32,0.1,0.02810000000000029
178,1770049056,4,32,0.3,0.040450000000000645
178,1770049056,4,32,0.5,0.0283500000000003
178,1770049056,2,32,0.0,0.021500000000000102
178,1770049056,2,32,0.1,0.056800000000001113
178,1770049056,2,32,0.3,0.056550000000001106
178,1770049056,2,32,0.5,0.03715000000000055
178,1770049056,2,64,0.0,0.021500000000000102
178,1770049056,2,64,0.1,0.027150000000000264
178,1770049056,2,64,0.3,0.039750000000000625
178,1770049056,2,64,0.5,0.04300000000000072
178,1770049056,8,8,0.0,0.021500000000000102
178,1770049056,8,8,0.1,0.021500000000000102
178,1770049056,8,8,0.3,0.021500000000000102
178,1770049056,8,8,0.5,0.021500000000000102
178,1770049056,8,16,0.0,0.021500000000000102
178,1770049056,8,16,0.1,0.02740000000000027
178,1770049056,8,16,0.3,0.02425000000000018
178,1770049056,8,16,0.5,0.026850000000000256
178,1770049056,4,64,0.0,0.021500000000000102
178,1770049056,4,64,0.1,0.024800000000000197
178,1770049056,4,64,0.3,0.033800000000000455
178,1770049056,4,64,0.5,0.03745000000000056
178,1770049056,8,4,0.0,0.021500000000000102
178,1770049056,8,4,0.1,0.021500000000000102
178,1770049056,8,4,0.3,0.021500000000000102
178,1770049056,8,4,0.5,0.021500000000000102
179,1780049057,1,4,0.0,0.021500000000000102
179,1780049057,1,4,0.1,0.021500000000000102
179,1780049057,1,4,0.3,0.021500000000000102
179,1780049057,1,4,0.5,0.021500000000000102
179,1780049057,1,8,0.0,0.021500000000000102
179,1780049057,1,8,0.1,0.021500000000000102
179,1780049057,1,8,0.3,0.021500000000000102
179,1780049057,1,8,0.5,0.021500000000000102
179,1780049057,2,8,0.0,0.021500000000000102
179,1780049057,2,8,0.1,0.021500000000000102
179,1780049057,2,8,0.3,0.021500000000000102
179,1780049057,2,8,0.5,0.021500000000000102
179,1780049057,2,16,0.0,0.021500000000000102
179,1780049057,2,16,0.1,0.021500000000000102
179,1780049057,2,16,0.3,0.031050000000000376
179,1780049057,2,16,0.5,0.03215000000000041
179,1780049057,1,64,0.0,0.021500000000000102
179,1780049057,1,64,0.1,0.03495000000000049
179,1780049057,1,64,0.3,0.06805000000000067
179,1780049057,1,64,0.5,0.06045000000000122
179,1780049057,2,4,0.0,0.021500000000000102
179,1780049057,2,4,0.1,0.021500000000000102
179,1780049057,2,4,0.3,0.021500000000000102
179,1780049057,2,4,0.5,0.021500000000000102
179,1780049057,1,16,0.0,0.021500000000000102
179,1780049057,1,16,0.1,0.021500000000000102
179,1780049057,1,16,0.3,0.03015000000000035
179,1780049057,1,16,0.5,0.07355000000000006
179,1780049057,1,32,0.0,0.021500000000000102
179,1780049057,1,32,0.1,0.021500000000000102
179,1780049057,1,32,0.3,0.0354500000000005
179,1780049057,1,32,0.5,0.07355000000000006
178,1770049056,8,32,0.0,0.021500000000000102
178,1770049056,8,32,0.1,0.0249000000000002
178,1770049056,8,32,0.3,0.0319500000000004
178,1770049056,8,32,0.5,0.028250000000000296
178,1770049056,8,64,0.0,0.021500000000000102
178,1770049056,8,64,0.1,0.024450000000000187
178,1770049056,8,64,0.3,0.027800000000000283
178,1770049056,8,64,0.5,0.028250000000000296
179,1780049057,4,4,0.0,0.021500000000000102
179,1780049057,4,4,0.1,0.021500000000000102
179,1780049057,4,4,0.3,0.021500000000000102
179,1780049057,4,4,0.5,0.021500000000000102
179,1780049057,4,8,0.0,0.021500000000000102
179,1780049057,4,8,0.1,0.021500000000000102
179,1780049057,4,8,0.3,0.021500000000000102
179,1780049057,4,8,0.5,0.021500000000000102
179,1780049057,2,32,0.0,0.021500000000000102
179,1780049057,2,32,0.1,0.021500000000000102
179,1780049057,2,32,0.3,0.031050000000000376
179,1780049057,2,32,0.5,0.06155000000000125
179,1780049057,2,64,0.0,0.021500000000000102
179,1780049057,2,64,0.1,0.027200000000000266
179,1780049057,2,64,0.3,0.04655000000000082
179,1780049057,2,64,0.5,0.03775000000000057
179,1780049057,4,16,0.0,0.021500000000000102
179,1780049057,4,16,0.1,0.021500000000000102
179,1780049057,4,16,0.3,0.025700000000000223
179,1780049057,4,16,0.5,0.039050000000000605
179,1780049057,4,32,0.0,0.021500000000000102
179,1780049057,4,32,0.1,0.021500000000000102
179,1780049057,4,32,0.3,0.026900000000000257
179,1780049057,4,32,0.5,0.04450000000000076
179,1780049057,8,8,0.0,0.021500000000000102
179,1780049057,8,8,0.1,0.021500000000000102
179,1780049057,8,8,0.3,0.021500000000000102
179,1780049057,8,8,0.5,0.021500000000000102
179,1780049057,8,16,0.0,0.021500000000000102
179,1780049057,8,16,0.1,0.021500000000000102
179,1780049057,8,16,0.3,0.030250000000000353
179,1780049057,8,16,0.5,0.03720000000000055
179,1780049057,4,64,0.0,0.021500000000000102
179,1780049057,4,64,0.1,0.02390000000000017
179,1780049057,4,64,0.3,0.025050000000000204
179,1780049057,4,64,0.5,0.037300000000000555
179,1780049057,8,4,0.0,0.021500000000000102
179,1780049057,8,4,0.1,0.021500000000000102
179,1780049057,8,4,0.3,0.021500000000000102
179,1780049057,8,4,0.5,0.021500000000000102
180,1790049058,1,4,0.0,0.021500000000000102
180,1790049058,1,4,0.1,0.021500000000000102
180,1790049058,1,4,0.3,0.021500000000000102
180,1790049058,1,4,0.5,0.021500000000000102
180,1790049058,1,8,0.0,0.021500000000000102
180,1790049058,1,8,0.1,0.021500000000000102
180,1790049058,1,8,0.3,0.021500000000000102
180,1790049058,1,8,0.5,0.021500000000000102
180,1790049058,2,8,0.0,0.021500000000000102
180,1790049058,2,8,0.1,0.021500000000000102
180,1790049058,2,8,0.3,0.021500000000000102
180,1790049058,2,8,0.5,0.021500000000000102
180,1790049058,2,16,0.0,0.021500000000000102
180,1790049058,2,16,0.1,0.03020000000000035
180,1790049058,2,16,0.3,0.041850000000000685
180,1790049058,2,16,0.5,0.037600000000000564
180,1790049058,1,64,0.0,0.021500000000000102
180,1790049058,1,64,0.1,0.06230000000000127
180,1790049058,1,64,0.3,0.06165000000000125
180,1790049058,1,64,0.5,0.07844999999999952
180,1790049058,2,4,0.0,0.021500000000000102
180,1790049058,2,4,0.1,0.021500000000000102
180,1790049058,2,4,0.3,0.021500000000000102
180,1790049058,2,4,0.5,0.021500000000000102
180,1790049058,1,16,0.0,0.021500000000000102
180,1790049058,1,16,0.1,0.037350000000000556
180,1790049058,1,16,0.3,0.08294999999999902
180,1790049058,1,16,0.5,0.07200000000000023
180,1790049058,1,32,0.0,0.021500000000000102
180,1790049058,1,32,0.1,0.034150000000000465
180,1790049058,1,32,0.3,0.08294999999999902
180,1790049058,1,32,0.5,0.07200000000000023
179,1780049057,8,32,0.0,0.021500000000000102
179,1780049057,8,32,0.1,0.021850000000000112
179,1780049057,8,32,0.3,0.024400000000000185
179,1780049057,8,32,0.5,0.0319000000000004
179,1780049057,8,64,0.0,0.021500000000000102
179,1780049057,8,64,0.1,0.02350000000000016
179,1780049057,8,64,0.3,0.024400000000000185
179,1780049057,8,64,0.5,0.026750000000000253
180,1790049058,4,4,0.0,0.021500000000000102
180,1790049058,4,4,0.1,0.021500000000000102
180,1790049058,4,4,0.3,0.021500000000000102
180,1790049058,4,4,0.5,0.021500000000000102
180,1790049058,4,8,0.0,0.021500000000000102
180,1790049058,4,8,0.1,0.021500000000000102
180,1790049058,4,8,0.3,0.021500000000000102
180,1790049058,4,8,0.5,0.021500000000000102
180,1790049058,2,32,0.0,0.021500000000000102
180,1790049058,2,32,0.1,0.03020000000000035
180,1790049058,2,32,0.3,0.041850000000000685
180,1790049058,2,32,0.5,0.042850000000000714
180,1790049058,2,64,0.0,0.021500000000000102
180,1790049058,2,64,0.1,0.03020000000000035
180,1790049058,2,64,0.3,0.041850000000000685
180,1790049058,2,64,0.5,0.042850000000000714
180,1790049058,8,8,0.0,0.021500000000000102
180,1790049058,8,8,0.1,0.021500000000000102
180,1790049058,8,8,0.3,0.021500000000000102
180,1790049058,8,8,0.5,0.021500000000000102
180,1790049058,8,16,0.0,0.021500000000000102
180,1790049058,8,16,0.1,0.02390000000000017
180,1790049058,8,16,0.3,0.021950000000000115
180,1790049058,8,16,0.5,0.029250000000000324
180,1790049058,4,16,0.0,0.021500000000000102
180,1790049058,4,16,0.1,0.02415000000000018
180,1790049058,4,16,0.3,0.02705000000000026
180,1790049058,4,16,0.5,0.02870000000000031
180,1790049058,4,32,0.0,0.021500000000000102
180,1790049058,4,32,0.1,0.028550000000000304
180,1790049058,4,32,0.3,0.037350000000000556
180,1790049058,4,32,0.5,0.03715000000000055
180,1790049058,4,64,0.0,0.021500000000000102
180,1790049058,4,64,0.1,0.028200000000000294
180,1790049058,4,64,0.3,0.043950000000000745
180,1790049058,4,64,0.5,0.040800000000000655
180,1790049058,8,4,0.0,0.021500000000000102
180,1790049058,8,4,0.1,0.021500000000000102
180,1790049058,8,4,0.3,0.021500000000000102
180,1790049058,8,4,0.5,0.021500000000000102
181,1800049059,1,4,0.0,0.021500000000000102
181,1800049059,1,4,0.1,0.021500000000000102
181,1800049059,1,4,0.3,0.021500000000000102
181,1800049059,1,4,0.5,0.021500000000000102
181,1800049059,1,8,0.0,0.021500000000000102
181,1800049059,1,8,0.1,0.021500000000000102
181,1800049059,1,8,0.3,0.021500000000000102
181,1800049059,1,8,0.5,0.021500000000000102
181,1800049059,2,8,0.0,0.021500000000000102
181,1800049059,2,8,0.1,0.021500000000000102
181,1800049059,2,8,0.3,0.021500000000000102
181,1800049059,2,8,0.5,0.021500000000000102
181,1800049059,2,16,0.0,0.021500000000000102
181,1800049059,2,16,0.1,0.027850000000000284
181,1800049059,2,16,0.3,0.03305000000000043
181,1800049059,2,16,0.5,0.028900000000000314
181,1800049059,1,16,0.0,0.021500000000000102
181,1800049059,1,16,0.1,0.027550000000000276
181,1800049059,1,16,0.3,0.033150000000000436
181,1800049059,1,16,0.5,0.04555000000000079
181,1800049059,1,32,0.0,0.021500000000000102
181,1800049059,1,32,0.1,0.05395000000000103
181,1800049059,1,32,0.3,0.08829999999999844
181,1800049059,1,32,0.5,0.04545000000000079
181,1800049059,1,64,0.0,0.021500000000000102
181,1800049059,1,64,0.1,0.06225000000000127
181,1800049059,1,64,0.3,0.0758999999999998
181,1800049059,1,64,0.5,0.0722500000000002
181,1800049059,2,4,0.0,0.021500000000000102
181,1800049059,2,4,0.1,0.021500000000000102
181,1800049059,2,4,0.3,0.021500000000000102
181,1800049059,2,4,0.5,0.021500000000000102
180,1790049058,8,32,0.0,0.021500000000000102
180,1790049058,8,32,0.1,0.023050000000000147
180,1790049058,8,32,0.3,0.025100000000000205
180,1790049058,8,32,0.5,0.026050000000000233
180,1790049058,8,64,0.0,0.021500000000000102
180,1790049058,8,64,0.1,0.024000000000000174
180,1790049058,8,64,0.3,0.025800000000000226
180,1790049058,8,64,0.5,0.026050000000000233
181,1800049059,4,4,0.0,0.021500000000000102
181,1800049059,4,4,0.1,0.021500000000000102
181,1800049059,4,4,0.3,0.021500000000000102
181,1800049059,4,4,0.5,0.021500000000000102
181,1800049059,4,8,0.0,0.021500000000000102
181,1800049059,4,8,0.1,0.021500000000000102
181,1800049059,4,8,0.3,0.021500000000000102
181,1800049059,4,8,0.5,0.021500000000000102
181,1800049059,2,32,0.0,0.021500000000000102
181,1800049059,2,32,0.1,0.03810000000000058
181,1800049059,2,32,0.3,0.03480000000000048
181,1800049059,2,32,0.5,0.052850000000001
181,1800049059,2,64,0.0,0.021500000000000102
181,1800049059,2,64,0.1,0.03090000000000037
181,1800049059,2,64,0.3,0.037350000000000556
181,1800049059,2,64,0.5,0.04210000000000069
181,1800049059,4,16,0.0,0.021500000000000102
181,1800049059,4,16,0.1,0.02630000000000024
181,1800049059,4,16,0.3,0.02810000000000029
181,1800049059,4,16,0.5,0.03015000000000035
181,1800049059,4,32,0.0,0.021500000000000102
181,1800049059,4,32,0.1,0.029700000000000337
181,1800049059,4,32,0.3,0.04015000000000064
181,1800049059,4,32,0.5,0.024100000000000177
181,1800049059,8,8,0.0,0.021500000000000102
181,1800049059,8,8,0.1,0.021500000000000102
181,1800049059,8,8,0.3,0.021500000000000102
181,1800049059,8,8,0.5,0.021500000000000102
181,1800049059,8,16,0.0,0.021500000000000102
181,1800049059,8,16,0.1,0.02180000000000011
181,1800049059,8,16,0.3,0.05105000000000095
181,1800049059,8,16,0.5,0.027950000000000287
181,1800049059,4,64,0.0,0.021500000000000102
181,1800049059,4,64,0.1,0.035550000000000505
181,1800049059,4,64,0.3,0.044250000000000754
181,1800049059,4,64,0.5,0.033800000000000455
181,1800049059,8,4,0.0,0.021500000000000102
181,1800049059,8,4,0.1,0.021500000000000102
181,1800049059,8,4,0.3,0.021500000000000102
181,1800049059,8,4,0.5,0.021500000000000102
182,1810049060,1,4,0.0,0.021500000000000102
182,1810049060,1,4,0.1,0.021500000000000102
182,1810049060,1,4,0.3,0.021500000000000102
182,1810049060,1,4,0.5,0.021500000000000102
182,1810049060,1,8,0.0,0.021500000000000102
182,1810049060,1,8,0.1,0.021500000000000102
182,1810049060,1,8,0.3,0.021500000000000102
182,1810049060,1,8,0.5,0.021500000000000102
182,1810049060,2,8,0.0,0.021500000000000102
182,1810049060,2,8,0.1,0.021500000000000102
182,1810049060,2,8,0.3,0.021500000000000102
182,1810049060,2,8,0.5,0.021500000000000102
182,1810049060,2,16,0.0,0.021500000000000102
182,1810049060,2,16,0.1,0.031400000000000386
182,1810049060,2,16,0.3,0.027600000000000277
182,1810049060,2,16,0.5,0.04270000000000071
182,1810049060,1,64,0.0,0.021500000000000102
182,1810049060,1,64,0.1,0.03440000000000047
182,1810049060,1,64,0.3,0.043900000000000744
182,1810049060,1,64,0.5,0.05840000000000116
182,1810049060,2,4,0.0,0.021500000000000102
182,1810049060,2,4,0.1,0.021500000000000102
182,1810049060,2,4,0.3,0.021500000000000102
182,1810049060,2,4,0.5,0.021500000000000102
182,1810049060,1,16,0.0,0.021500000000000102
182,1810049060,1,16,0.1,0.04035000000000064
182,1810049060,1,16,0.3,0.0458000000000008
182,1810049060,1,16,0.5,0.04380000000000074
182,1810049060,1,32,0.0,0.021500000000000102
182,1810049060,1,32,0.1,0.04035000000000064
182,1810049060,1,32,0.3,0.050900000000000944
182,1810049060,1,32,0.5,0.07854999999999951
182,1810049060,4,4,0.0,0.021500000000000102
182,1810049060,4,4,0.1,0.021500000000000102
182,1810049060,4,4,0.3,0.021500000000000102
182,1810049060,4,4,0.5,0.021500000000000102
182,1810049060,4,8,0.0,0.021500000000000102
182,1810049060,4,8,0.1,0.021500000000000102
182,1810049060,4,8,0.3,0.021500000000000102
182,1810049060,4,8,0.5,0.021500000000000102
181,1800049059,8,32,0.0,0.021500000000000102
181,1800049059,8,32,0.1,0.023450000000000158
181,1800049059,8,32,0.3,0.026550000000000247
181,1800049059,8,32,0.5,0.0283500000000003
181,1800049059,8,64,0.0,0.021500000000000102
181,1800049059,8,64,0.1,0.024050000000000175
181,1800049059,8,64,0.3,0.026550000000000247
181,1800049059,8,64,0.5,0.02665000000000025
182,1810049060,2,32,0.0,0.021500000000000102
182,1810049060,2,32,0.1,0.031400000000000386
182,1810049060,2,32,0.3,0.04020000000000064
182,1810049060,2,32,0.5,0.04070000000000065
182,1810049060,2,64,0.0,0.021500000000000102
182,1810049060,2,64,0.1,0.031400000000000386
182,1810049060,2,64,0.3,0.03340000000000044
182,1810049060,2,64,0.5,0.04070000000000065
182,1810049060,4,16,0.0,0.021500000000000102
182,1810049060,4,16,0.1,0.026900000000000257
182,1810049060,4,16,0.3,0.024450000000000187
182,1810049060,4,16,0.5,0.034200000000000466
182,1810049060,4,32,0.0,0.021500000000000102
182,1810049060,4,32,0.1,0.02315000000000015
182,1810049060,4,32,0.3,0.03165000000000039
182,1810049060,4,32,0.5,0.030600000000000363
182,1810049060,8,8,0.0,0.021500000000000102
182,1810049060,8,8,0.1,0.021500000000000102
182,1810049060,8,8,0.3,0.021500000000000102
182,1810049060,8,8,0.5,0.021500000000000102
182,1810049060,8,16,0.0,0.021500000000000102
182,1810049060,8,16,0.1,0.03220000000000041
182,1810049060,8,16,0.3,0.023700000000000165
182,1810049060,8,16,0.5,0.031750000000000396
183,1820049061,1,4,0.0,0.021500000000000102
183,1820049061,1,4,0.1,0.021500000000000102
183,1820049061,1,4,0.3,0.021500000000000102
183,1820049061,1,4,0.5,0.021500000000000102
183,1820049061,1,8,0.0,0.021500000000000102
183,1820049061,1,8,0.1,0.021500000000000102
183,1820049061,1,8,0.3,0.021500000000000102
183,1820049061,1,8,0.5,0.021500000000000102
182,1810049060,4,64,0.0,0.021500000000000102
182,1810049060,4,64,0.1,0.030600000000000363
182,1810049060,4,64,0.3,0.030000000000000346
182,1810049060,4,64,0.5,0.042150000000000694
182,1810049060,8,4,0.0,0.021500000000000102
182,1810049060,8,4,0.1,0.021500000000000102
182,1810049060,8,4,0.3,0.021500000000000102
182,1810049060,8,4,0.5,0.021500000000000102
183,1820049061,2,8,0.0,0.021500000000000102
183,1820049061,2,8,0.1,0.021500000000000102
183,1820049061,2,8,0.3,0.021500000000000102
183,1820049061,2,8,0.5,0.021500000000000102
183,1820049061,2,16,0.0,0.021500000000000102
183,1820049061,2,16,0.1,0.0248500000000002
183,1820049061,2,16,0.3,0.03010000000000035
183,1820049061,2,16,0.5,0.04135000000000067
183,1820049061,1,64,0.0,0.021500000000000102
183,1820049061,1,64,0.1,0.05420000000000104
183,1820049061,1,64,0.3,0.05000000000000092
183,1820049061,1,64,0.5,0.08554999999999874
183,1820049061,2,4,0.0,0.021500000000000102
183,1820049061,2,4,0.1,0.021500000000000102
183,1820049061,2,4,0.3,0.021500000000000102
183,1820049061,2,4,0.5,0.021500000000000102
183,1820049061,1,16,0.0,0.021500000000000102
183,1820049061,1,16,0.1,0.021500000000000102
183,1820049061,1,16,0.3,0.037600000000000564
183,1820049061,1,16,0.5,0.06730000000000075
183,1820049061,1,32,0.0,0.021500000000000102
183,1820049061,1,32,0.1,0.028550000000000304
183,1820049061,1,32,0.3,0.04120000000000067
183,1820049061,1,32,0.5,0.0804999999999993
182,1810049060,8,32,0.0,0.021500000000000102
182,1810049060,8,32,0.1,0.023650000000000164
182,1810049060,8,32,0.3,0.02700000000000026
182,1810049060,8,32,0.5,0.027550000000000276
182,1810049060,8,64,0.0,0.021500000000000102
182,1810049060,8,64,0.1,0.0248500000000002
182,1810049060,8,64,0.3,0.026100000000000234
182,1810049060,8,64,0.5,0.03215000000000041
183,1820049061,4,4,0.0,0.021500000000000102
183,1820049061,4,4,0.1,0.021500000000000102
183,1820049061,4,4,0.3,0.021500000000000102
183,1820049061,4,4,0.5,0.021500000000000102
183,1820049061,4,8,0.0,0.021500000000000102
183,1820049061,4,8,0.1,0.021500000000000102
183,1820049061,4,8,0.3,0.021500000000000102
183,1820049061,4,8,0.5,0.021500000000000102
183,1820049061,2,32,0.0,0.021500000000000102
183,1820049061,2,32,0.1,0.030950000000000373
183,1820049061,2,32,0.3,0.03635000000000053
183,1820049061,2,32,0.5,0.035900000000000515
183,1820049061,2,64,0.0,0.021500000000000102
183,1820049061,2,64,0.1,0.030950000000000373
183,1820049061,2,64,0.3,0.03355000000000045
183,1820049061,2,64,0.5,0.04335000000000073
183,1820049061,4,16,0.0,0.021500000000000102
183,1820049061,4,16,0.1,0.022050000000000118
183,1820049061,4,16,0.3,0.033800000000000455
183,1820049061,4,16,0.5,0.03165000000000039
183,1820049061,4,32,0.0,0.021500000000000102
183,1820049061,4,32,0.1,0.022050000000000118
183,1820049061,4,32,0.3,0.03255000000000042
183,1820049061,4,32,0.5,0.03165000000000039
183,1820049061,8,8,0.0,0.021500000000000102
183,1820049061,8,8,0.1,0.021500000000000102
183,1820049061,8,8,0.3,0.021500000000000102
183,1820049061,8,8,0.5,0.021500000000000102
183,1820049061,8,16,0.0,0.021500000000000102
183,1820049061,8,16,0.1,0.022650000000000135
183,1820049061,8,16,0.3,0.02700000000000026
183,1820049061,8,16,0.5,0.03090000000000037
183,1820049061,4,64,0.0,0.021500000000000102
183,1820049061,4,64,0.1,0.024050000000000175
183,1820049061,4,64,0.3,0.04365000000000074
183,1820049061,4,64,0.5,0.03635000000000053
183,1820049061,8,4,0.0,0.021500000000000102
183,1820049061,8,4,0.1,0.021500000000000102
183,1820049061,8,4,0.3,0.021500000000000102
183,1820049061,8,4,0.5,0.021500000000000102
184,1830049062,1,4,0.0,0.021500000000000102
184,1830049062,1,4,0.1,0.021500000000000102
184,1830049062,1,4,0.3,0.021500000000000102
184,1830049062,1,4,0.5,0.021500000000000102
184,1830049062,1,8,0.0,0.021500000000000102
184,1830049062,1,8,0.1,0.021500000000000102
184,1830049062,1,8,0.3,0.021500000000000102
184,1830049062,1,8,0.5,0.021500000000000102
184,1830049062,2,8,0.0,0.021500000000000102
184,1830049062,2,8,0.1,0.021500000000000102
184,1830049062,2,8,0.3,0.021500000000000102
184,1830049062,2,8,0.5,0.021500000000000102
184,1830049062,2,16,0.0,0.021500000000000102
184,1830049062,2,16,0.1,0.025350000000000213
184,1830049062,2,16,0.3,0.021500000000000102
184,1830049062,2,16,0.5,0.042550000000000705
184,1830049062,1,64,0.0,0.021500000000000102
184,1830049062,1,64,0.1,0.02245000000000013
184,1830049062,1,64,0.3,0.05570000000000108
184,1830049062,1,64,0.5,0.06305000000000122
184,1830049062,2,4,0.0,0.021500000000000102
184,1830049062,2,4,0.1,0.021500000000000102
184,1830049062,2,4,0.3,0.021500000000000102
184,1830049062,2,4,0.5,0.021500000000000102
184,1830049062,1,16,0.0,0.021500000000000102
184,1830049062,1,16,0.1,0.025400000000000214
184,1830049062,1,16,0.3,0.021500000000000102
184,1830049062,1,16,0.5,0.06450000000000106
184,1830049062,1,32,0.0,0.021500000000000102
184,1830049062,1,32,0.1,0.021500000000000102
184,1830049062,1,32,0.3,0.047450000000000846
184,1830049062,1,32,0.5,0.06450000000000106
183,1820049061,8,32,0.0,0.021500000000000102
183,1820049061,8,32,0.1,0.022400000000000128
183,1820049061,8,32,0.3,0.026800000000000254
183,1820049061,8,32,0.5,0.027950000000000287
183,1820049061,8,64,0.0,0.021500000000000102
183,1820049061,8,64,0.1,0.022400000000000128
183,1820049061,8,64,0.3,0.03115000000000038
183,1820049061,8,64,0.5,0.02665000000000025
184,1830049062,4,4,0.0,0.021500000000000102
184,1830049062,4,4,0.1,0.021500000000000102
184,1830049062,4,4,0.3,0.021500000000000102
184,1830049062,4,4,0.5,0.021500000000000102
184,1830049062,4,8,0.0,0.021500000000000102
184,1830049062,4,8,0.1,0.021500000000000102
184,1830049062,4,8,0.3,0.021500000000000102
184,1830049062,4,8,0.5,0.021500000000000102
184,1830049062,2,32,0.0,0.021500000000000102
184,1830049062,2,32,0.1,0.021500000000000102
184,1830049062,2,32,0.3,0.033500000000000446
184,1830049062,2,32,0.5,0.042550000000000705
184,1830049062,2,64,0.0,0.021500000000000102
184,1830049062,2,64,0.1,0.03430000000000047
184,1830049062,2,64,0.3,0.03045000000000036
184,1830049062,2,64,0.5,0.042550000000000705
184,1830049062,4,16,0.0,0.021500000000000102
184,1830049062,4,16,0.1,0.02280000000000014
184,1830049062,4,16,0.3,0.021500000000000102
184,1830049062,4,16,0.5,0.02595000000000023
184,1830049062,4,32,0.0,0.021500000000000102
184,1830049062,4,32,0.1,0.021500000000000102
184,1830049062,4,32,0.3,0.034550000000000476
184,1830049062,4,32,0.5,0.030000000000000346
184,1830049062,8,8,0.0,0.021500000000000102
184,1830049062,8,8,0.1,0.021500000000000102
184,1830049062,8,8,0.3,0.021500000000000102
184,1830049062,8,8,0.5,0.021500000000000102
184,1830049062,8,16,0.0,0.021500000000000102
184,1830049062,8,16,0.1,0.021550000000000104
184,1830049062,8,16,0.3,0.023250000000000152
184,1830049062,8,16,0.5,0.026900000000000257
185,1840049063,1,4,0.0,0.021500000000000102
185,1840049063,1,4,0.1,0.021500000000000102
185,1840049063,1,4,0.3,0.021500000000000102
185,1840049063,1,4,0.5,0.021500000000000102
185,1840049063,1,8,0.0,0.021500000000000102
185,1840049063,1,8,0.1,0.021500000000000102
185,1840049063,1,8,0.3,0.021500000000000102
185,1840049063,1,8,0.5,0.021500000000000102
184,1830049062,4,64,0.0,0.021500000000000102
184,1830049062,4,64,0.1,0.03600000000000052
184,1830049062,4,64,0.3,0.03220000000000041
184,1830049062,4,64,0.5,0.03055000000000036
184,1830049062,8,4,0.0,0.021500000000000102
184,1830049062,8,4,0.1,0.021500000000000102
184,1830049062,8,4,0.3,0.021500000000000102
184,1830049062,8,4,0.5,0.021500000000000102
185,1840049063,2,8,0.0,0.021500000000000102
185,1840049063,2,8,0.1,0.021500000000000102
185,1840049063,2,8,0.3,0.021500000000000102
185,1840049063,2,8,0.5,0.021500000000000102
