fabric,P,k,seed,condition,flows,lower_bound_violations,strict_flow_fraction,mean_rate_ratio,max_rate_ratio,sum_rate_ratio,placement_digest,capacity_digest,route_digest
3tier_nb,64,2,6,hot_spot,128,0,0.203125,1.1074318174855808,1.8475973114413913,1.1783941790915051,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,697aebd1337e8888978ba6ff844ffbdf56117370782580fd824d8ea96fe5b6d5
3tier_nb,64,2,7,none,128,0,0.046875,1.015625,1.3333333333333335,1.016260162601626,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,5960be78dd82ec0464a9716bf8ca567c3858995a220499ba3f4b78a118481295
3tier_nb,64,2,7,hot_spot,128,0,0.234375,1.1005175401231704,1.8846494492195172,1.1563916752714811,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,5960be78dd82ec0464a9716bf8ca567c3858995a220499ba3f4b78a118481295
3tier_nb,64,2,8,none,128,0,0.015625,1.0052083333333333,1.3333333333333335,1.0052910052910053,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,8c1b1674eefe9c2682c2d2affc75d030c8caddedbb0b320d42bc01f44d3215c2
3tier_nb,64,2,8,hot_spot,128,0,0.171875,1.075377592372415,1.8888742026763925,1.1099484505873265,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,8c1b1674eefe9c2682c2d2affc75d030c8caddedbb0b320d42bc01f44d3215c2
3tier_nb,64,2,9,none,128,0,0.0234375,1.0078125,1.3333333333333335,1.008130081300813,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,779e5b8924ea3ed60dd47d207f0146f4c85bae8fac293c00d134a9f2dd2655b7
3tier_nb,64,2,9,hot_spot,128,0,0.1875,1.1004828779104905,2.279493625821141,1.1520015387574158,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,779e5b8924ea3ed60dd47d207f0146f4c85bae8fac293c00d134a9f2dd2655b7
3tier_nb,64,8,0,none,512,0,0.0,1.0,1.0,1.0,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,fb8820a2536a77f6774dc6e773f5e159b2c85f7a9f5f7e9327e5e1c1426bc0c9
3tier_nb,64,8,0,hot_spot,512,0,0.59765625,1.158291471056909,3.9222749551764187,1.1865420699000389,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,fb8820a2536a77f6774dc6e773f5e159b2c85f7a9f5f7e9327e5e1c1426bc0c9
3tier_nb,64,8,1,none,512,0,0.0,1.0,1.0,1.0,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,f748835133c00337711d218f23c5e9ed7e9e69f27ee9c607291670684d8feaee
3tier_nb,64,8,1,hot_spot,512,0,0.517578125,1.16011009112694,4.712915173206899,1.1920797336879956,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,f748835133c00337711d218f23c5e9ed7e9e69f27ee9c607291670684d8feaee
3tier_nb,64,8,2,none,512,0,0.0,1.0,1.0,1.0,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,1ce1f9081712214f7515bfa233fd4e4b31ebf315542c5ee42f108312fe8ae196
3tier_nb,64,8,2,hot_spot,512,0,0.552734375,1.178277501001286,3.581043800706985,1.216995421533699,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,1ce1f9081712214f7515bfa233fd4e4b31ebf315542c5ee42f108312fe8ae196
3tier_nb,64,8,3,none,512,0,0.029296875,1.001953125,1.1851851851851853,1.0019569471624266,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,4186797cd81db3d0ab8deb7f6f2f77c360d390b82641a5674cb2e40767561ce1
3tier_nb,64,8,3,hot_spot,512,0,0.56640625,1.1766154336248154,3.77898253261355,1.2157851065254355,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,4186797cd81db3d0ab8deb7f6f2f77c360d390b82641a5674cb2e40767561ce1
3tier_nb,64,8,4,none,512,0,0.0,1.0,1.0,1.0,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,8edbcd98ab42c61e205dac3ac3bd490b6156a0c31ce52e141d955d4c32daf19e
3tier_nb,64,8,4,hot_spot,512,0,0.513671875,1.130319317848429,2.6773663126834206,1.148207452535492,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,8edbcd98ab42c61e205dac3ac3bd490b6156a0c31ce52e141d955d4c32daf19e
3tier_nb,64,8,5,none,512,0,0.0,1.0,1.0,1.0,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,5d4f8e07862dbcece22ad678c67173be216b883601976db51ee0c741d232ee2a
3tier_nb,64,8,5,hot_spot,512,0,0.564453125,1.1917455588176034,5.0939410209056835,1.2390576647230724,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,5d4f8e07862dbcece22ad678c67173be216b883601976db51ee0c741d232ee2a
3tier_nb,64,8,6,none,512,0,0.0,1.0,1.0,1.0,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,6d035d8d3cbef2e46d4d773bbbe8513b3714dcbcbf06c71d4ecd5077180179cf
3tier_nb,64,8,6,hot_spot,512,0,0.509765625,1.1871949511447526,3.912244215712738,1.2322551341865955,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,6d035d8d3cbef2e46d4d773bbbe8513b3714dcbcbf06c71d4ecd5077180179cf
3tier_nb,64,8,7,none,512,0,0.0,1.0,1.0,1.0,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,9855762cbc81b8d17f70e65087cd22100c6ad2b5efdf5752a3826fc84939b611
3tier_nb,64,8,7,hot_spot,512,0,0.505859375,1.133680283038349,4.66676796978365,1.1552613411525783,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,9855762cbc81b8d17f70e65087cd22100c6ad2b5efdf5752a3826fc84939b611
3tier_nb,64,8,8,none,512,0,0.0,1.0,1.0,1.0,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,08b4e571816f3e3943d36a069976a3a3653219f0641b9d1d3589776a875b6ff2
3tier_nb,64,8,8,hot_spot,512,0,0.5703125,1.1734449827826752,3.9750920530516876,1.20543927556825,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,08b4e571816f3e3943d36a069976a3a3653219f0641b9d1d3589776a875b6ff2
3tier_nb,64,8,9,none,512,0,0.029296875,1.001953125,1.1111111111111112,1.0019569471624266,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,05152159213a5995421562f67c75e6e3780d6380dcee77836e2a129ace8e4588
3tier_nb,64,8,9,hot_spot,512,0,0.5,1.1683262754474943,4.567661011497222,1.2019378941312058,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,05152159213a5995421562f67c75e6e3780d6380dcee77836e2a129ace8e4588
3tier_nb,64,16,0,none,1024,0,0.0,1.0,1.0,1.0,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,659442d1d28acfbfdcd24f5042bb7d305051c7c2daeb94dd8621531ebb5b02a7
3tier_nb,64,16,0,hot_spot,1024,0,0.6376953125,1.1081851017313542,2.9431531072720922,1.1196200860379053,02b8b93c846ec5f679f63d5afcacddba0972d2f5532fd0d0b699941360977e2e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,659442d1d28acfbfdcd24f5042bb7d305051c7c2daeb94dd8621531ebb5b02a7
3tier_nb,64,16,1,none,1024,0,0.0,1.0,1.0,1.0,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,094d3d4638e73eb7f83baee8c10d6e3cc6956fc747d94ac532c0c93b8473935c
3tier_nb,64,16,1,hot_spot,1024,0,0.6533203125,1.1211675844650668,3.1743600316668132,1.1365202721785166,42fc3d1a36e35ae96fdc889ba4dbfb0015bb19d453abcbd93aa9c15f01b5f4c5,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,094d3d4638e73eb7f83baee8c10d6e3cc6956fc747d94ac532c0c93b8473935c
3tier_nb,64,16,2,none,1024,0,0.0,1.0,1.0,1.0,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,b182089b8248fdb3cd193d861419cf5354685718ee542b8207c682ed2934a121
3tier_nb,64,16,2,hot_spot,1024,0,0.5869140625,1.1472991259638725,4.6877004560088125,1.1717424251148976,3fa4df2aab9675a00992e2ce7174f31fe16626cae86f92405dd3b8e199b11a97,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,b182089b8248fdb3cd193d861419cf5354685718ee542b8207c682ed2934a121
3tier_nb,64,16,3,none,1024,0,0.0,1.0,1.0,1.0,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,8d20d174887534422c9426f7b15d92231d8ab95b0bcc616f119198c8260e3a1d
3tier_nb,64,16,3,hot_spot,1024,0,0.6552734375,1.127797078796027,3.142823804640776,1.1456050580506523,226e9f772c7263b0f56a583e4dce815d2ad3f5fb85f07b3e90fbce6eb4d8275c,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,8d20d174887534422c9426f7b15d92231d8ab95b0bcc616f119198c8260e3a1d
3tier_nb,64,16,4,none,1024,0,0.0,1.0,1.0,1.0,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,1b80fdcb8e3f93c71d5676acd3a63801d9a78f53f5ae64a1d3a72953b78a4cbd
3tier_nb,64,16,4,hot_spot,1024,0,0.6240234375,1.1043468146966675,2.753456907301777,1.1149057863663974,c5546007423070a62a9cabdd169eb133e1e5a98bfadec3fd376df938f05c914d,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,1b80fdcb8e3f93c71d5676acd3a63801d9a78f53f5ae64a1d3a72953b78a4cbd
3tier_nb,64,16,5,none,1024,0,0.0,1.0,1.0,1.0,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,932ffa2b4c41b8937f01a74d9f5900cbfcfd7ea87d990d81443df4737219bba8
3tier_nb,64,16,5,hot_spot,1024,0,0.6337890625,1.1715096207396818,2.9599875242813294,1.200042345701222,7fe954001f677f8902674d5d07c59657feb4c535e73546e5efa0967d16463150,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,932ffa2b4c41b8937f01a74d9f5900cbfcfd7ea87d990d81443df4737219bba8
3tier_nb,64,16,6,none,1024,0,0.0,1.0,1.0,1.0,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,9f51b0f277f217e2b5a163b0c03fbe4c444874fb23b46a9666fd5e2ffd18afb4
3tier_nb,64,16,6,hot_spot,1024,0,0.5966796875,1.1481082097786914,3.0624250883065125,1.1707907606812151,be4c0fc6e75a7e7d535b2a3c9a0d53bc36fad4462d4d638dfc822d091a2e8ec4,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,9f51b0f277f217e2b5a163b0c03fbe4c444874fb23b46a9666fd5e2ffd18afb4
3tier_nb,64,16,7,none,1024,0,0.0,1.0,1.0,1.0,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,b74d5524240e12318ad266fb566dc9a3be97ba408e6e2475134a5aacf176130e
3tier_nb,64,16,7,hot_spot,1024,0,0.5947265625,1.109753363753141,5.1706300955462785,1.1216892871850708,36c33cd7cff6722d709e5eee46e01c45eb2d5facdc85f6953c893f90b1d56ff7,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,b74d5524240e12318ad266fb566dc9a3be97ba408e6e2475134a5aacf176130e
3tier_nb,64,16,8,none,1024,0,0.0,1.0,1.0,1.0,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,f57057b2e7467bf73b30c5febd362ee00f6cae9c7d53d87448fc7c4af1a5ebc1
3tier_nb,64,16,8,hot_spot,1024,0,0.6875,1.118568049038601,3.054165429659862,1.133440003910497,3b6a25d47fa9d68be752b471d334a363c8e0e75d344497858630788b247e655e,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,f57057b2e7467bf73b30c5febd362ee00f6cae9c7d53d87448fc7c4af1a5ebc1
3tier_nb,64,16,9,none,1024,0,0.0,1.0,1.0,1.0,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,107c7a6118fa1d9cf98483d844b2bf60bdd2125b0a5da175887d80edb7f95c9a
3tier_nb,64,16,9,hot_spot,1024,0,0.564453125,1.1249782053226365,3.2752372043117566,1.1397434131897597,44a5888f8c0febef06a54112aa7edc1524da66ae0c001733d03a043d73a7c605,5abd8f8f5ebc82c57e6a2d89ae8534ea4c2a9dae978bc2ec2e422703ca0457d5,107c7a6118fa1d9cf98483d844b2bf60bdd2125b0a5da175887d80edb7f95c9a
3tier_os2,16,2,0,none,32,0,0.0,1.0,1.0,1.0,37c8432e7e1de92c24cadb7af2950de4263654719dddeeff74b4124657e22388,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,726868e37bd5133a24313454fda4244572b0d3121a1c1b54db0143c057a8ec82
3tier_os2,16,2,0,hot_spot,32,0,0.0,1.0,1.0,1.0,37c8432e7e1de92c24cadb7af2950de4263654719dddeeff74b4124657e22388,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,726868e37bd5133a24313454fda4244572b0d3121a1c1b54db0143c057a8ec82
3tier_os2,16,2,1,none,32,0,0.0,1.0,1.0,1.0,57ddb373795121d640976e60dc03fd1d506993e84bcc45ccf38756a597713dc0,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,2d85ba8248e52b231285c441ef46c3218dbe9d263b9b8724986e7944a368b88b
3tier_os2,16,2,1,hot_spot,32,0,0.0,1.0,1.0,1.0,57ddb373795121d640976e60dc03fd1d506993e84bcc45ccf38756a597713dc0,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,2d85ba8248e52b231285c441ef46c3218dbe9d263b9b8724986e7944a368b88b
3tier_os2,16,2,2,none,32,0,0.0,1.0,1.0,1.0,8b00c9e94ddcc844f56411f485ebdfdae519f692f5941bec8a49e861554bf45e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,247a1d8d018f06a2e7916ce97798215e507accde6d436ad75448663273310470
3tier_os2,16,2,2,hot_spot,32,0,0.03125,1.018562171774968,1.593989496798976,1.0386737302627447,8b00c9e94ddcc844f56411f485ebdfdae519f692f5941bec8a49e861554bf45e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,247a1d8d018f06a2e7916ce97798215e507accde6d436ad75448663273310470
3tier_os2,16,2,3,none,32,0,0.0,1.0,1.0,1.0,e361216e608ac3ab5d22ad6cfe831725313c8ece5bb4aaddc0a916ef25160dcb,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,4d0ed3e309d7c61143ea6b1c7b9e464675ffd0d6b2adc81f2861baf09071973c
3tier_os2,16,2,3,hot_spot,32,0,0.0,1.0,1.0,1.0,e361216e608ac3ab5d22ad6cfe831725313c8ece5bb4aaddc0a916ef25160dcb,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,4d0ed3e309d7c61143ea6b1c7b9e464675ffd0d6b2adc81f2861baf09071973c
3tier_os2,16,2,4,none,32,0,0.0,1.0,1.0,1.0,f5a19348b3a14ea01ebb742edafdad5ec5b2d1c5b858ed381cd1d4c81c628cf7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,cd1a5c1c2dfb10fd4c881c6a7ce40015430a92a07f41510c484b9a1c303021a3
3tier_os2,16,2,4,hot_spot,32,0,0.03125,1.0001829726436824,1.0058551245978335,1.0003543605956802,f5a19348b3a14ea01ebb742edafdad5ec5b2d1c5b858ed381cd1d4c81c628cf7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,cd1a5c1c2dfb10fd4c881c6a7ce40015430a92a07f41510c484b9a1c303021a3
3tier_os2,16,2,5,none,32,0,0.0,1.0,1.0,1.0,5f63580c45423263c6ba56a11e2d9e6b95bc56d08551e54c7fcc3c42212c46fc,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,fad2d934c945c7422b5745e1209dbe32f0537bf27f63aecf3f55445755a670af
3tier_os2,16,2,5,hot_spot,32,0,0.0,1.0,1.0000000000000002,0.9999999999999998,5f63580c45423263c6ba56a11e2d9e6b95bc56d08551e54c7fcc3c42212c46fc,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,fad2d934c945c7422b5745e1209dbe32f0537bf27f63aecf3f55445755a670af
3tier_os2,16,2,6,none,32,0,0.0,1.0,1.0,1.0,209f4e1d2838c3ac7a4519de08033a6427d715dc84de61b67fc0fd23a02b1281,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,264bf13e1762450757d6ed0c729501e5b4ed9dae8614d5ef543cffe300f93007
3tier_os2,16,2,6,hot_spot,32,0,0.03125,1.0129503690869242,1.4144118107815664,1.0126337439251112,209f4e1d2838c3ac7a4519de08033a6427d715dc84de61b67fc0fd23a02b1281,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,264bf13e1762450757d6ed0c729501e5b4ed9dae8614d5ef543cffe300f93007
3tier_os2,16,2,7,none,32,0,0.0,1.0,1.0,1.0,88d33129c37f78760736e66f9740065d66359ed1c63f0bac2b21bc93d0bab7cf,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,692d26ba55524ab182ca7476b6aabd09b039a4dd7f3c94d0e7eefc212994d7dd
3tier_os2,16,2,7,hot_spot,32,0,0.0625,1.0250946004901207,1.4926266484001829,1.032456536663078,88d33129c37f78760736e66f9740065d66359ed1c63f0bac2b21bc93d0bab7cf,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,692d26ba55524ab182ca7476b6aabd09b039a4dd7f3c94d0e7eefc212994d7dd
3tier_os2,16,2,8,none,32,0,0.0,1.0,1.0,1.0,f61358edc45ff2a59760af9938e4d46738bc27f11da529eafc5624d29cf7a169,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,376fc8c6c3eff9fabb84c99522bb716570fa62751fd47934e4f115c916b91a96
3tier_os2,16,2,8,hot_spot,32,0,0.03125,1.026907197162661,1.8610303092051532,1.0289036571741959,f61358edc45ff2a59760af9938e4d46738bc27f11da529eafc5624d29cf7a169,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,376fc8c6c3eff9fabb84c99522bb716570fa62751fd47934e4f115c916b91a96
3tier_os2,16,2,9,none,32,0,0.0,1.0,1.0,1.0,d29d659b532ffb307f17cfe7326910681b9c77bad1430e411aa2bf882ccf541f,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,e043b4daf0b1816e870d39fefdc3f3ae175836a37cbae7e78498dfe198d58398
3tier_os2,16,2,9,hot_spot,32,0,0.03125,1.0208283574741948,1.6665074391742298,1.0081860367524351,d29d659b532ffb307f17cfe7326910681b9c77bad1430e411aa2bf882ccf541f,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,e043b4daf0b1816e870d39fefdc3f3ae175836a37cbae7e78498dfe198d58398
3tier_os2,16,8,0,none,128,0,0.0,1.0,1.0,1.0,37c8432e7e1de92c24cadb7af2950de4263654719dddeeff74b4124657e22388,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,2f7cb220a5567a9dd24965f9f31c2cd1b1f1c405a6fe8f77332892c005997dd1
3tier_os2,16,8,0,hot_spot,128,0,0.5546875,1.162813121147878,2.225302584713889,1.193067731488587,37c8432e7e1de92c24cadb7af2950de4263654719dddeeff74b4124657e22388,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,2f7cb220a5567a9dd24965f9f31c2cd1b1f1c405a6fe8f77332892c005997dd1
3tier_os2,16,8,1,none,128,0,0.0,1.0,1.0,1.0,57ddb373795121d640976e60dc03fd1d506993e84bcc45ccf38756a597713dc0,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,00f697d2a3f60b22953bf897857c9950985793bd996a5795c925f78fd0e4758b
3tier_os2,16,8,1,hot_spot,128,0,0.5703125,1.1457646893750355,2.3461691129509443,1.1672875570302714,57ddb373795121d640976e60dc03fd1d506993e84bcc45ccf38756a597713dc0,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,00f697d2a3f60b22953bf897857c9950985793bd996a5795c925f78fd0e4758b
3tier_os2,16,8,2,none,128,0,0.0,1.0,1.0,1.0,8b00c9e94ddcc844f56411f485ebdfdae519f692f5941bec8a49e861554bf45e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,1be72a717d3b16dbf35eb9385b24df8e5574bc96b4359e0d7fa747a2bf566ec0
3tier_os2,16,8,2,hot_spot,128,0,0.4609375,1.1291038877676862,3.207330784842828,1.1537439318443479,8b00c9e94ddcc844f56411f485ebdfdae519f692f5941bec8a49e861554bf45e,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,1be72a717d3b16dbf35eb9385b24df8e5574bc96b4359e0d7fa747a2bf566ec0
3tier_os2,16,8,3,none,128,0,0.0,1.0,1.0,1.0,e361216e608ac3ab5d22ad6cfe831725313c8ece5bb4aaddc0a916ef25160dcb,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,3c7e85f2a87dc217fd1f88ede493fc90f894e0dd40683a34940dfcb69bc35e2f
3tier_os2,16,8,3,hot_spot,128,0,0.5625,1.2145768686420333,2.833381116535238,1.2714513808984629,e361216e608ac3ab5d22ad6cfe831725313c8ece5bb4aaddc0a916ef25160dcb,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,3c7e85f2a87dc217fd1f88ede493fc90f894e0dd40683a34940dfcb69bc35e2f
3tier_os2,16,8,4,none,128,0,0.0,1.0,1.0,1.0,f5a19348b3a14ea01ebb742edafdad5ec5b2d1c5b858ed381cd1d4c81c628cf7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,f760440cdb31a70611a6844fe393df82203dd269e023e9a71f709d2503bf06a1
3tier_os2,16,8,4,hot_spot,128,0,0.5,1.12820828069506,1.8854587684234634,1.1566152567056545,f5a19348b3a14ea01ebb742edafdad5ec5b2d1c5b858ed381cd1d4c81c628cf7,cd615300e2e1f8058bb99a1cc27d995bc71906156c30cfb4c1c63929c83ae6aa,f760440cdb31a70611a6844fe393df82203dd269e023e9a71f709d2503bf06a1
