run,seed,ring_size,affected_fraction,method,completion_time_s,final_k_mean,final_k_max
800,7990052765,64,0.3,adaptive,0.06165000000000125,3.015625,4
800,7990052765,64,0.5,adaptive,0.06365000000000115,3.453125,4
801,8000052766,16,0.0,adaptive,0.021500000000000102,1.0,1
801,8000052766,16,0.1,adaptive,0.030750000000000367,1.4375,4
801,8000052766,16,0.3,adaptive,0.050950000000000946,2.9375,4
801,8000052766,16,0.5,adaptive,0.056200000000001096,3.625,4
801,8000052766,64,0.0,adaptive,0.02665000000000025,1.265625,2
801,8000052766,64,0.1,adaptive,0.038050000000000576,2.0,4
801,8000052766,64,0.3,adaptive,0.050950000000000946,3.140625,4
801,8000052766,64,0.5,adaptive,0.06535000000000096,3.71875,4
802,8010052767,16,0.0,adaptive,0.021500000000000102,1.0,1
802,8010052767,16,0.1,adaptive,0.035900000000000515,2.0,4
802,8010052767,16,0.3,adaptive,0.041500000000000675,2.9375,4
802,8010052767,16,0.5,adaptive,0.05115000000000095,3.625,4
802,8010052767,64,0.0,adaptive,0.03050000000000036,1.28125,3
802,8010052767,64,0.1,adaptive,0.039450000000000617,1.984375,4
802,8010052767,64,0.3,adaptive,0.065000000000001,3.21875,4
802,8010052767,64,0.5,adaptive,0.06880000000000058,3.6875,4
804,8030052769,16,0.0,adaptive,0.021500000000000102,1.0,1
804,8030052769,16,0.1,adaptive,0.0355000000000005,1.6875,4
804,8030052769,16,0.3,adaptive,0.039050000000000605,2.3125,4
804,8030052769,16,0.5,adaptive,0.04760000000000085,3.5625,4
804,8030052769,64,0.0,adaptive,0.03290000000000043,1.46875,3
804,8030052769,64,0.1,adaptive,0.04025000000000064,2.078125,4
804,8030052769,64,0.3,adaptive,0.04750000000000085,3.1875,4
804,8030052769,64,0.5,adaptive,0.06470000000000103,3.78125,4
799,7980052764,16,0.0,adaptive,0.021500000000000102,1.0,1
799,7980052764,16,0.1,adaptive,0.034200000000000466,2.0,4
799,7980052764,16,0.3,adaptive,0.039000000000000604,2.75,4
799,7980052764,16,0.5,adaptive,0.06535000000000096,3.625,4
799,7980052764,64,0.0,adaptive,0.03425000000000047,1.28125,4
799,7980052764,64,0.1,adaptive,0.037950000000000574,2.140625,4
799,7980052764,64,0.3,adaptive,0.048150000000000866,3.265625,4
799,7980052764,64,0.5,adaptive,0.08279999999999904,3.8125,4
805,8040052770,16,0.0,adaptive,0.021500000000000102,1.0,1
805,8040052770,16,0.1,adaptive,0.041450000000000674,1.9375,4
805,8040052770,16,0.3,adaptive,0.05175000000000097,2.5,4
805,8040052770,16,0.5,adaptive,0.06190000000000126,3.6875,4
805,8040052770,64,0.0,adaptive,0.030350000000000356,1.15625,3
805,8040052770,64,0.1,adaptive,0.04785000000000086,1.953125,4
805,8040052770,64,0.3,adaptive,0.06975000000000048,3.15625,4
805,8040052770,64,0.5,adaptive,0.06225000000000127,3.703125,4
809,8080052774,16,0.0,adaptive,0.021500000000000102,1.0,1
809,8080052774,16,0.1,adaptive,0.038000000000000575,2.0625,4
809,8080052774,16,0.3,adaptive,0.04300000000000072,3.125,4
809,8080052774,16,0.5,adaptive,0.05415000000000104,3.6875,4
809,8080052774,64,0.0,adaptive,0.030350000000000356,1.234375,3
809,8080052774,64,0.1,adaptive,0.038000000000000575,2.015625,4
809,8080052774,64,0.3,adaptive,0.054450000000001046,3.203125,4
809,8080052774,64,0.5,adaptive,0.057600000000001136,3.578125,4
806,8050052771,16,0.0,adaptive,0.02665000000000025,1.125,2
806,8050052771,16,0.1,adaptive,0.037600000000000564,2.125,4
806,8050052771,16,0.3,adaptive,0.051600000000000965,2.625,4
806,8050052771,16,0.5,adaptive,0.05390000000000103,3.875,4
806,8050052771,64,0.0,adaptive,0.030350000000000356,1.25,3
806,8050052771,64,0.1,adaptive,0.037600000000000564,2.125,4
806,8050052771,64,0.3,adaptive,0.06090000000000123,3.0,4
806,8050052771,64,0.5,adaptive,0.06805000000000067,3.640625,4
810,8090052775,16,0.0,adaptive,0.021500000000000102,1.0,1
810,8090052775,16,0.1,adaptive,0.03255000000000042,2.0,4
810,8090052775,16,0.3,adaptive,0.042900000000000715,2.75,4
810,8090052775,16,0.5,adaptive,0.051250000000000955,3.375,4
810,8090052775,64,0.0,adaptive,0.03260000000000042,1.15625,4
810,8090052775,64,0.1,adaptive,0.03600000000000052,2.1875,4
810,8090052775,64,0.3,adaptive,0.04860000000000088,3.203125,4
810,8090052775,64,0.5,adaptive,0.05570000000000108,3.53125,4
807,8060052772,16,0.0,adaptive,0.030350000000000356,1.25,3
807,8060052772,16,0.1,adaptive,0.03360000000000045,1.875,4
807,8060052772,16,0.3,adaptive,0.05140000000000096,3.25,4
807,8060052772,16,0.5,adaptive,0.05250000000000099,3.875,4
807,8060052772,64,0.0,adaptive,0.030350000000000356,1.1875,3
807,8060052772,64,0.1,adaptive,0.05110000000000095,1.796875,4
807,8060052772,64,0.3,adaptive,0.05490000000000106,3.140625,4
807,8060052772,64,0.5,adaptive,0.06790000000000068,3.625,4
808,8070052773,16,0.0,adaptive,0.021500000000000102,1.0,1
808,8070052773,16,0.1,adaptive,0.03260000000000042,1.4375,4
808,8070052773,16,0.3,adaptive,0.044600000000000764,3.0,4
808,8070052773,16,0.5,adaptive,0.057550000000001135,3.6875,4
808,8070052773,64,0.0,adaptive,0.030350000000000356,1.265625,3
808,8070052773,64,0.1,adaptive,0.0424000000000007,1.875,4
808,8070052773,64,0.3,adaptive,0.059300000000001185,3.0,4
808,8070052773,64,0.5,adaptive,0.0795499999999994,3.765625,4
811,8100052776,16,0.0,adaptive,0.021500000000000102,1.0,1
811,8100052776,16,0.1,adaptive,0.038350000000000585,2.0625,4
811,8100052776,16,0.3,adaptive,0.05745000000000113,2.9375,4
811,8100052776,16,0.5,adaptive,0.05245000000000099,3.8125,4
811,8100052776,64,0.0,adaptive,0.030350000000000356,1.203125,3
811,8100052776,64,0.1,adaptive,0.0423000000000007,2.0625,4
811,8100052776,64,0.3,adaptive,0.06235000000000127,3.171875,4
811,8100052776,64,0.5,adaptive,0.06230000000000127,3.671875,4
812,8110052777,16,0.0,adaptive,0.021500000000000102,1.0,1
812,8110052777,16,0.1,adaptive,0.036900000000000543,2.0,4
812,8110052777,16,0.3,adaptive,0.04265000000000071,3.1875,4
812,8110052777,16,0.5,adaptive,0.07340000000000008,3.8125,4
812,8110052777,64,0.0,adaptive,0.02665000000000025,1.109375,2
812,8110052777,64,0.1,adaptive,0.03710000000000055,2.03125,4
812,8110052777,64,0.3,adaptive,0.052900000000001,3.40625,4
812,8110052777,64,0.5,adaptive,0.07340000000000008,3.703125,4
813,8120052778,16,0.0,adaptive,0.02700000000000026,1.3125,2
813,8120052778,16,0.1,adaptive,0.04415000000000075,2.125,4
813,8120052778,16,0.3,adaptive,0.042550000000000705,3.1875,4
813,8120052778,16,0.5,adaptive,0.048500000000000876,3.5625,4
813,8120052778,64,0.0,adaptive,0.03160000000000039,1.1875,4
813,8120052778,64,0.1,adaptive,0.053700000000001025,1.96875,4
813,8120052778,64,0.3,adaptive,0.06365000000000115,3.109375,4
813,8120052778,64,0.5,adaptive,0.07559999999999983,3.609375,4
815,8140052780,16,0.0,adaptive,0.021500000000000102,1.0,1
815,8140052780,16,0.1,adaptive,0.04960000000000091,2.125,4
815,8140052780,16,0.3,adaptive,0.048150000000000866,2.8125,4
815,8140052780,16,0.5,adaptive,0.046750000000000826,3.6875,4
815,8140052780,64,0.0,adaptive,0.02665000000000025,1.03125,2
815,8140052780,64,0.1,adaptive,0.04960000000000091,2.0,4
815,8140052780,64,0.3,adaptive,0.048500000000000876,2.921875,4
815,8140052780,64,0.5,adaptive,0.049550000000000906,3.53125,4
814,8130052779,16,0.0,adaptive,0.021500000000000102,1.0,1
814,8130052779,16,0.1,adaptive,0.032750000000000425,1.875,4
814,8130052779,16,0.3,adaptive,0.0388000000000006,2.4375,4
814,8130052779,16,0.5,adaptive,0.05065000000000094,3.5625,4
814,8130052779,64,0.0,adaptive,0.02665000000000025,1.078125,2
814,8130052779,64,0.1,adaptive,0.04820000000000087,2.015625,4
814,8130052779,64,0.3,adaptive,0.05660000000000111,3.015625,4
814,8130052779,64,0.5,adaptive,0.06275000000000125,3.59375,4
816,8150052781,16,0.0,adaptive,0.02665000000000025,1.125,2
816,8150052781,16,0.1,adaptive,0.03495000000000049,1.9375,4
816,8150052781,16,0.3,adaptive,0.04120000000000067,3.3125,4
816,8150052781,16,0.5,adaptive,0.04400000000000075,3.75,4
816,8150052781,64,0.0,adaptive,0.02665000000000025,1.234375,2
816,8150052781,64,0.1,adaptive,0.04000000000000063,2.171875,4
816,8150052781,64,0.3,adaptive,0.04735000000000084,3.34375,4
816,8150052781,64,0.5,adaptive,0.07005000000000045,3.546875,4
817,8160052782,16,0.0,adaptive,0.02665000000000025,1.125,2
817,8160052782,16,0.1,adaptive,0.031350000000000385,1.625,4
817,8160052782,16,0.3,adaptive,0.06010000000000121,2.625,4
817,8160052782,16,0.5,adaptive,0.05875000000000117,3.75,4
817,8160052782,64,0.0,adaptive,0.030350000000000356,1.1875,3
817,8160052782,64,0.1,adaptive,0.049900000000000916,2.0625,4
817,8160052782,64,0.3,adaptive,0.06010000000000121,3.078125,4
817,8160052782,64,0.5,adaptive,0.06390000000000112,3.53125,4
818,8170052783,16,0.0,adaptive,0.02665000000000025,1.125,2
818,8170052783,16,0.1,adaptive,0.033800000000000455,2.0,4
818,8170052783,16,0.3,adaptive,0.055450000000001075,2.6875,4
818,8170052783,16,0.5,adaptive,0.055800000000001085,3.875,4
818,8170052783,64,0.0,adaptive,0.02700000000000026,1.46875,2
818,8170052783,64,0.1,adaptive,0.03985000000000063,2.25,4
818,8170052783,64,0.3,adaptive,0.04965000000000091,3.25,4
818,8170052783,64,0.5,adaptive,0.06300000000000122,3.8125,4
819,8180052784,16,0.0,adaptive,0.021500000000000102,1.0,1
819,8180052784,16,0.1,adaptive,0.03435000000000047,2.0625,4
819,8180052784,16,0.3,adaptive,0.040400000000000644,2.75,4
819,8180052784,16,0.5,adaptive,0.047800000000000856,3.625,4
819,8180052784,64,0.0,adaptive,0.02665000000000025,1.125,2
819,8180052784,64,0.1,adaptive,0.04120000000000067,1.984375,4
819,8180052784,64,0.3,adaptive,0.04550000000000079,2.921875,4
819,8180052784,64,0.5,adaptive,0.05745000000000113,3.78125,4
820,8190052785,16,0.0,adaptive,0.021500000000000102,1.0,1
820,8190052785,16,0.1,adaptive,0.03215000000000041,1.4375,4
820,8190052785,16,0.3,adaptive,0.04820000000000087,2.625,4
820,8190052785,16,0.5,adaptive,0.05040000000000093,3.5,4
820,8190052785,64,0.0,adaptive,0.02665000000000025,1.171875,2
820,8190052785,64,0.1,adaptive,0.0457500000000008,2.015625,4
820,8190052785,64,0.3,adaptive,0.05250000000000099,2.921875,4
820,8190052785,64,0.5,adaptive,0.06745000000000073,3.4375,4
821,8200052786,16,0.0,adaptive,0.021500000000000102,1.0,1
821,8200052786,16,0.1,adaptive,0.033150000000000436,1.625,4
821,8200052786,16,0.3,adaptive,0.03785000000000057,2.9375,4
821,8200052786,16,0.5,adaptive,0.057250000000001126,3.5625,4
821,8200052786,64,0.0,adaptive,0.030350000000000356,1.28125,3
821,8200052786,64,0.1,adaptive,0.04375000000000074,1.90625,4
821,8200052786,64,0.3,adaptive,0.05675000000000111,3.265625,4
821,8200052786,64,0.5,adaptive,0.07245000000000018,3.578125,4
823,8220052788,16,0.0,adaptive,0.02700000000000026,1.125,2
823,8220052788,16,0.1,adaptive,0.037700000000000566,1.625,4
823,8220052788,16,0.3,adaptive,0.03680000000000054,2.5,4
823,8220052788,16,0.5,adaptive,0.04650000000000082,3.9375,4
823,8220052788,64,0.0,adaptive,0.02700000000000026,1.171875,2
823,8220052788,64,0.1,adaptive,0.041850000000000685,2.3125,4
823,8220052788,64,0.3,adaptive,0.0668500000000008,3.03125,4
823,8220052788,64,0.5,adaptive,0.05915000000000118,3.90625,4
822,8210052787,16,0.0,adaptive,0.030350000000000356,1.25,3
822,8210052787,16,0.1,adaptive,0.0562500000000011,1.375,4
822,8210052787,16,0.3,adaptive,0.03810000000000058,3.3125,4
822,8210052787,16,0.5,adaptive,0.06130000000000124,3.4375,4
822,8210052787,64,0.0,adaptive,0.030350000000000356,1.234375,3
822,8210052787,64,0.1,adaptive,0.0562500000000011,1.84375,4
822,8210052787,64,0.3,adaptive,0.06150000000000125,3.296875,4
822,8210052787,64,0.5,adaptive,0.06155000000000125,3.75,4
824,8230052789,16,0.0,adaptive,0.021500000000000102,1.0,1
824,8230052789,16,0.1,adaptive,0.0423000000000007,1.875,4
824,8230052789,16,0.3,adaptive,0.04300000000000072,2.5,4
824,8230052789,16,0.5,adaptive,0.04865000000000088,3.75,4
824,8230052789,64,0.0,adaptive,0.030350000000000356,1.140625,3
824,8230052789,64,0.1,adaptive,0.03855000000000059,1.859375,4
824,8230052789,64,0.3,adaptive,0.05355000000000102,2.921875,4
824,8230052789,64,0.5,adaptive,0.0641000000000011,3.796875,4
826,8250052791,16,0.0,adaptive,0.02700000000000026,1.125,2
826,8250052791,16,0.1,adaptive,0.027500000000000274,1.625,3
826,8250052791,16,0.3,adaptive,0.03960000000000062,2.4375,4
826,8250052791,16,0.5,adaptive,0.04385000000000074,3.5625,4
826,8250052791,64,0.0,adaptive,0.02700000000000026,1.15625,2
826,8250052791,64,0.1,adaptive,0.04905000000000089,1.890625,4
826,8250052791,64,0.3,adaptive,0.05245000000000099,3.1875,4
826,8250052791,64,0.5,adaptive,0.07180000000000025,3.765625,4
827,8260052792,16,0.0,adaptive,0.02665000000000025,1.125,2
827,8260052792,16,0.1,adaptive,0.03365000000000045,1.6875,4
827,8260052792,16,0.3,adaptive,0.04650000000000082,2.9375,4
827,8260052792,16,0.5,adaptive,0.052900000000001,3.8125,4
827,8260052792,64,0.0,adaptive,0.029000000000000317,1.25,3
827,8260052792,64,0.1,adaptive,0.04120000000000067,2.1875,4
827,8260052792,64,0.3,adaptive,0.05495000000000106,3.140625,4
827,8260052792,64,0.5,adaptive,0.06975000000000048,3.84375,4
830,8290052795,16,0.0,adaptive,0.021500000000000102,1.0,1
830,8290052795,16,0.1,adaptive,0.032800000000000426,2.0,4
830,8290052795,16,0.3,adaptive,0.03915000000000061,2.5625,4
830,8290052795,16,0.5,adaptive,0.04835000000000087,3.5625,4
830,8290052795,64,0.0,adaptive,0.03260000000000042,1.375,4
830,8290052795,64,0.1,adaptive,0.06345000000000117,2.203125,4
830,8290052795,64,0.3,adaptive,0.057950000000001146,3.1875,4
830,8290052795,64,0.5,adaptive,0.057500000000001134,3.859375,4
825,8240052790,16,0.0,adaptive,0.02665000000000025,1.125,2
825,8240052790,16,0.1,adaptive,0.030600000000000363,1.5,3
825,8240052790,16,0.3,adaptive,0.04660000000000082,3.5,4
825,8240052790,16,0.5,adaptive,0.05435000000000104,3.75,4
825,8240052790,64,0.0,adaptive,0.03360000000000045,1.421875,4
825,8240052790,64,0.1,adaptive,0.0459500000000008,2.359375,4
825,8240052790,64,0.3,adaptive,0.061700000000001254,3.53125,4
825,8240052790,64,0.5,adaptive,0.07619999999999977,3.765625,4
829,8280052794,16,0.0,adaptive,0.021500000000000102,1.0,1
829,8280052794,16,0.1,adaptive,0.039000000000000604,1.9375,4
829,8280052794,16,0.3,adaptive,0.05470000000000105,3.25,4
829,8280052794,16,0.5,adaptive,0.06850000000000062,3.4375,4
829,8280052794,64,0.0,adaptive,0.030350000000000356,1.203125,3
829,8280052794,64,0.1,adaptive,0.039000000000000604,2.078125,4
829,8280052794,64,0.3,adaptive,0.05470000000000105,3.171875,4
829,8280052794,64,0.5,adaptive,0.0704000000000004,3.609375,4
828,8270052793,16,0.0,adaptive,0.03155000000000039,1.3125,4
828,8270052793,16,0.1,adaptive,0.037600000000000564,1.5625,4
828,8270052793,16,0.3,adaptive,0.05075000000000094,3.4375,4
828,8270052793,16,0.5,adaptive,0.05530000000000107,3.875,4
828,8270052793,64,0.0,adaptive,0.036600000000000535,1.375,4
828,8270052793,64,0.1,adaptive,0.041850000000000685,1.84375,4
828,8270052793,64,0.3,adaptive,0.06290000000000123,3.15625,4
828,8270052793,64,0.5,adaptive,0.07325000000000009,3.828125,4
831,8300052796,16,0.0,adaptive,0.021500000000000102,1.0,1
831,8300052796,16,0.1,adaptive,0.034900000000000486,1.8125,4
831,8300052796,16,0.3,adaptive,0.0695000000000005,3.375,4
831,8300052796,16,0.5,adaptive,0.04870000000000088,3.375,4
831,8300052796,64,0.0,adaptive,0.0355000000000005,1.59375,4
831,8300052796,64,0.1,adaptive,0.03750000000000056,2.234375,4
831,8300052796,64,0.3,adaptive,0.07250000000000018,3.375,4
831,8300052796,64,0.5,adaptive,0.06430000000000108,3.734375,4
833,8320052798,16,0.0,adaptive,0.021500000000000102,1.0,1
833,8320052798,16,0.1,adaptive,0.04330000000000073,1.6875,4
833,8320052798,16,0.3,adaptive,0.0423000000000007,2.9375,4
833,8320052798,16,0.5,adaptive,0.04375000000000074,3.375,4
833,8320052798,64,0.0,adaptive,0.02665000000000025,1.03125,2
833,8320052798,64,0.1,adaptive,0.045700000000000796,1.796875,4
833,8320052798,64,0.3,adaptive,0.0423000000000007,3.1875,4
833,8320052798,64,0.5,adaptive,0.07919999999999944,3.65625,4
832,8310052797,16,0.0,adaptive,0.021500000000000102,1.0,1
832,8310052797,16,0.1,adaptive,0.03285000000000043,1.625,4
832,8310052797,16,0.3,adaptive,0.04455000000000076,3.1875,4
832,8310052797,16,0.5,adaptive,0.05920000000000118,3.5625,4
832,8310052797,64,0.0,adaptive,0.03290000000000043,1.375,4
832,8310052797,64,0.1,adaptive,0.05015000000000092,2.078125,4
832,8310052797,64,0.3,adaptive,0.05350000000000102,3.25,4
832,8310052797,64,0.5,adaptive,0.07459999999999994,3.71875,4
834,8330052799,16,0.0,adaptive,0.02665000000000025,1.125,2
834,8330052799,16,0.1,adaptive,0.040750000000000654,1.875,4
834,8330052799,16,0.3,adaptive,0.042900000000000715,2.8125,4
834,8330052799,16,0.5,adaptive,0.05050000000000093,3.625,4
834,8330052799,64,0.0,adaptive,0.030350000000000356,1.21875,3
834,8330052799,64,0.1,adaptive,0.045300000000000784,2.046875,4
834,8330052799,64,0.3,adaptive,0.057150000000001124,3.109375,4
834,8330052799,64,0.5,adaptive,0.05100000000000095,3.625,4
835,8340052800,16,0.0,adaptive,0.021500000000000102,1.0,1
835,8340052800,16,0.1,adaptive,0.03115000000000038,1.8125,3
835,8340052800,16,0.3,adaptive,0.03980000000000063,3.0,4
835,8340052800,16,0.5,adaptive,0.05170000000000097,3.625,4
835,8340052800,64,0.0,adaptive,0.030350000000000356,1.1875,3
835,8340052800,64,0.1,adaptive,0.04260000000000071,1.75,4
835,8340052800,64,0.3,adaptive,0.057600000000001136,3.1875,4
835,8340052800,64,0.5,adaptive,0.0659500000000009,3.65625,4
836,8350052801,16,0.0,adaptive,0.021500000000000102,1.0,1
836,8350052801,16,0.1,adaptive,0.042850000000000714,1.8125,4
836,8350052801,16,0.3,adaptive,0.04020000000000064,2.8125,4
836,8350052801,16,0.5,adaptive,0.06730000000000075,3.1875,4
836,8350052801,64,0.0,adaptive,0.030350000000000356,1.140625,3
836,8350052801,64,0.1,adaptive,0.04685000000000083,2.1875,4
836,8350052801,64,0.3,adaptive,0.05140000000000096,3.171875,4
836,8350052801,64,0.5,adaptive,0.06780000000000069,3.6875,4
837,8360052802,16,0.0,adaptive,0.021500000000000102,1.0,1
837,8360052802,16,0.1,adaptive,0.04165000000000068,1.8125,4
837,8360052802,16,0.3,adaptive,0.042200000000000695,3.3125,4
837,8360052802,16,0.5,adaptive,0.052700000000000996,3.5,4
837,8360052802,64,0.0,adaptive,0.02665000000000025,1.375,2
837,8360052802,64,0.1,adaptive,0.04385000000000074,2.203125,4
837,8360052802,64,0.3,adaptive,0.048800000000000884,3.296875,4
837,8360052802,64,0.5,adaptive,0.06085000000000123,3.640625,4
838,8370052803,16,0.0,adaptive,0.021500000000000102,1.0,1
838,8370052803,16,0.1,adaptive,0.03410000000000046,1.875,4
838,8370052803,16,0.3,adaptive,0.05705000000000112,2.8125,4
838,8370052803,16,0.5,adaptive,0.04455000000000076,3.375,4
838,8370052803,64,0.0,adaptive,0.02700000000000026,1.125,2
838,8370052803,64,0.1,adaptive,0.03855000000000059,1.96875,4
838,8370052803,64,0.3,adaptive,0.05705000000000112,3.09375,4
838,8370052803,64,0.5,adaptive,0.054800000000001056,3.578125,4
839,8380052804,16,0.0,adaptive,0.021500000000000102,1.0,1
839,8380052804,16,0.1,adaptive,0.03225000000000041,1.8125,4
839,8380052804,16,0.3,adaptive,0.040400000000000644,3.0,4
839,8380052804,16,0.5,adaptive,0.0492500000000009,3.875,4
839,8380052804,64,0.0,adaptive,0.034900000000000486,1.4375,4
839,8380052804,64,0.1,adaptive,0.04720000000000084,2.21875,4
839,8380052804,64,0.3,adaptive,0.04790000000000086,3.234375,4
839,8380052804,64,0.5,adaptive,0.06890000000000057,3.734375,4
844,8430052809,16,0.0,adaptive,0.021500000000000102,1.0,1
844,8430052809,16,0.1,adaptive,0.030250000000000353,1.4375,3
844,8430052809,16,0.3,adaptive,0.03715000000000055,2.9375,4
844,8430052809,16,0.5,adaptive,0.0563500000000011,3.5,4
844,8430052809,64,0.0,adaptive,0.02665000000000025,1.140625,2
844,8430052809,64,0.1,adaptive,0.03685000000000054,2.078125,4
844,8430052809,64,0.3,adaptive,0.054050000000001035,3.078125,4
844,8430052809,64,0.5,adaptive,0.060000000000001205,3.6875,4
840,8390052805,16,0.0,adaptive,0.021500000000000102,1.0,1
840,8390052805,16,0.1,adaptive,0.03570000000000051,1.9375,4
840,8390052805,16,0.3,adaptive,0.049850000000000914,2.6875,4
840,8390052805,16,0.5,adaptive,0.06075000000000123,3.9375,4
840,8390052805,64,0.0,adaptive,0.030350000000000356,1.375,3
840,8390052805,64,0.1,adaptive,0.053400000000001016,2.25,4
840,8390052805,64,0.3,adaptive,0.05145000000000096,3.125,4
840,8390052805,64,0.5,adaptive,0.0659500000000009,3.71875,4
842,8410052807,16,0.0,adaptive,0.021500000000000102,1.0,1
842,8410052807,16,0.1,adaptive,0.035200000000000495,1.9375,4
842,8410052807,16,0.3,adaptive,0.04645000000000082,2.875,4
842,8410052807,16,0.5,adaptive,0.04860000000000088,3.75,4
842,8410052807,64,0.0,adaptive,0.021500000000000102,1.0,1
842,8410052807,64,0.1,adaptive,0.035200000000000495,1.859375,4
842,8410052807,64,0.3,adaptive,0.04720000000000084,2.96875,4
842,8410052807,64,0.5,adaptive,0.07260000000000016,3.546875,4
845,8440052810,16,0.0,adaptive,0.021500000000000102,1.0,1
845,8440052810,16,0.1,adaptive,0.0319500000000004,1.375,4
845,8440052810,16,0.3,adaptive,0.05175000000000097,2.75,4
845,8440052810,16,0.5,adaptive,0.057200000000001125,3.8125,4
845,8440052810,64,0.0,adaptive,0.02665000000000025,1.328125,2
845,8440052810,64,0.1,adaptive,0.04345000000000073,2.40625,4
845,8440052810,64,0.3,adaptive,0.05325000000000101,3.328125,4
845,8440052810,64,0.5,adaptive,0.06930000000000053,3.78125,4
847,8460052812,16,0.0,adaptive,0.021500000000000102,1.0,1
847,8460052812,16,0.1,adaptive,0.031000000000000374,1.625,4
847,8460052812,16,0.3,adaptive,0.03580000000000051,2.5,4
847,8460052812,16,0.5,adaptive,0.05920000000000118,3.6875,4
847,8460052812,64,0.0,adaptive,0.02665000000000025,1.125,2
847,8460052812,64,0.1,adaptive,0.039450000000000617,1.78125,4
847,8460052812,64,0.3,adaptive,0.04905000000000089,3.21875,4
847,8460052812,64,0.5,adaptive,0.061400000000001245,3.71875,4
843,8420052808,16,0.0,adaptive,0.02665000000000025,1.125,2
843,8420052808,16,0.1,adaptive,0.028200000000000294,1.5,3
843,8420052808,16,0.3,adaptive,0.057150000000001124,2.8125,4
843,8420052808,16,0.5,adaptive,0.061000000000001234,3.875,4
843,8420052808,64,0.0,adaptive,0.030350000000000356,1.3125,3
843,8420052808,64,0.1,adaptive,0.03685000000000054,2.140625,4
843,8420052808,64,0.3,adaptive,0.05880000000000117,3.140625,4
843,8420052808,64,0.5,adaptive,0.07255000000000017,3.875,4
841,8400052806,16,0.0,adaptive,0.02665000000000025,1.25,2
841,8400052806,16,0.1,adaptive,0.03620000000000052,2.5,4
841,8400052806,16,0.3,adaptive,0.08464999999999884,3.0625,4
841,8400052806,16,0.5,adaptive,0.060000000000001205,3.8125,4
841,8400052806,64,0.0,adaptive,0.02665000000000025,1.359375,2
841,8400052806,64,0.1,adaptive,0.03620000000000052,2.25,4
841,8400052806,64,0.3,adaptive,0.08609999999999868,3.1875,4
841,8400052806,64,0.5,adaptive,0.06275000000000125,3.625,4
846,8450052811,16,0.0,adaptive,0.021500000000000102,1.0,1
846,8450052811,16,0.1,adaptive,0.03265000000000042,2.1875,4
846,8450052811,16,0.3,adaptive,0.039100000000000606,2.125,4
846,8450052811,16,0.5,adaptive,0.04800000000000086,3.6875,4
846,8450052811,64,0.0,adaptive,0.03050000000000036,1.296875,3
846,8450052811,64,0.1,adaptive,0.038300000000000584,2.203125,4
846,8450052811,64,0.3,adaptive,0.04785000000000086,3.015625,4
846,8450052811,64,0.5,adaptive,0.0687000000000006,3.75,4
849,8480052814,16,0.0,adaptive,0.021500000000000102,1.0,1
849,8480052814,16,0.1,adaptive,0.041500000000000675,1.6875,4
849,8480052814,16,0.3,adaptive,0.041800000000000684,2.375,4
849,8480052814,16,0.5,adaptive,0.050900000000000944,3.75,4
849,8480052814,64,0.0,adaptive,0.030350000000000356,1.21875,3
849,8480052814,64,0.1,adaptive,0.041500000000000675,1.9375,4
849,8480052814,64,0.3,adaptive,0.05525000000000107,3.0,4
849,8480052814,64,0.5,adaptive,0.06080000000000123,3.78125,4
850,8490052815,16,0.0,adaptive,0.021500000000000102,1.0,1
850,8490052815,16,0.1,adaptive,0.033500000000000446,1.625,3
850,8490052815,16,0.3,adaptive,0.04650000000000082,2.75,4
850,8490052815,16,0.5,adaptive,0.04995000000000092,3.6875,4
850,8490052815,64,0.0,adaptive,0.0355000000000005,1.3125,4
850,8490052815,64,0.1,adaptive,0.06050000000000122,2.03125,4
850,8490052815,64,0.3,adaptive,0.06585000000000091,2.90625,4
850,8490052815,64,0.5,adaptive,0.058950000000001175,3.71875,4
848,8470052813,16,0.0,adaptive,0.021500000000000102,1.0,1
848,8470052813,16,0.1,adaptive,0.04340000000000073,2.0625,4
848,8470052813,16,0.3,adaptive,0.04820000000000087,3.0625,4
848,8470052813,16,0.5,adaptive,0.06290000000000123,3.5625,4
848,8470052813,64,0.0,adaptive,0.032100000000000406,1.234375,3
848,8470052813,64,0.1,adaptive,0.04340000000000073,2.046875,4
848,8470052813,64,0.3,adaptive,0.05365000000000102,3.203125,4
848,8470052813,64,0.5,adaptive,0.064950000000001,3.71875,4
852,8510052817,16,0.0,adaptive,0.021500000000000102,1.0,1
852,8510052817,16,0.1,adaptive,0.03145000000000039,1.625,3
852,8510052817,16,0.3,adaptive,0.049550000000000906,2.9375,4
852,8510052817,16,0.5,adaptive,0.05215000000000098,3.75,4
852,8510052817,64,0.0,adaptive,0.030350000000000356,1.25,3
852,8510052817,64,0.1,adaptive,0.04540000000000079,1.875,4
852,8510052817,64,0.3,adaptive,0.052350000000000986,3.28125,4
852,8510052817,64,0.5,adaptive,0.06350000000000117,3.78125,4
851,8500052816,16,0.0,adaptive,0.021500000000000102,1.0,1
851,8500052816,16,0.1,adaptive,0.039350000000000614,1.9375,4
851,8500052816,16,0.3,adaptive,0.037650000000000565,2.9375,4
851,8500052816,16,0.5,adaptive,0.053000000000001005,3.125,4
851,8500052816,64,0.0,adaptive,0.02700000000000026,1.359375,2
